time	x_norm	y_norm
0.000000	0.640	0.969
0.010080	0.640	0.970
0.020160	0.640	0.970
0.030240	0.640	0.970
0.040320	0.640	0.970
0.050400	0.640	0.972
0.060480	0.639	0.971
0.070560	0.638	0.970
0.080640	0.638	0.969
0.090720	0.637	0.968
0.100800	0.637	0.968
0.110880	0.636	0.967
0.120960	0.636	0.966
0.131040	0.635	0.964
0.141120	0.634	0.964
0.151200	0.636	0.963
0.161280	0.634	0.962
0.171360	0.635	0.961
0.181440	0.634	0.961
0.191520	0.634	0.961
0.201600	0.633	0.961
0.211680	0.633	0.958
0.221760	0.611	0.914
0.231840	0.577	0.822
0.241920	0.547	0.749
0.252000	0.523	0.682
0.262080	0.520	0.655
0.272160	0.516	0.642
0.282240	0.519	0.640
0.292320	0.519	0.641
0.302400	0.518	0.644
0.312480	0.519	0.641
0.322560	0.519	0.639
0.332640	0.519	0.641
0.342720	0.519	0.641
0.352800	0.519	0.640
0.362880	0.520	0.637
0.372960	0.506	0.587
0.383040	0.498	0.533
0.393120	0.500	0.537
0.403200	0.505	0.531
0.413280	0.504	0.531
0.423360	0.504	0.532
0.433440	0.505	0.530
0.443520	0.505	0.529
0.453600	0.504	0.528
0.463680	0.505	0.527
0.473760	0.506	0.525
0.483840	0.506	0.523
0.493920	0.505	0.522
0.504000	0.504	0.520
0.514080	0.505	0.520
0.524160	0.504	0.522
0.534240	0.504	0.520
0.544320	0.481	0.532
0.554400	0.415	0.532
0.564480	0.375	0.537
0.574560	0.362	0.540
0.584640	0.365	0.537
0.594720	0.366	0.536
0.604800	0.363	0.535
0.614880	0.363	0.537
0.624960	0.365	0.550
0.635040	0.364	0.550
0.645120	0.364	0.546
0.655200	0.365	0.544
0.665280	0.366	0.556
0.675360	0.366	0.558
0.685440	0.366	0.557
0.695520	0.366	0.566
0.705600	0.366	0.564
0.715680	0.367	0.566
0.725760	0.367	0.570
0.735840	0.367	0.568
0.745920	0.366	0.565
0.756000	0.367	0.566
0.766080	0.368	0.567
0.776160	0.368	0.565
0.786240	0.367	0.564
0.796320	0.368	0.564
0.806400	0.368	0.558
0.816480	0.367	0.554
0.826560	0.367	0.552
0.836640	0.366	0.547
0.846720	0.367	0.541
0.856800	0.366	0.537
0.866880	0.368	0.536
0.876960	0.370	0.532
0.887040	0.372	0.528
0.897120	0.378	0.524
0.907200	0.413	0.533
0.917280	0.416	0.547
0.927360	0.420	0.546
0.937440	0.427	0.554
