time	x_norm	y_norm	confidence
0.000000	0.637	0.435	0.98999999999999999
0.010080	0.641	0.434	1.0
0.020160	0.638	0.434	0.93767552978153501
0.030240	0.642	0.435	1.0
0.040320	0.641	0.436	1.0
0.050400	0.642	0.436	1.0
0.060480	0.640	0.435	1.0
0.070560	0.641	0.436	1.0
0.080640	0.643	0.439	1.0
0.090720	0.642	0.435	1.0
0.100800	0.642	0.434	1.0
0.110880	0.643	0.434	1.0
0.120960	0.643	0.436	1.0
0.131040	0.642	0.437	0.98504635680340524
0.141120	0.642	0.438	1.0
0.151200	0.640	0.436	0.98745073602482258
0.161280	0.640	0.438	0.93526988044404591
0.171360	0.643	0.438	1.0
0.181440	0.641	0.438	1.0
0.191520	0.625	0.441	0.86731331469597506
0.201600	0.537	0.475	0.6704919830017767
0.211680	0.442	0.483	0.83164329859284336
0.221760	0.383	0.480	0.98147644739175299
0.231840	0.376	0.482	1.0
0.241920	0.377	0.485	0.94560893256450562
0.252000	0.379	0.482	1.0
0.262080	0.376	0.483	0.97043597986198682
0.272160	0.376	0.488	1.0
0.282240	0.378	0.491	1.0
0.292320	0.376	0.492	1.0
0.302400	0.374	0.498	1.0
0.312480	0.374	0.500	1.0
0.322560	0.372	0.498	1.0
0.332640	0.370	0.500	1.0
0.342720	0.371	0.500	1.0
0.352800	0.371	0.502	1.0
0.362880	0.369	0.505	1.0
0.372960	0.368	0.506	1.0
0.383040	0.368	0.509	1.0
0.393120	0.366	0.509	1.0
0.403200	0.365	0.509	1.0
0.413280	0.366	0.509	1.0
0.423360	0.360	0.514	1.0
0.433440	0.339	0.527	1.0
0.443520	0.333	0.531	1.0
0.453600	0.333	0.534	1.0
0.463680	0.334	0.533	1.0
0.473760	0.332	0.531	1.0
0.483840	0.333	0.532	1.0
0.493920	0.332	0.536	1.0
0.504000	0.332	0.538	1.0
0.514080	0.331	0.539	1.0
0.524160	0.331	0.538	1.0
0.534240	0.331	0.540	1.0
0.544320	0.331	0.539	1.0
0.554400	0.330	0.540	1.0
0.564480	0.329	0.541	1.0
0.574560	0.331	0.543	1.0
0.584640	0.329	0.541	1.0
0.594720	0.328	0.542	1.0
0.604800	0.328	0.542	1.0
0.614880	0.327	0.542	1.0
0.624960	0.326	0.543	1.0
0.635040	0.329	0.541	1.0
0.645120	0.361	0.529	1.0
0.655200	0.402	0.533	1.0
0.665280	0.428	0.535	1.0
0.675360	0.432	0.531	1.0
0.685440	0.432	0.534	1.0
0.695520	0.432	0.535	1.0
0.705600	0.432	0.536	1.0
0.715680	0.433	0.536	1.0
0.725760	0.432	0.539	1.0
0.735840	0.432	0.540	1.0
0.745920	0.431	0.539	1.0
0.756000	0.431	0.540	1.0
0.766080	0.432	0.539	1.0
0.776160	0.431	0.538	1.0
0.786240	0.432	0.539	1.0
0.796320	0.430	0.540	1.0
0.806400	0.431	0.542	1.0
0.816480	0.430	0.542	1.0
0.826560	0.430	0.541	1.0
0.836640	0.431	0.544	1.0
0.846720	0.429	0.543	1.0
0.856800	0.430	0.542	1.0
0.866880	0.430	0.542	1.0
0.876960	0.430	0.540	1.0
0.887040	0.429	0.544	1.0
0.897120	0.429	0.544	1.0
0.907200	0.429	0.544	1.0
0.917280	0.430	0.541	1.0
0.927360	0.461	0.535	1.0
0.937440	0.507	0.540	1.0
0.947520	0.547	0.543	1.0
0.957600	0.549	0.538	1.0
0.967680	0.551	0.541	1.0
0.977760	0.550	0.542	1.0
0.987840	0.550	0.543	1.0
0.997920	0.550	0.542	1.0
1.008000	0.551	0.543	1.0
1.018080	0.551	0.542	1.0
1.028160	0.551	0.541	1.0
1.038240	0.552	0.542	1.0
1.048320	0.551	0.543	1.0
1.058400	0.552	0.546	1.0
1.068480	0.552	0.545	1.0
1.078560	0.551	0.545	1.0
1.088640	0.551	0.544	1.0
1.098720	0.551	0.543	1.0
1.108800	0.551	0.543	1.0
1.118880	0.551	0.542	1.0
1.128960	0.552	0.545	1.0
1.139040	0.551	0.545	1.0
1.149120	0.550	0.545	1.0
1.159200	0.551	0.543	1.0
1.169280	0.556	0.540	1.0
1.179360	0.590	0.534	1.0
1.189440	0.609	0.534	1.0
1.199520	0.611	0.535	1.0
1.209600	0.612	0.533	1.0
1.219680	0.611	0.536	1.0
1.229760	0.612	0.537	1.0
1.239840	0.612	0.536	1.0
1.249920	0.613	0.537	1.0
1.260000	0.614	0.535	1.0
1.270080	0.614	0.537	1.0
1.280160	0.616	0.534	1.0
1.290240	0.613	0.536	1.0
1.300320	0.614	0.536	1.0
1.310400	0.615	0.533	1.0
1.320480	0.615	0.535	1.0
1.330560	0.614	0.534	1.0
1.340640	0.613	0.536	1.0
1.350720	0.613	0.537	1.0
1.360800	0.613	0.536	1.0
1.370880	0.613	0.540	1.0
1.380960	0.613	0.536	1.0
1.391040	0.612	0.536	1.0
1.401120	0.611	0.538	1.0
1.411200	0.611	0.536	1.0
1.421280	0.612	0.536	1.0
1.431360	0.611	0.535	1.0
1.441440	0.612	0.536	1.0
1.451520	0.612	0.533	1.0
1.461600	0.611	0.541	1.0
1.471680	0.608	0.536	1.0
1.481760	0.541	0.524	0.9115919494336826
1.491840	0.443	0.499	0.93210296725158326
1.501920	0.368	0.482	0.98999999999999999
1.512000	0.340	0.479	1.0
