time	x_norm	y_norm
0.000000	0.511	0.721
0.067315	0.507	0.721
0.071958	0.508	0.721
0.084006	0.506	0.721
0.095958	0.504	0.721
0.103966	0.504	0.722
0.116014	0.504	0.724
0.123947	0.504	0.724
0.135998	0.503	0.726
0.148168	0.503	0.727
0.155984	0.502	0.729
0.167995	0.502	0.727
0.175946	0.499	0.728
0.188009	0.498	0.729
0.200003	0.498	0.731
0.207948	0.498	0.733
0.220016	0.498	0.734
0.232010	0.493	0.719
0.239992	0.482	0.649
0.252005	0.475	0.600
0.259955	0.474	0.608
0.272004	0.477	0.601
0.283982	0.474	0.600
0.291979	0.473	0.602
0.304004	0.472	0.601
0.311940	0.472	0.602
0.323991	0.471	0.605
0.335999	0.472	0.609
0.343951	0.472	0.610
0.355992	0.472	0.611
0.367965	0.472	0.610
0.375992	0.472	0.609
0.388018	0.472	0.607
0.395942	0.449	0.590
0.407996	0.390	0.552
0.420043	0.364	0.540
0.427992	0.357	0.541
0.440010	0.357	0.539
0.448008	0.354	0.540
0.460016	0.354	0.543
0.471970	0.354	0.541
0.479952	0.354	0.538
0.492003	0.353	0.539
0.503997	0.353	0.540
0.511992	0.353	0.542
0.523997	0.353	0.544
0.531992	0.352	0.542
0.543988	0.351	0.541
0.555965	0.351	0.540
0.564017	0.350	0.541
0.575992	0.350	0.540
0.584015	0.350	0.541
0.596005	0.351	0.542
0.608006	0.350	0.541
0.616105	0.350	0.540
0.628006	0.349	0.540
0.640018	0.348	0.542
0.648022	0.350	0.541
0.659978	0.349	0.542
0.667984	0.348	0.544
0.680012	0.348	0.546
0.692002	0.347	0.546
0.700070	0.348	0.546
0.711989	0.348	0.545
0.720046	0.348	0.544
0.732021	0.347	0.544
0.744007	0.348	0.544
0.752034	0.348	0.545
0.764051	0.346	0.544
0.776017	0.347	0.547
0.784099	0.346	0.547
0.795980	0.345	0.545
0.803951	0.327	0.540
0.816090	0.312	0.543
0.827998	0.313	0.541
0.835972	0.313	0.541
0.847967	0.312	0.540
0.855994	0.313	0.542
0.868003	0.319	0.537
0.879991	0.353	0.519
0.887986	0.460	0.504
0.900037	0.498	0.493
0.911993	0.516	0.500
0.920073	0.519	0.502
0.932013	0.519	0.504
0.939939	0.520	0.502
0.951971	0.520	0.502
0.964046	0.520	0.501
0.971986	0.520	0.504
0.984097	0.519	0.503
0.991983	0.519	0.502
1.004000	0.519	0.503
1.016042	0.519	0.504
1.023959	0.520	0.506
1.035969	0.520	0.506
1.048000	0.521	0.508
1.055990	0.519	0.507
1.067995	0.519	0.505
1.075945	0.520	0.505
1.087993	0.519	0.504
1.100076	0.520	0.503
1.107949	0.521	0.504
1.119986	0.521	0.503
1.132016	0.521	0.502
1.139997	0.522	0.499
1.152004	0.522	0.498
1.159992	0.522	0.497
1.172003	0.522	0.494
1.184064	0.522	0.494
1.191954	0.521	0.494
1.204018	0.522	0.494
1.211950	0.508	0.494
1.223996	0.491	0.489
1.236013	0.492	0.491
1.243978	0.493	0.486
1.256002	0.492	0.490
1.268007	0.494	0.490
1.275992	0.492	0.491
1.288038	0.493	0.490
1.295952	0.509	0.484
1.307969	0.545	0.478
1.320002	0.574	0.479
1.327991	0.587	0.483
