time	x_norm	y_norm
0.000000	0.586	0.480
0.012112	0.571	0.478
0.024001	0.565	0.474
0.031989	0.564	0.474
0.044114	0.565	0.474
0.052036	0.566	0.475
0.063982	0.567	0.482
0.076010	0.567	0.480
0.083928	0.568	0.483
0.096020	0.567	0.480
0.108001	0.568	0.482
0.115973	0.567	0.481
0.127981	0.567	0.479
0.135931	0.567	0.481
0.147965	0.566	0.478
0.159995	0.566	0.483
0.167968	0.567	0.483
0.179981	0.567	0.482
0.187943	0.566	0.481
0.199997	0.565	0.482
0.212006	0.565	0.486
0.219934	0.537	0.511
0.231956	0.466	0.542
0.243991	0.421	0.543
0.251966	0.406	0.543
0.263990	0.405	0.544
0.271947	0.405	0.549
0.283953	0.403	0.553
0.296004	0.403	0.554
0.303947	0.401	0.557
0.315957	0.401	0.557
0.323954	0.401	0.557
0.335938	0.403	0.559
0.347986	0.401	0.558
0.355945	0.401	0.561
0.367978	0.400	0.559
0.379993	0.397	0.563
0.387948	0.370	0.573
0.399955	0.357	0.566
0.407926	0.356	0.559
0.419945	0.356	0.561
0.431986	0.355	0.565
0.439978	0.355	0.565
0.451981	0.355	0.564
0.459948	0.355	0.565
0.471940	0.354	0.565
0.483954	0.355	0.566
0.491958	0.357	0.570
0.503945	0.355	0.572
0.515990	0.355	0.569
0.523947	0.354	0.567
0.536002	0.354	0.565
0.543948	0.354	0.565
0.555983	0.355	0.566
0.567989	0.354	0.567
0.575976	0.355	0.567
0.587958	0.356	0.567
0.595948	0.385	0.547
0.607985	0.430	0.542
0.620017	0.454	0.530
0.627954	0.469	0.537
0.639976	0.471	0.541
0.651992	0.472	0.539
0.659979	0.473	0.541
0.671962	0.472	0.544
0.679955	0.473	0.545
0.691992	0.474	0.547
0.703997	0.473	0.544
0.711995	0.472	0.548
0.723998	0.473	0.551
0.731946	0.473	0.553
0.744007	0.474	0.553
0.755973	0.473	0.554
0.763955	0.473	0.552
0.775967	0.472	0.553
0.787966	0.472	0.551
0.795994	0.472	0.551
0.807993	0.472	0.550
0.815948	0.471	0.548
0.828003	0.473	0.551
0.839947	0.480	0.550
0.847955	0.517	0.540
0.859969	0.534	0.535
0.867947	0.537	0.535
0.880006	0.537	0.535
0.892005	0.538	0.533
0.899951	0.538	0.532
0.912040	0.540	0.535
0.924004	0.539	0.536
0.931986	0.540	0.538
0.943975	0.540	0.536
0.951941	0.540	0.536
0.964007	0.541	0.538
0.975955	0.541	0.539
0.983982	0.542	0.540
0.995992	0.542	0.541
1.004127	0.542	0.541
1.015994	0.541	0.541
1.027971	0.541	0.539
1.035940	0.553	0.534
1.047964	0.593	0.532
1.060007	0.627	0.529
1.068019	0.635	0.537
1.080000	0.635	0.538
1.087951	0.635	0.540
1.099993	0.635	0.538
1.112050	0.636	0.541
1.119992	0.636	0.542
1.131973	0.636	0.545
1.139960	0.637	0.544
1.151998	0.637	0.546
1.164008	0.637	0.548
1.171998	0.639	0.553
1.183995	0.638	0.553
1.195998	0.638	0.547
1.203995	0.637	0.549
1.215960	0.639	0.553
1.223948	0.638	0.550
1.235948	0.639	0.553
1.248005	0.636	0.549
1.255995	0.601	0.552
1.267994	0.514	0.541
1.276005	0.424	0.522
1.288055	0.382	0.518
1.299992	0.367	0.517
1.307949	0.369	0.519
1.319956	0.367	0.519
1.332006	0.370	0.524
1.340003	0.371	0.526
1.351994	0.371	0.526
1.359996	0.372	0.527
1.371999	0.372	0.527
1.384000	0.372	0.532
1.392017	0.372	0.532
1.403956	0.371	0.531
1.412013	0.372	0.533
1.423969	0.373	0.533
1.435980	0.372	0.536
1.443997	0.374	0.535
1.455990	0.374	0.537
1.467999	0.374	0.537
1.475991	0.374	0.536
1.487985	0.374	0.536
1.495959	0.375	0.536
1.507989	0.375	0.542
1.519987	0.376	0.542
1.528014	0.376	0.543
1.539988	0.376	0.540
1.547998	0.376	0.542
1.560003	0.375	0.541
1.572040	0.378	0.542
1.579971	0.377	0.541
1.591971	0.377	0.544
1.603962	0.378	0.543
1.611986	0.378	0.542
1.623993	0.379	0.545
1.631954	0.379	0.542
1.643999	0.378	0.541
1.656008	0.378	0.542
1.663966	0.386	0.539
1.676012	0.436	0.529
1.687960	0.531	0.528
1.695974	0.565	0.526
1.707990	0.569	0.536
1.715991	0.568	0.536
1.728067	0.567	0.538
1.740000	0.567	0.541
1.747994	0.568	0.540
1.760000	0.568	0.539
1.767945	0.568	0.539
1.779980	0.568	0.539
1.792013	0.568	0.538
1.799963	0.567	0.536
1.812017	0.568	0.537
1.823996	0.569	0.539
1.831980	0.570	0.543
1.844012	0.571	0.545
1.851957	0.571	0.547
1.863977	0.570	0.545
1.875955	0.569	0.545
1.883968	0.576	0.537
1.896007	0.610	0.532
1.903955	0.629	0.529
1.915999	0.629	0.529
1.928062	0.629	0.530
1.935945	0.629	0.531
1.948013	0.629	0.530
1.959973	0.629	0.530
1.968009	0.629	0.528
1.980011	0.628	0.531
1.988000	0.629	0.530
1.999990	0.629	0.530
2.011998	0.630	0.529
2.019979	0.630	0.529
2.031999	0.630	0.530
2.039946	0.629	0.528
2.051977	0.630	0.530
2.063978	0.629	0.528
2.071962	0.626	0.533
2.083997	0.574	0.528
2.096015	0.477	0.511
2.103998	0.396	0.499
2.116057	0.377	0.490
2.123971	0.377	0.495
2.135976	0.375	0.497
2.147982	0.378	0.498
2.156019	0.377	0.502
2.167962	0.377	0.503
2.175986	0.378	0.505
2.188005	0.378	0.504
2.200001	0.378	0.505
2.207953	0.378	0.507
2.219965	0.379	0.507
2.232017	0.378	0.508
2.240014	0.378	0.507
2.251967	0.378	0.507
2.259967	0.377	0.506
2.271992	0.377	0.505
2.284006	0.378	0.503
2.292024	0.377	0.505
2.303961	0.377	0.506
2.311970	0.376	0.502
2.323986	0.359	0.505
2.335964	0.336	0.501
2.343972	0.333	0.500
2.356011	0.335	0.500
2.368003	0.336	0.499
2.376008	0.335	0.494
2.388000	0.334	0.493
2.395969	0.335	0.492
2.407972	0.333	0.495
2.420016	0.335	0.496
2.428048	0.335	0.496
2.439956	0.334	0.499
2.447964	0.334	0.498
2.460009	0.333	0.500
2.472000	0.333	0.497
2.479966	0.357	0.483
2.492035	0.384	0.468
2.503995	0.475	0.456
2.511976	0.477	0.466
2.524067	0.476	0.465
2.531961	0.476	0.465
