time	bloc	trial	event
0.013587	1	1	TRIAL_START
6.036675	1	1	TRIAL_END
7.041125	1	2	TRIAL_START
79.677288	1	2	TRIAL_END
80.741976	1	3	TRIAL_START
83.650681	1	3	RESPONSE
83.650925	1	3	CONSEQUENCE
83.866696	1	3	RESPONSE
84.066688	1	3	RESPONSE
84.258712	1	3	RESPONSE
84.426736	1	3	RESPONSE
84.586719	1	3	RESPONSE
84.586960	1	3	CONSEQUENCE
84.770749	1	3	RESPONSE
84.970768	1	3	RESPONSE
85.146846	1	3	RESPONSE
85.322924	1	3	RESPONSE
98.434840	1	3	RESPONSE
98.435139	1	3	CONSEQUENCE
98.642751	1	3	RESPONSE
98.826772	1	3	RESPONSE
99.034769	1	3	RESPONSE
99.226873	1	3	RESPONSE
99.434807	1	3	RESPONSE
99.435043	1	3	CONSEQUENCE
99.602789	1	3	RESPONSE
102.922930	1	3	RESPONSE
102.923284	1	3	CONSEQUENCE
103.130769	1	3	RESPONSE
103.354812	1	3	RESPONSE
103.570796	1	3	RESPONSE
103.786835	1	3	RESPONSE
103.787078	1	3	CONSEQUENCE
104.026798	1	3	RESPONSE
104.258901	1	3	RESPONSE
104.666789	1	3	RESPONSE
104.667032	1	3	CONSEQUENCE
104.906830	1	3	RESPONSE
105.170791	1	3	RESPONSE
105.402794	1	3	RESPONSE
105.602804	1	3	RESPONSE
105.603045	1	3	CONSEQUENCE
105.818811	1	3	RESPONSE
106.050985	1	3	RESPONSE
106.274865	1	3	RESPONSE
106.498845	1	3	RESPONSE
106.499131	1	3	CONSEQUENCE
106.746828	1	3	RESPONSE
106.986860	1	3	RESPONSE
107.250843	1	3	RESPONSE
107.466833	1	3	RESPONSE
107.467085	1	3	CONSEQUENCE
107.682796	1	3	RESPONSE
107.922896	1	3	RESPONSE
108.154807	1	3	RESPONSE
108.418816	1	3	RESPONSE
108.419136	1	3	CONSEQUENCE
108.650839	1	3	RESPONSE
108.954975	1	3	RESPONSE
109.234813	1	3	RESPONSE
109.235072	1	3	CONSEQUENCE
109.530871	1	3	RESPONSE
109.842862	1	3	RESPONSE
110.170831	1	3	RESPONSE
110.171083	1	3	CONSEQUENCE
110.418879	1	3	RESPONSE
110.698801	1	3	RESPONSE
110.743115	1	3	TRIAL_END
