time	bloc	trial	event
-0.007582	1	1	TRIAL_START
6.008794	1	1	TRIAL_END
7.015313	1	2	TRIAL_START
42.540188	1	2	TRIAL_END
43.579994	1	3	TRIAL_START
49.009839	1	3	RESPONSE
49.012698	1	3	CONSEQUENCE
49.241922	1	3	RESPONSE
49.465947	1	3	RESPONSE
49.689838	1	3	RESPONSE
49.905838	1	3	RESPONSE
49.906085	1	3	CONSEQUENCE
50.113840	1	3	RESPONSE
50.313845	1	3	RESPONSE
50.521848	1	3	RESPONSE
50.745860	1	3	RESPONSE
50.746189	1	3	CONSEQUENCE
50.977859	1	3	RESPONSE
51.185871	1	3	RESPONSE
51.385884	1	3	RESPONSE
51.585890	1	3	RESPONSE
51.586129	1	3	CONSEQUENCE
51.793901	1	3	RESPONSE
52.001925	1	3	RESPONSE
52.233887	1	3	RESPONSE
52.473977	1	3	RESPONSE
52.474312	1	3	CONSEQUENCE
52.713884	1	3	RESPONSE
52.921878	1	3	RESPONSE
53.129966	1	3	RESPONSE
53.337958	1	3	RESPONSE
53.338197	1	3	CONSEQUENCE
53.545885	1	3	RESPONSE
53.745895	1	3	RESPONSE
53.969962	1	3	RESPONSE
54.177987	1	3	RESPONSE
54.178314	1	3	CONSEQUENCE
54.393909	1	3	RESPONSE
54.617911	1	3	RESPONSE
54.834077	1	3	RESPONSE
55.049929	1	3	RESPONSE
55.050181	1	3	CONSEQUENCE
55.257932	1	3	RESPONSE
55.473940	1	3	RESPONSE
55.705951	1	3	RESPONSE
55.913948	1	3	RESPONSE
55.914205	1	3	CONSEQUENCE
56.130016	1	3	RESPONSE
56.345913	1	3	RESPONSE
56.561968	1	3	RESPONSE
56.785945	1	3	RESPONSE
56.786209	1	3	CONSEQUENCE
57.001962	1	3	RESPONSE
57.234085	1	3	RESPONSE
57.449965	1	3	RESPONSE
57.674003	1	3	RESPONSE
57.674381	1	3	CONSEQUENCE
57.889945	1	3	RESPONSE
58.113964	1	3	RESPONSE
58.370012	1	3	RESPONSE
58.633976	1	3	RESPONSE
58.634240	1	3	CONSEQUENCE
58.849980	1	3	RESPONSE
