time	x_norm	y_norm
0.000000	0.809	0.502
0.008011	0.639	0.482
0.020190	0.639	0.482
0.027931	0.638	0.482
0.039970	0.636	0.484
0.052139	0.636	0.484
0.060014	0.635	0.484
0.071998	0.635	0.485
0.083991	0.634	0.485
0.091977	0.635	0.485
0.104024	0.634	0.486
0.111976	0.634	0.487
0.123993	0.634	0.488
0.135965	0.633	0.488
0.143982	0.634	0.486
0.156000	0.632	0.486
0.163989	0.633	0.488
0.176011	0.632	0.487
0.187991	0.633	0.486
0.195947	0.632	0.488
0.208006	0.633	0.487
0.219970	0.633	0.486
0.227945	0.632	0.487
0.240005	0.631	0.486
0.247956	0.630	0.486
0.260003	0.600	0.491
0.271996	0.530	0.494
0.279998	0.465	0.497
0.291993	0.439	0.502
0.299953	0.438	0.504
0.311967	0.439	0.503
0.323957	0.439	0.504
0.331949	0.439	0.505
0.344036	0.440	0.506
0.355997	0.438	0.506
0.364007	0.439	0.506
0.375996	0.438	0.508
0.383971	0.438	0.509
0.396008	0.438	0.509
0.407969	0.438	0.509
0.415961	0.437	0.509
0.427998	0.436	0.510
0.436007	0.436	0.511
0.448003	0.434	0.512
0.459985	0.416	0.511
0.468031	0.383	0.507
0.480010	0.374	0.509
0.491966	0.375	0.511
0.499972	0.375	0.510
0.511956	0.375	0.509
0.520050	0.375	0.510
0.531985	0.375	0.511
0.544003	0.374	0.513
0.552142	0.374	0.514
0.563995	0.373	0.515
0.571968	0.373	0.515
0.584016	0.373	0.516
0.595955	0.372	0.517
0.603956	0.372	0.517
0.616045	0.373	0.519
0.628052	0.372	0.519
0.635994	0.372	0.519
0.647994	0.372	0.520
0.655955	0.371	0.520
0.667977	0.371	0.521
0.679973	0.371	0.521
0.688046	0.371	0.523
0.699959	0.371	0.522
0.707996	0.370	0.523
0.720003	0.373	0.521
0.732010	0.407	0.516
0.740010	0.451	0.515
0.752080	0.471	0.515
0.764032	0.468	0.515
0.771974	0.467	0.516
0.784016	0.467	0.519
0.791955	0.467	0.518
0.804002	0.467	0.519
0.816062	0.466	0.520
0.824012	0.465	0.518
0.836011	0.466	0.519
0.843997	0.466	0.518
0.855974	0.464	0.519
0.868001	0.464	0.520
0.876000	0.464	0.521
0.888017	0.463	0.523
0.900005	0.462	0.522
0.907997	0.462	0.520
0.920011	0.462	0.518
0.927992	0.462	0.518
0.939975	0.462	0.519
0.952022	0.462	0.520
0.959972	0.463	0.522
0.972020	0.463	0.523
0.980019	0.462	0.523
0.991968	0.463	0.521
1.004002	0.462	0.520
1.012016	0.462	0.520
1.024008	0.463	0.520
1.036023	0.463	0.521
1.043955	0.484	0.516
1.056015	0.543	0.513
1.063955	0.591	0.516
1.075996	0.598	0.518
1.088001	0.593	0.516
1.095989	0.594	0.516
