time	x_norm	y_norm	confidence
0.000000	0.812	0.434	0.98999999999999999
0.008011	0.640	0.415	1.0
0.020190	0.639	0.415	1.0
0.027931	0.639	0.415	1.0
0.039970	0.637	0.417	1.0
0.052139	0.637	0.417	1.0
0.060014	0.636	0.418	1.0
0.071998	0.636	0.419	1.0
0.083991	0.636	0.420	1.0
0.091977	0.635	0.419	1.0
0.104024	0.635	0.421	1.0
0.111976	0.635	0.422	1.0
0.123993	0.634	0.422	1.0
0.135965	0.634	0.422	1.0
0.143982	0.634	0.421	1.0
0.156000	0.633	0.421	1.0
0.163989	0.633	0.423	1.0
0.176011	0.633	0.422	1.0
0.187991	0.633	0.421	1.0
0.195947	0.633	0.423	1.0
0.208006	0.633	0.423	1.0
0.219970	0.633	0.420	1.0
0.227945	0.633	0.421	1.0
0.240005	0.632	0.420	1.0
0.247956	0.631	0.420	1.0
0.260003	0.598	0.428	1.0
0.271996	0.522	0.440	0.98999999999999999
0.279998	0.456	0.445	0.98999999999999999
0.291993	0.431	0.452	1.0
0.299953	0.428	0.457	1.0
0.311967	0.430	0.453	1.0
0.323957	0.431	0.456	1.0
0.331949	0.430	0.455	1.0
0.344036	0.429	0.458	1.0
0.355997	0.428	0.460	1.0
0.364007	0.428	0.459	1.0
0.375996	0.427	0.462	1.0
0.383971	0.428	0.463	1.0
0.396008	0.427	0.464	1.0
0.407969	0.426	0.464	1.0
0.415961	0.426	0.464	1.0
0.427998	0.425	0.465	1.0
0.436007	0.425	0.467	1.0
0.448003	0.423	0.467	1.0
0.459985	0.406	0.467	1.0
0.468031	0.377	0.460	1.0
0.480010	0.365	0.463	1.0
0.491966	0.366	0.464	1.0
0.499972	0.366	0.462	1.0
0.511956	0.367	0.464	1.0
0.520050	0.366	0.464	1.0
0.531985	0.366	0.466	1.0
0.544003	0.365	0.468	1.0
0.552142	0.365	0.469	1.0
0.563995	0.364	0.471	1.0
0.571968	0.364	0.471	1.0
0.584016	0.363	0.472	1.0
0.595955	0.363	0.473	1.0
0.603956	0.362	0.471	1.0
0.616045	0.363	0.475	1.0
0.628052	0.362	0.476	1.0
0.635994	0.362	0.477	1.0
0.647994	0.362	0.477	1.0
0.655955	0.362	0.478	1.0
0.667977	0.361	0.479	1.0
0.679973	0.361	0.479	1.0
0.688046	0.360	0.480	1.0
0.699959	0.360	0.480	1.0
0.707996	0.360	0.481	1.0
0.720003	0.363	0.478	1.0
0.732010	0.394	0.474	1.0
0.740010	0.443	0.469	0.98999999999999999
0.752080	0.457	0.471	1.0
0.764032	0.455	0.472	1.0
0.771974	0.455	0.473	1.0
0.784016	0.454	0.476	1.0
0.791955	0.454	0.476	1.0
0.804002	0.453	0.476	1.0
0.816062	0.452	0.478	1.0
0.824012	0.451	0.478	1.0
0.836011	0.452	0.475	1.0
0.843997	0.451	0.476	1.0
0.855974	0.451	0.478	1.0
0.868001	0.451	0.477	1.0
0.876000	0.449	0.481	1.0
0.888017	0.448	0.482	1.0
0.900005	0.448	0.482	1.0
0.907997	0.447	0.480	1.0
0.920011	0.448	0.476	1.0
0.927992	0.448	0.475	1.0
0.939975	0.448	0.477	1.0
0.952022	0.448	0.480	1.0
0.959972	0.449	0.481	1.0
0.972020	0.447	0.484	1.0
0.980019	0.447	0.483	1.0
0.991968	0.448	0.481	1.0
1.004002	0.449	0.479	1.0
1.012016	0.449	0.478	1.0
1.024008	0.448	0.478	1.0
1.036023	0.449	0.480	1.0
1.043955	0.471	0.473	1.0
1.056015	0.531	0.466	0.98999999999999999
1.063955	0.581	0.469	0.98999999999999999
1.075996	0.589	0.470	1.0
1.088001	0.585	0.468	0.97934718422753886
1.095989	0.585	0.469	1.0
1.108000	0.584	0.468	1.0
1.120013	0.583	0.469	0.97232745981740554
1.127969	0.583	0.470	0.92644026700873117
1.139989	0.583	0.471	0.97275483590710077
1.147990	0.583	0.470	0.98045493054275434
1.160021	0.583	0.471	0.98291430471430796
1.172013	0.582	0.471	0.92643273419829353
1.180011	0.583	0.474	1.0
1.192011	0.582	0.472	0.93820200426311418
1.199961	0.584	0.471	0.92042294469256014
1.211997	0.584	0.472	0.99343340810069491
1.224012	0.583	0.475	1.0
1.231965	0.583	0.470	0.98151555721525929
1.244007	0.584	0.470	1.0
1.256015	0.583	0.468	0.94702584763801789
1.264000	0.584	0.471	0.97605996928545502
1.276011	0.583	0.473	1.0
1.284037	0.583	0.474	0.97664634123071514
1.296041	0.583	0.475	0.91315687045563321
1.307974	0.583	0.473	0.98510880259096789
1.316036	0.596	0.468	1.0
1.328016	0.634	0.466	0.98999999999999999
1.336025	0.660	0.468	0.88963047934040362
1.348013	0.663	0.470	0.93837318141887993
1.360004	0.660	0.471	1.0
1.367968	0.661	0.474	1.0
1.380014	0.660	0.477	0.9737478642428411
1.392013	0.660	0.473	0.88604101739141583
