time	x_norm	y_norm	confidence
0.000000	0.665	0.749	0.98999999999999999
0.295621	0.511	0.703	0.98999999999999999
0.299742	0.511	0.708	1.0
0.304807	0.510	0.708	1.0
0.316837	0.510	0.705	1.0
0.324805	0.509	0.705	1.0
0.336813	0.509	0.706	1.0
0.348820	0.508	0.706	1.0
0.356759	0.507	0.707	1.0
0.368802	0.508	0.705	1.0
0.380805	0.508	0.707	1.0
0.388800	0.501	0.690	1.0
0.400772	0.468	0.610	1.0
0.408765	0.440	0.549	1.0
0.420812	0.428	0.526	1.0
0.432825	0.428	0.529	1.0
0.440821	0.427	0.525	1.0
0.452814	0.427	0.523	1.0
0.460758	0.426	0.524	1.0
0.472819	0.427	0.526	1.0
0.484785	0.427	0.526	1.0
0.492769	0.427	0.527	1.0
0.504811	0.425	0.524	1.0
0.516832	0.425	0.524	1.0
0.524818	0.424	0.521	1.0
0.536810	0.418	0.525	1.0
0.544767	0.388	0.525	1.0
0.556794	0.363	0.521	1.0
0.568811	0.352	0.523	1.0
0.576803	0.341	0.521	1.0
0.588777	0.336	0.524	1.0
0.596768	0.335	0.527	1.0
0.608817	0.335	0.525	1.0
0.620807	0.336	0.528	1.0
0.628755	0.335	0.530	1.0
0.640805	0.336	0.532	1.0
0.652811	0.334	0.530	1.0
0.660809	0.334	0.529	1.0
0.672819	0.335	0.532	1.0
0.680842	0.333	0.531	1.0
0.692775	0.335	0.531	1.0
0.704814	0.334	0.527	1.0
0.712806	0.334	0.527	1.0
0.724806	0.335	0.528	1.0
0.732773	0.334	0.530	1.0
0.744815	0.336	0.531	1.0
0.756804	0.336	0.528	1.0
0.764812	0.336	0.530	1.0
0.776774	0.334	0.528	1.0
0.788809	0.333	0.526	1.0
0.796777	0.333	0.526	1.0
0.808812	0.333	0.524	1.0
0.816774	0.334	0.530	1.0
0.828828	0.334	0.528	1.0
0.840806	0.335	0.527	1.0
0.848877	0.362	0.514	1.0
0.860799	0.412	0.504	1.0
0.868787	0.424	0.499	1.0
0.880808	0.428	0.503	1.0
0.892811	0.435	0.505	1.0
0.900762	0.439	0.508	1.0
0.912809	0.440	0.510	1.0
0.924798	0.439	0.507	1.0
0.932820	0.439	0.505	1.0
0.944811	0.439	0.507	1.0
0.952757	0.439	0.506	1.0
0.964851	0.437	0.509	1.0
0.976812	0.439	0.508	1.0
0.984807	0.439	0.508	1.0
0.996813	0.440	0.510	1.0
1.004770	0.440	0.508	1.0
1.016810	0.438	0.510	1.0
1.028805	0.441	0.508	1.0
1.036779	0.439	0.507	1.0
1.048865	0.436	0.504	1.0
1.060814	0.435	0.507	1.0
1.068772	0.438	0.504	1.0
1.080821	0.437	0.501	1.0
1.088751	0.437	0.505	1.0
1.100805	0.437	0.507	1.0
1.112819	0.438	0.505	1.0
1.120814	0.437	0.504	1.0
1.132811	0.437	0.504	1.0
1.140804	0.451	0.497	1.0
1.152823	0.499	0.483	1.0
1.164874	0.518	0.480	1.0
1.172768	0.524	0.484	1.0
1.184815	0.528	0.481	1.0
1.196794	0.530	0.479	1.0
1.204824	0.530	0.480	1.0
1.216825	0.531	0.482	1.0
1.224777	0.531	0.487	1.0
1.236826	0.530	0.490	1.0
1.248874	0.531	0.488	1.0
1.256812	0.531	0.490	1.0
1.268817	0.530	0.489	1.0
1.276811	0.531	0.489	1.0
1.288813	0.531	0.489	1.0
1.300818	0.531	0.490	1.0
1.308784	0.532	0.492	1.0
1.320827	0.532	0.491	1.0
1.332782	0.532	0.489	1.0
1.340827	0.532	0.491	1.0
1.352819	0.534	0.492	1.0
1.360760	0.534	0.492	1.0
1.372819	0.534	0.491	1.0
1.384815	0.533	0.491	1.0
1.392813	0.549	0.483	1.0
1.404839	0.587	0.477	1.0
1.412782	0.598	0.479	1.0
1.424778	0.599	0.484	1.0
1.436786	0.601	0.482	1.0
1.444771	0.602	0.481	1.0
1.456810	0.603	0.481	1.0
1.468823	0.603	0.481	1.0
1.476813	0.604	0.482	1.0
1.488820	0.604	0.485	1.0
1.496792	0.604	0.486	1.0
1.508831	0.603	0.488	1.0
1.520784	0.605	0.487	1.0
1.528815	0.604	0.488	1.0
1.540819	0.604	0.487	1.0
1.548813	0.603	0.490	1.0
1.560807	0.603	0.491	1.0
1.572810	0.604	0.492	1.0
1.580776	0.604	0.490	1.0
1.592771	0.603	0.491	1.0
1.605705	0.604	0.492	1.0
1.612820	0.603	0.492	1.0
1.624807	0.603	0.491	1.0
1.632883	0.604	0.493	1.0
1.644807	0.604	0.492	1.0
1.656803	0.604	0.492	1.0
1.664882	0.604	0.494	1.0
1.676774	0.603	0.492	1.0
1.684784	0.603	0.492	1.0
1.696796	0.603	0.491	1.0
1.708816	0.603	0.490	1.0
1.716828	0.603	0.492	1.0
1.728809	0.603	0.492	1.0
1.740806	0.603	0.493	1.0
1.748854	0.603	0.491	1.0
1.760800	0.604	0.494	1.0
1.768779	0.616	0.481	1.0
1.780812	0.623	0.480	1.0
1.792814	0.611	0.488	1.0
1.800822	0.600	0.490	1.0
1.812816	0.584	0.490	1.0
1.820803	0.556	0.491	1.0
1.832816	0.540	0.487	1.0
1.844803	0.541	0.482	1.0
1.852820	0.540	0.485	1.0
1.864954	0.538	0.489	1.0
1.876819	0.538	0.491	1.0
1.884782	0.537	0.493	1.0
1.896826	0.538	0.493	1.0
1.904770	0.537	0.493	1.0
1.916969	0.537	0.492	1.0
1.928793	0.536	0.492	1.0
1.936849	0.537	0.496	1.0
