time	bloc	trial	event
0.009773	1	1	TRIAL_START
6.028680	1	1	TRIAL_END
6.530739	1	2	TRIAL_START
45.927077	1	2	TRIAL_END
46.447286	1	3	TRIAL_START
47.792793	1	3	RESPONSE
47.795145	1	3	CONSEQUENCE
48.105015	1	3	RESPONSE
48.360804	1	3	RESPONSE
48.640783	1	3	RESPONSE
48.641085	1	3	CONSEQUENCE
49.064834	1	3	RESPONSE
49.440767	1	3	RESPONSE
49.441053	1	3	CONSEQUENCE
49.849108	1	3	RESPONSE
50.256774	1	3	RESPONSE
50.257034	1	3	CONSEQUENCE
50.648920	1	3	RESPONSE
51.018148	1	3	RESPONSE
51.368765	1	3	RESPONSE
51.369116	1	3	CONSEQUENCE
51.728822	1	3	RESPONSE
52.048753	1	3	RESPONSE
52.400737	1	3	RESPONSE
52.401003	1	3	CONSEQUENCE
52.752971	1	3	RESPONSE
53.280796	1	3	RESPONSE
53.281125	1	3	CONSEQUENCE
53.592760	1	3	RESPONSE
53.872740	1	3	RESPONSE
54.160913	1	3	RESPONSE
54.161337	1	3	CONSEQUENCE
54.464967	1	3	RESPONSE
54.752730	1	3	RESPONSE
55.112721	1	3	RESPONSE
55.113040	1	3	CONSEQUENCE
55.424721	1	3	RESPONSE
55.728768	1	3	RESPONSE
56.016763	1	3	RESPONSE
56.017102	1	3	CONSEQUENCE
56.352777	1	3	RESPONSE
56.624754	1	3	RESPONSE
56.920726	1	3	RESPONSE
56.921001	1	3	CONSEQUENCE
57.208718	1	3	RESPONSE
57.480736	1	3	RESPONSE
57.784830	1	3	RESPONSE
57.785142	1	3	CONSEQUENCE
58.240703	1	3	RESPONSE
58.544707	1	3	RESPONSE
60.232697	1	3	RESPONSE
60.232984	1	3	CONSEQUENCE
60.880678	1	3	RESPONSE
61.176791	1	3	RESPONSE
61.177198	1	3	CONSEQUENCE
61.481122	1	3	RESPONSE
61.713093	1	3	RESPONSE
61.968710	1	3	RESPONSE
62.248710	1	3	RESPONSE
62.249041	1	3	CONSEQUENCE
62.568722	1	3	RESPONSE
62.880705	1	3	RESPONSE
63.224884	1	3	RESPONSE
63.225211	1	3	CONSEQUENCE
63.504895	1	3	RESPONSE
63.760726	1	3	RESPONSE
64.048743	1	3	RESPONSE
64.049133	1	3	CONSEQUENCE
64.312697	1	3	RESPONSE
64.696671	1	3	RESPONSE
64.936720	1	3	RESPONSE
64.937044	1	3	CONSEQUENCE
65.232630	1	3	RESPONSE
65.544643	1	3	RESPONSE
65.816647	1	3	RESPONSE
65.816919	1	3	CONSEQUENCE
66.112756	1	3	RESPONSE
66.368627	1	3	RESPONSE
66.448305	1	3	TRIAL_END
66.648642	1	4	IET R
66.950947	1	4	TRIAL_START
72.952979	1	4	TRIAL_END
73.457133	1	5	TRIAL_START
79.466517	1	5	TRIAL_END
79.970542	1	6	TRIAL_START
82.972199	1	6	TRIAL_END
83.476430	1	7	TRIAL_START
84.481848	1	7	TRIAL_END
84.985810	1	8	TRIAL_START
85.991181	1	8	TRIAL_END
86.495306	1	9	TRIAL_START
87.498537	1	9	TRIAL_END
88.010933	2	10	TRIAL_START
89.264478	2	10	RESPONSE
89.560483	2	10	RESPONSE
89.840509	2	10	RESPONSE
90.104496	2	10	RESPONSE
90.360537	2	10	RESPONSE
90.632761	2	10	RESPONSE
90.904521	2	10	RESPONSE
91.200514	2	10	RESPONSE
91.496566	2	10	RESPONSE
91.784494	2	10	RESPONSE
92.011974	2	10	TRIAL_END
92.012769	2	10	MISS
92.088666	2	11	IET R
92.376475	2	11	IET R
97.029935	2	11	TRIAL_START
98.848450	2	11	RESPONSE
99.192403	2	11	RESPONSE
99.504430	2	11	RESPONSE
99.832484	2	11	RESPONSE
100.152390	2	11	RESPONSE
100.424413	2	11	RESPONSE
100.712461	2	11	RESPONSE
100.992446	2	11	RESPONSE
101.030798	2	11	TRIAL_END
101.031771	2	11	MISS
101.296467	2	12	IET R
106.056523	2	12	TRIAL_START
108.440454	2	12	RESPONSE
108.720358	2	12	RESPONSE
109.008422	2	12	RESPONSE
109.296394	2	12	RESPONSE
109.568386	2	12	RESPONSE
109.880353	2	12	RESPONSE
110.057686	2	12	TRIAL_END
110.058199	2	12	CONSEQUENCE
110.058307	2	12	HIT
110.168374	2	13	IET R
110.448356	2	13	IET R
115.077864	2	13	TRIAL_START
116.528354	2	13	RESPONSE
116.792313	2	13	RESPONSE
117.056322	2	13	RESPONSE
117.328318	2	13	RESPONSE
117.600277	2	13	RESPONSE
117.864479	2	13	RESPONSE
118.128294	2	13	RESPONSE
118.424304	2	13	RESPONSE
118.696347	2	13	RESPONSE
118.944354	2	13	RESPONSE
119.079209	2	13	TRIAL_END
119.079831	2	13	MISS
119.240291	2	14	IET R
119.488347	2	14	IET R
124.089157	2	14	TRIAL_START
125.408339	2	14	RESPONSE
125.672247	2	14	RESPONSE
125.912586	2	14	RESPONSE
126.176246	2	14	RESPONSE
126.432239	2	14	RESPONSE
126.712250	2	14	RESPONSE
126.984231	2	14	RESPONSE
127.280517	2	14	RESPONSE
127.544268	2	14	RESPONSE
127.824360	2	14	RESPONSE
128.090803	2	14	TRIAL_END
128.091350	2	14	CONSEQUENCE
128.091485	2	14	HIT
128.107974	2	15	IET R
133.100751	2	15	TRIAL_START
137.118586	2	15	TRIAL_END
137.119639	2	15	HIT
142.141658	2	16	TRIAL_START
143.264137	2	16	RESPONSE
143.520213	2	16	RESPONSE
143.792193	2	16	RESPONSE
144.080133	2	16	RESPONSE
144.360129	2	16	RESPONSE
144.640137	2	16	RESPONSE
144.904108	2	16	RESPONSE
145.176111	2	16	RESPONSE
145.448120	2	16	RESPONSE
145.720260	2	16	RESPONSE
146.016117	2	16	RESPONSE
146.141828	2	16	TRIAL_END
146.142648	2	16	CONSEQUENCE
146.142816	2	16	HIT
146.272258	2	17	IET R
146.560098	2	17	IET R
151.166204	2	17	TRIAL_START
152.376065	2	17	RESPONSE
152.656104	2	17	RESPONSE
152.896175	2	17	RESPONSE
153.200076	2	17	RESPONSE
153.464089	2	17	RESPONSE
153.728073	2	17	RESPONSE
154.008060	2	17	RESPONSE
154.320161	2	17	RESPONSE
154.616130	2	17	RESPONSE
154.928057	2	17	RESPONSE
155.167682	2	17	TRIAL_END
155.168447	2	17	CONSEQUENCE
155.168616	2	17	HIT
155.208059	2	18	IET R
155.480125	2	18	IET R
160.179769	2	18	TRIAL_START
161.344037	2	18	RESPONSE
161.656015	2	18	RESPONSE
161.952032	2	18	RESPONSE
162.232042	2	18	RESPONSE
162.536036	2	18	RESPONSE
162.816058	2	18	RESPONSE
163.136048	2	18	RESPONSE
163.448124	2	18	RESPONSE
163.792057	2	18	RESPONSE
164.144403	2	18	RESPONSE
164.180773	2	18	TRIAL_END
164.181639	2	18	CONSEQUENCE
164.181821	2	18	HIT
164.464022	2	19	IET R
169.196147	2	19	TRIAL_START
170.968005	2	19	RESPONSE
171.240052	2	19	RESPONSE
171.519968	2	19	RESPONSE
171.791968	2	19	RESPONSE
172.055984	2	19	RESPONSE
172.335977	2	19	RESPONSE
172.640003	2	19	RESPONSE
172.927977	2	19	RESPONSE
173.197444	2	19	TRIAL_END
173.197972	2	19	MISS
173.255995	2	20	IET R
173.551960	2	20	IET R
178.204976	2	20	TRIAL_START
179.471987	2	20	RESPONSE
179.775953	2	20	RESPONSE
180.008414	2	20	RESPONSE
180.272292	2	20	RESPONSE
180.527930	2	20	RESPONSE
180.791925	2	20	RESPONSE
181.031932	2	20	RESPONSE
181.311977	2	20	RESPONSE
181.567914	2	20	RESPONSE
181.847908	2	20	RESPONSE
182.103932	2	20	RESPONSE
182.205595	2	20	TRIAL_END
182.206628	2	20	CONSEQUENCE
182.206775	2	20	HIT
182.320052	2	21	IET R
182.535901	2	21	IET R
187.233284	2	21	TRIAL_START
191.251574	2	21	TRIAL_END
191.252176	2	21	MISS
196.264921	2	22	TRIAL_START
200.276647	2	22	TRIAL_END
200.277485	2	22	MISS
205.298228	2	23	TRIAL_START
209.306264	2	23	TRIAL_END
209.307048	2	23	HIT
214.314195	2	24	TRIAL_START
218.316152	2	24	TRIAL_END
218.316672	2	24	MISS
223.327474	2	25	TRIAL_START
226.119725	2	25	RESPONSE
226.335756	2	25	RESPONSE
226.535678	2	25	RESPONSE
226.783673	2	25	RESPONSE
226.999700	2	25	RESPONSE
227.247675	2	25	RESPONSE
227.328200	2	25	TRIAL_END
227.328746	2	25	MISS
227.471677	2	26	IET R
227.719717	2	26	IET R
232.341051	2	26	TRIAL_START
236.343411	2	26	TRIAL_END
236.343940	2	26	MISS
241.368774	2	27	TRIAL_START
245.381850	2	27	TRIAL_END
245.382639	2	27	HIT
250.401852	2	28	TRIAL_START
254.408787	2	28	TRIAL_END
254.409588	2	28	MISS
259.422988	2	29	TRIAL_START
263.426012	2	29	TRIAL_END
263.426770	2	29	HIT
268.436971	2	30	TRIAL_START
269.751675	2	30	RESPONSE
270.055867	2	30	RESPONSE
270.319501	2	30	RESPONSE
270.551490	2	30	RESPONSE
270.775474	2	30	RESPONSE
271.015487	2	30	RESPONSE
271.239473	2	30	RESPONSE
271.471488	2	30	RESPONSE
271.711530	2	30	RESPONSE
271.975509	2	30	RESPONSE
272.207676	2	30	RESPONSE
272.437940	2	30	TRIAL_END
272.438464	2	30	CONSEQUENCE
272.438597	2	30	HIT
272.455730	2	31	IET R
272.703687	2	31	IET R
277.469723	2	31	TRIAL_START
278.711448	2	31	RESPONSE
278.967461	2	31	RESPONSE
279.199465	2	31	RESPONSE
279.439563	2	31	RESPONSE
279.679510	2	31	RESPONSE
279.911584	2	31	RESPONSE
280.136126	2	31	RESPONSE
280.391466	2	31	RESPONSE
280.631453	2	31	RESPONSE
280.879690	2	31	RESPONSE
281.127434	2	31	RESPONSE
281.367442	2	31	RESPONSE
281.471082	2	31	TRIAL_END
281.471838	2	31	CONSEQUENCE
281.472027	2	31	HIT
281.599453	2	32	IET R
281.847530	2	32	IET R
286.494865	2	32	TRIAL_START
290.500997	2	32	TRIAL_END
290.501522	2	32	HIT
295.522628	2	33	TRIAL_START
296.655457	2	33	RESPONSE
296.911380	2	33	RESPONSE
297.143396	2	33	RESPONSE
297.367388	2	33	RESPONSE
297.615364	2	33	RESPONSE
297.871519	2	33	RESPONSE
298.135549	2	33	RESPONSE
298.391359	2	33	RESPONSE
298.639423	2	33	RESPONSE
298.903453	2	33	RESPONSE
299.151437	2	33	RESPONSE
299.399417	2	33	RESPONSE
299.523027	2	33	TRIAL_END
299.523564	2	33	CONSEQUENCE
299.523679	2	33	HIT
299.647420	2	34	IET R
299.895355	2	34	IET R
304.539848	2	34	TRIAL_START
308.541280	2	34	TRIAL_END
308.541811	2	34	HIT
313.551704	2	35	TRIAL_START
317.555103	2	35	TRIAL_END
317.555780	2	35	MISS
322.573911	2	36	TRIAL_START
326.592226	2	36	TRIAL_END
326.593250	2	36	HIT
331.609112	2	37	TRIAL_START
335.610556	2	37	TRIAL_END
335.611332	2	37	MISS
340.622298	2	38	TRIAL_START
344.631383	2	38	TRIAL_END
344.631900	2	38	HIT
349.644731	2	39	TRIAL_START
353.648652	2	39	TRIAL_END
353.651407	2	39	MISS
358.660216	2	40	TRIAL_START
360.815167	2	40	RESPONSE
361.079142	2	40	RESPONSE
361.319309	2	40	RESPONSE
361.535135	2	40	RESPONSE
361.767143	2	40	RESPONSE
361.975160	2	40	RESPONSE
362.255262	2	40	RESPONSE
362.487136	2	40	RESPONSE
362.661030	2	40	TRIAL_END
362.661585	2	40	MISS
362.727202	2	41	IET R
362.959214	2	41	IET R
367.692183	2	41	TRIAL_START
371.710534	2	41	TRIAL_END
371.711320	2	41	HIT
376.738980	2	42	TRIAL_START
380.739590	2	42	TRIAL_END
380.740144	2	42	MISS
385.760432	2	43	TRIAL_START
389.769492	2	43	TRIAL_END
389.770297	2	43	MISS
394.784955	2	44	TRIAL_START
398.789037	2	44	TRIAL_END
398.789804	2	44	HIT
403.801699	2	45	TRIAL_START
404.935114	2	45	RESPONSE
405.223026	2	45	RESPONSE
405.479402	2	45	RESPONSE
405.743050	2	45	RESPONSE
406.015032	2	45	RESPONSE
406.303032	2	45	RESPONSE
406.583004	2	45	RESPONSE
406.855026	2	45	RESPONSE
407.119025	2	45	RESPONSE
407.391266	2	45	RESPONSE
407.655017	2	45	RESPONSE
407.801935	2	45	TRIAL_END
407.802816	2	45	CONSEQUENCE
407.802996	2	45	HIT
407.927224	2	46	IET R
408.167061	2	46	IET R
412.834292	2	46	TRIAL_START
416.854279	2	46	TRIAL_END
416.854821	2	46	MISS
421.871191	2	47	TRIAL_START
425.885478	2	47	TRIAL_END
425.886009	2	47	HIT
430.906787	2	48	TRIAL_START
434.911277	2	48	TRIAL_END
434.913165	2	48	HIT
439.926023	2	49	TRIAL_START
441.159160	2	49	RESPONSE
441.423123	2	49	RESPONSE
441.678920	2	49	RESPONSE
441.950936	2	49	RESPONSE
442.199014	2	49	RESPONSE
442.478904	2	49	RESPONSE
442.750923	2	49	RESPONSE
443.022940	2	49	RESPONSE
443.294917	2	49	RESPONSE
443.567101	2	49	RESPONSE
443.846913	2	49	RESPONSE
