time	bloc	trial	event
0.015455	1	1	TRIAL_START
6.020021	1	1	TRIAL_END
7.026545	1	2	TRIAL_START
37.861744	1	2	TRIAL_END
38.898693	1	3	TRIAL_START
46.121319	1	3	RESPONSE
46.122795	1	3	CONSEQUENCE
46.401290	1	3	RESPONSE
46.633337	1	3	RESPONSE
46.961327	1	3	RESPONSE
46.963474	1	3	CONSEQUENCE
49.569333	1	3	RESPONSE
49.569577	1	3	CONSEQUENCE
49.985317	1	3	RESPONSE
50.393308	1	3	RESPONSE
50.597748	1	3	CONSEQUENCE
51.089316	1	3	RESPONSE
51.649326	1	3	RESPONSE
51.649566	1	3	CONSEQUENCE
52.369322	1	3	RESPONSE
53.593354	1	3	RESPONSE
53.593599	1	3	CONSEQUENCE
54.681341	1	3	RESPONSE
54.681581	1	3	CONSEQUENCE
56.313351	1	3	RESPONSE
56.313611	1	3	CONSEQUENCE
57.737337	1	3	RESPONSE
57.737574	1	3	CONSEQUENCE
58.809586	1	3	RESPONSE
58.809994	1	3	CONSEQUENCE
59.713359	1	3	RESPONSE
59.713605	1	3	CONSEQUENCE
60.065362	1	3	RESPONSE
60.433354	1	3	RESPONSE
60.761350	1	3	RESPONSE
60.761731	1	3	CONSEQUENCE
61.065358	1	3	RESPONSE
61.393349	1	3	RESPONSE
61.705365	1	3	RESPONSE
61.705623	1	3	CONSEQUENCE
62.049487	1	3	RESPONSE
62.393350	1	3	RESPONSE
62.729362	1	3	RESPONSE
62.729611	1	3	CONSEQUENCE
63.089390	1	3	RESPONSE
63.465389	1	3	RESPONSE
63.825561	1	3	RESPONSE
63.825872	1	3	CONSEQUENCE
64.185371	1	3	RESPONSE
64.529372	1	3	RESPONSE
64.865385	1	3	RESPONSE
64.865634	1	3	CONSEQUENCE
65.209371	1	3	RESPONSE
65.529370	1	3	RESPONSE
65.873404	1	3	RESPONSE
65.873779	1	3	CONSEQUENCE
66.209369	1	3	RESPONSE
66.561374	1	3	RESPONSE
66.905416	1	3	RESPONSE
66.905769	1	3	CONSEQUENCE
67.265403	1	3	RESPONSE
67.569398	1	3	RESPONSE
67.873381	1	3	RESPONSE
67.873763	1	3	CONSEQUENCE
68.193455	1	3	RESPONSE
68.529391	1	3	RESPONSE
68.865361	1	3	RESPONSE
68.865616	1	3	CONSEQUENCE
68.899446	1	3	TRIAL_END
69.209453	1	4	IET R
69.904252	1	4	TRIAL_START
79.904957	1	4	TRIAL_END
80.916377	2	5	TRIAL_START
84.929727	2	5	TRIAL_END
84.930258	2	5	MISS
92.949418	2	6	TRIAL_START
96.957749	2	6	TRIAL_END
96.958506	2	6	MISS
104.988727	2	7	TRIAL_START
109.007770	2	7	TRIAL_END
109.008585	2	7	HIT
117.021347	2	8	TRIAL_START
121.022383	2	8	TRIAL_END
121.023154	2	8	MISS
129.046281	2	9	TRIAL_START
133.057733	2	9	TRIAL_END
133.058225	2	9	MISS
141.068220	2	10	TRIAL_START
145.074058	2	10	TRIAL_END
145.074651	2	10	HIT
153.091258	2	11	TRIAL_START
157.099995	2	11	TRIAL_END
157.100505	2	11	HIT
165.126619	2	12	TRIAL_START
169.135033	2	12	TRIAL_END
169.135533	2	12	MISS
177.146862	2	13	TRIAL_START
181.148959	2	13	TRIAL_END
181.149783	2	13	HIT
189.158415	2	14	TRIAL_START
193.159696	2	14	TRIAL_END
193.160191	2	14	MISS
193.434141	2	15	IET R
201.170908	2	15	TRIAL_START
205.181764	2	15	TRIAL_END
205.182257	2	15	MISS
213.191023	2	16	TRIAL_START
217.193976	2	16	TRIAL_END
217.194720	2	16	HIT
225.207196	2	17	TRIAL_START
229.226266	2	17	TRIAL_END
229.226814	2	17	HIT
237.241009	2	18	TRIAL_START
241.241713	2	18	TRIAL_END
241.242229	2	18	MISS
249.266761	2	19	TRIAL_START
253.277746	2	19	TRIAL_END
253.278263	2	19	HIT
261.289671	2	20	TRIAL_START
265.309740	2	20	TRIAL_END
265.310237	2	20	HIT
273.326825	2	21	TRIAL_START
277.336715	2	21	TRIAL_END
277.338274	2	21	HIT
285.367142	2	22	TRIAL_START
289.370187	2	22	TRIAL_END
289.370701	2	22	MISS
293.666251	2	23	IET R
297.384216	2	23	TRIAL_START
301.387427	2	23	TRIAL_END
301.388192	2	23	MISS
309.397846	2	24	TRIAL_START
309.714299	2	24	RESPONSE
313.412330	2	24	TRIAL_END
313.413084	2	24	CONSEQUENCE
313.413265	2	24	HIT
315.778309	2	25	IET R
321.424595	2	25	TRIAL_START
325.445165	2	25	TRIAL_END
325.445665	2	25	HIT
333.467583	2	26	TRIAL_START
337.477170	2	26	TRIAL_END
337.477681	2	26	HIT
345.510607	2	27	TRIAL_START
349.526174	2	27	TRIAL_END
349.547033	2	27	MISS
353.978452	2	28	IET R
357.565597	2	28	TRIAL_START
361.570456	2	28	TRIAL_END
361.570970	2	28	HIT
369.598392	2	29	TRIAL_START
373.609723	2	29	TRIAL_END
373.610272	2	29	MISS
381.641980	2	30	TRIAL_START
384.818560	2	30	RESPONSE
385.426534	2	30	RESPONSE
385.643715	2	30	TRIAL_END
385.644449	2	30	MISS
393.653112	2	31	TRIAL_START
397.663665	2	31	TRIAL_END
397.664616	2	31	MISS
405.673790	2	32	TRIAL_START
407.842642	2	32	RESPONSE
408.346664	2	32	RESPONSE
409.677754	2	32	TRIAL_END
409.678566	2	32	CONSEQUENCE
409.678734	2	32	HIT
417.698073	2	33	TRIAL_START
421.703680	2	33	TRIAL_END
421.704175	2	33	MISS
429.732927	2	34	TRIAL_START
433.234747	2	34	RESPONSE
433.714749	2	34	RESPONSE
433.733975	2	34	TRIAL_END
433.734711	2	34	MISS
441.747941	2	35	TRIAL_START
445.749174	2	35	TRIAL_END
445.749671	2	35	MISS
453.771948	2	36	TRIAL_START
457.781739	2	36	TRIAL_END
457.782709	2	36	HIT
465.789798	2	37	TRIAL_START
469.798111	2	37	TRIAL_END
469.798675	2	37	MISS
477.815061	2	38	TRIAL_START
481.817751	2	38	TRIAL_END
481.818407	2	38	HIT
489.832348	2	39	TRIAL_START
493.837742	2	39	TRIAL_END
493.838259	2	39	MISS
501.852931	2	40	TRIAL_START
505.853667	2	40	TRIAL_END
505.854188	2	40	HIT
513.876949	2	41	TRIAL_START
517.885741	2	41	TRIAL_END
517.886642	2	41	MISS
525.893412	2	42	TRIAL_START
529.894555	2	42	TRIAL_END
529.895282	2	42	HIT
537.915406	2	43	TRIAL_START
540.307154	2	43	RESPONSE
540.763126	2	43	RESPONSE
541.917721	2	43	TRIAL_END
541.918607	2	43	CONSEQUENCE
541.918770	2	43	HIT
549.946000	2	44	TRIAL_START
552.787171	2	44	RESPONSE
553.187200	2	44	RESPONSE
553.949729	2	44	TRIAL_END
553.950534	2	44	CONSEQUENCE
553.950720	2	44	HIT
561.962835	2	45	TRIAL_START
565.963648	2	45	TRIAL_END
565.964199	2	45	HIT
573.982954	2	46	TRIAL_START
577.993725	2	46	TRIAL_END
577.994346	2	46	HIT
586.003751	2	47	TRIAL_START
590.019972	2	47	TRIAL_END
590.020497	2	47	HIT
598.041898	2	48	TRIAL_START
599.579342	2	48	RESPONSE
600.107333	2	48	RESPONSE
602.044468	2	48	TRIAL_END
602.044987	2	48	CONSEQUENCE
602.045101	2	48	HIT
610.071779	2	49	TRIAL_START
614.074498	2	49	TRIAL_END
614.075242	2	49	HIT
622.088001	2	50	TRIAL_START
626.089653	2	50	TRIAL_END
626.090470	2	50	HIT
634.115095	2	51	TRIAL_START
636.075438	2	51	RESPONSE
636.563442	2	51	RESPONSE
638.123310	2	51	TRIAL_END
638.124081	2	51	CONSEQUENCE
638.124274	2	51	HIT
646.134531	2	52	TRIAL_START
650.160156	2	52	TRIAL_END
650.160684	2	52	HIT
658.178145	2	53	TRIAL_START
662.182928	2	53	TRIAL_END
662.183719	2	53	HIT
670.214807	2	54	TRIAL_START
674.231621	2	54	TRIAL_END
674.232131	2	54	HIT
682.248768	2	55	TRIAL_START
684.019633	2	55	RESPONSE
684.555619	2	55	RESPONSE
686.250801	2	55	TRIAL_END
686.251318	2	55	CONSEQUENCE
686.251439	2	55	HIT
694.278430	2	56	TRIAL_START
698.281750	2	56	TRIAL_END
698.282258	2	56	HIT
706.292830	2	57	TRIAL_START
708.227778	2	57	RESPONSE
708.732000	2	57	RESPONSE
710.297737	2	57	TRIAL_END
710.298610	2	57	CONSEQUENCE
710.298773	2	57	HIT
718.317368	2	58	TRIAL_START
720.219765	2	58	RESPONSE
720.619761	2	58	RESPONSE
722.324578	2	58	TRIAL_END
722.325464	2	58	CONSEQUENCE
722.325665	2	58	HIT
