time	bloc	trial	event
-0.007366	1	1	TRIAL_START
5.994500	1	1	TRIAL_END
7.000930	1	2	TRIAL_START
28.750000	1	2	TRIAL_END
29.769246	1	3	TRIAL_START
37.799950	1	3	RESPONSE
37.801296	1	3	CONSEQUENCE
38.063869	1	3	RESPONSE
38.375891	1	3	RESPONSE
39.655883	1	3	RESPONSE
39.656135	1	3	CONSEQUENCE
39.895882	1	3	RESPONSE
40.135893	1	3	RESPONSE
40.367887	1	3	RESPONSE
40.599888	1	3	RESPONSE
40.600226	1	3	CONSEQUENCE
40.824003	1	3	RESPONSE
41.191906	1	3	RESPONSE
41.424028	1	3	RESPONSE
41.424540	1	3	CONSEQUENCE
44.175965	1	3	RESPONSE
44.176393	1	3	CONSEQUENCE
44.423907	1	3	RESPONSE
44.663894	1	3	RESPONSE
44.919911	1	3	RESPONSE
45.151910	1	3	RESPONSE
45.152166	1	3	CONSEQUENCE
45.375978	1	3	RESPONSE
45.631889	1	3	RESPONSE
45.871892	1	3	RESPONSE
46.103899	1	3	RESPONSE
46.104241	1	3	CONSEQUENCE
46.392069	1	3	RESPONSE
46.631907	1	3	RESPONSE
46.887893	1	3	RESPONSE
47.111911	1	3	RESPONSE
47.112181	1	3	CONSEQUENCE
47.367925	1	3	RESPONSE
47.639892	1	3	RESPONSE
47.895897	1	3	RESPONSE
48.151907	1	3	RESPONSE
48.152162	1	3	CONSEQUENCE
48.391907	1	3	RESPONSE
48.647906	1	3	RESPONSE
48.911893	1	3	RESPONSE
49.183915	1	3	RESPONSE
49.184192	1	3	CONSEQUENCE
49.472030	1	3	RESPONSE
49.743898	1	3	RESPONSE
50.031908	1	3	RESPONSE
50.032166	1	3	CONSEQUENCE
50.303903	1	3	RESPONSE
50.591902	1	3	RESPONSE
50.879915	1	3	RESPONSE
50.880209	1	3	CONSEQUENCE
51.423977	1	3	RESPONSE
51.688077	1	3	RESPONSE
51.688470	1	3	CONSEQUENCE
51.951900	1	3	RESPONSE
52.223989	1	3	RESPONSE
52.456190	1	3	RESPONSE
52.703912	1	3	RESPONSE
52.704220	1	3	CONSEQUENCE
52.959926	1	3	RESPONSE
53.199986	1	3	RESPONSE
53.439935	1	3	RESPONSE
53.719917	1	3	RESPONSE
53.720203	1	3	CONSEQUENCE
53.983914	1	3	RESPONSE
54.263927	1	3	RESPONSE
54.551923	1	3	RESPONSE
54.552200	1	3	CONSEQUENCE
54.839951	1	3	RESPONSE
55.143932	1	3	RESPONSE
55.471993	1	3	RESPONSE
55.472386	1	3	CONSEQUENCE
55.743946	1	3	RESPONSE
55.983945	1	3	RESPONSE
56.231938	1	3	RESPONSE
56.479940	1	3	RESPONSE
56.480205	1	3	CONSEQUENCE
56.743929	1	3	RESPONSE
57.023935	1	3	RESPONSE
57.295928	1	3	RESPONSE
57.296246	1	3	CONSEQUENCE
57.551952	1	3	RESPONSE
57.831941	1	3	RESPONSE
58.135944	1	3	RESPONSE
58.136294	1	3	CONSEQUENCE
58.407948	1	3	RESPONSE
58.631987	1	3	RESPONSE
58.895978	1	3	RESPONSE
59.135982	1	3	RESPONSE
59.136460	1	3	CONSEQUENCE
59.407943	1	3	RESPONSE
59.671976	1	3	RESPONSE
59.770660	1	3	TRIAL_END
59.936146	1	4	IET R
60.776680	1	4	TRIAL_START
70.780537	1	4	TRIAL_END
71.791514	2	5	TRIAL_START
75.793226	2	5	TRIAL_END
75.793773	2	5	HIT
77.471989	2	6	IET R
77.751991	2	6	IET R
83.808710	2	6	TRIAL_START
84.672014	2	6	RESPONSE
84.880124	2	6	RESPONSE
85.104015	2	6	RESPONSE
87.812146	2	6	TRIAL_END
87.812673	2	6	CONSEQUENCE
87.812788	2	6	HIT
89.304030	2	7	IET R
89.544031	2	7	IET R
89.744044	2	7	IET R
89.976042	2	7	IET R
90.192041	2	7	IET R
90.408036	2	7	IET R
90.665283	2	7	IET R
95.820566	2	7	TRIAL_START
96.528036	2	7	RESPONSE
96.752061	2	7	RESPONSE
96.960053	2	7	RESPONSE
97.160052	2	7	RESPONSE
97.400055	2	7	RESPONSE
97.616096	2	7	RESPONSE
97.872069	2	7	RESPONSE
98.120072	2	7	RESPONSE
98.400110	2	7	RESPONSE
99.822507	2	7	TRIAL_END
99.823182	2	7	CONSEQUENCE
99.823308	2	7	HIT
107.834257	2	8	TRIAL_START
108.472083	2	8	RESPONSE
108.720169	2	8	RESPONSE
108.936096	2	8	RESPONSE
109.144086	2	8	RESPONSE
109.360100	2	8	RESPONSE
109.608072	2	8	RESPONSE
109.848105	2	8	RESPONSE
110.088104	2	8	RESPONSE
110.320106	2	8	RESPONSE
110.584099	2	8	RESPONSE
110.824434	2	8	RESPONSE
111.080106	2	8	RESPONSE
111.448142	2	8	RESPONSE
111.664094	2	8	RESPONSE
111.835335	2	8	TRIAL_END
111.835836	2	8	MISS
111.896105	2	9	IET R
112.104107	2	9	IET R
116.720101	2	9	IET R
116.944094	2	9	IET R
117.168129	2	9	IET R
117.408171	2	9	IET R
117.664111	2	9	IET R
117.904135	2	9	IET R
118.176107	2	9	IET R
118.416113	2	9	IET R
118.664157	2	9	IET R
118.896160	2	9	IET R
119.144115	2	9	IET R
119.392106	2	9	IET R
119.844193	2	9	TRIAL_START
123.863964	2	9	TRIAL_END
123.864550	2	9	HIT
124.184143	2	10	IET R
124.456145	2	10	IET R
124.752148	2	10	IET R
124.976145	2	10	IET R
125.208140	2	10	IET R
125.440213	2	10	IET R
125.776121	2	10	IET R
131.879742	2	10	TRIAL_START
132.552324	2	10	RESPONSE
132.792130	2	10	RESPONSE
133.016150	2	10	RESPONSE
133.248155	2	10	RESPONSE
133.488232	2	10	RESPONSE
133.760160	2	10	RESPONSE
133.984156	2	10	RESPONSE
134.224207	2	10	RESPONSE
134.480170	2	10	RESPONSE
134.736158	2	10	RESPONSE
135.008171	2	10	RESPONSE
