time	x_norm	y_norm	confidence
0.000000	1.402	0.957	0.98999999999999999
0.043942	0.890	0.935	1.0
0.052028	0.890	0.934	1.0
0.063931	0.890	0.937	1.0
0.075938	0.884	0.929	1.0
0.084037	0.825	0.901	0.98999999999999999
0.095959	0.739	0.884	0.33712171470608615
0.107946	0.555	0.848	0.3007027800066927
0.115946	0.488	0.714	0.98999999999999999
0.127957	0.481	0.717	1.0
0.136050	0.482	0.715	1.0
0.147908	0.484	0.715	1.0
0.159975	0.482	0.719	1.0
0.167931	0.481	0.720	1.0
0.179925	0.481	0.727	1.0
0.187911	0.481	0.728	1.0
0.199950	0.480	0.731	1.0
0.211947	0.479	0.737	1.0
0.219941	0.480	0.739	1.0
0.231951	0.480	0.739	1.0
0.243953	0.479	0.734	1.0
0.252055	0.475	0.686	1.0
0.263959	0.461	0.561	0.98999999999999999
0.271922	0.457	0.519	1.0
0.283952	0.462	0.519	1.0
0.295942	0.463	0.513	1.0
0.303946	0.461	0.515	1.0
0.315948	0.460	0.515	1.0
0.323946	0.460	0.516	1.0
0.335965	0.460	0.518	1.0
0.347907	0.459	0.520	1.0
0.355916	0.460	0.522	1.0
0.367933	0.458	0.521	1.0
0.379946	0.457	0.522	1.0
0.387945	0.455	0.523	1.0
0.399959	0.456	0.524	1.0
0.407900	0.454	0.524	1.0
0.419989	0.416	0.525	1.0
0.431906	0.348	0.521	0.98999999999999999
0.439926	0.324	0.519	1.0
0.452081	0.323	0.525	1.0
0.459908	0.325	0.522	1.0
0.471958	0.325	0.520	1.0
0.483952	0.323	0.521	1.0
0.491925	0.323	0.523	1.0
0.503945	0.323	0.526	1.0
0.515933	0.323	0.526	1.0
0.523969	0.323	0.528	1.0
0.535967	0.322	0.528	1.0
0.543907	0.323	0.529	1.0
0.555968	0.322	0.530	1.0
0.567955	0.323	0.529	1.0
0.575931	0.322	0.532	1.0
0.587962	0.320	0.532	1.0
0.595950	0.320	0.531	1.0
0.607965	0.319	0.532	1.0
0.619928	0.319	0.532	1.0
0.627909	0.319	0.535	1.0
0.639966	0.319	0.533	1.0
