time	x_norm	y_norm
0.000000	1.410	0.973
0.043942	0.893	0.950
0.052028	0.893	0.949
0.063931	0.893	0.951
0.075938	0.887	0.944
0.084037	0.832	0.914
0.095959	0.697	0.839
0.107946	0.555	0.745
0.115946	0.487	0.713
0.127957	0.479	0.720
0.136050	0.480	0.715
0.147908	0.482	0.714
0.159975	0.480	0.720
0.167931	0.480	0.722
0.179925	0.480	0.728
0.187911	0.480	0.730
0.199950	0.479	0.733
0.211947	0.478	0.738
0.219941	0.479	0.740
0.231951	0.479	0.739
0.243953	0.478	0.736
0.252055	0.474	0.687
0.263959	0.462	0.577
0.271922	0.457	0.521
0.283952	0.461	0.518
0.295942	0.462	0.511
0.303946	0.460	0.516
0.315948	0.459	0.516
0.323946	0.460	0.519
0.335965	0.461	0.519
0.347907	0.458	0.522
0.355916	0.459	0.520
0.367933	0.458	0.523
0.379946	0.456	0.523
0.387945	0.456	0.523
0.399959	0.455	0.525
0.407900	0.454	0.525
0.419989	0.415	0.524
0.431906	0.364	0.515
0.439926	0.336	0.508
0.452081	0.325	0.521
0.459908	0.324	0.518
0.471958	0.325	0.516
0.483952	0.322	0.523
0.491925	0.322	0.525
0.503945	0.322	0.528
0.515933	0.322	0.527
0.523969	0.323	0.528
0.535967	0.321	0.527
0.543907	0.322	0.529
0.555968	0.321	0.530
0.567955	0.322	0.530
0.575931	0.320	0.531
0.587962	0.319	0.532
0.595950	0.318	0.533
0.607965	0.318	0.532
0.619928	0.318	0.534
0.627909	0.319	0.534
0.639966	0.319	0.533
0.651976	0.318	0.532
0.659948	0.318	0.537
0.671963	0.322	0.536
0.679903	0.351	0.533
0.691964	0.387	0.536
0.703929	0.404	0.535
0.711922	0.405	0.537
0.723928	0.405	0.538
0.731914	0.404	0.540
0.743961	0.405	0.538
0.755967	0.405	0.536
0.763944	0.406	0.536
0.775958	0.406	0.534
0.787956	0.406	0.538
0.795958	0.405	0.540
0.807924	0.407	0.540
0.815908	0.405	0.543
0.827962	0.405	0.542
0.839958	0.404	0.541
0.847942	0.405	0.541
0.859958	0.404	0.543
0.867952	0.404	0.542
0.879943	0.404	0.543
0.891921	0.404	0.543
0.899941	0.404	0.543
0.911903	0.404	0.546
0.923957	0.404	0.548
0.931934	0.405	0.547
0.943944	0.417	0.545
0.951925	0.469	0.531
0.963946	0.513	0.529
0.975962	0.522	0.534
0.983965	0.523	0.528
0.995919	0.520	0.533
1.003933	0.522	0.535
1.015940	0.523	0.530
1.027957	0.523	0.532
1.035993	0.523	0.534
1.047948	0.521	0.537
1.059957	0.522	0.539
1.067961	0.522	0.539
1.079914	0.523	0.538
1.087926	0.522	0.540
1.099955	0.521	0.543
1.111955	0.520	0.545
1.119972	0.522	0.542
1.131951	0.520	0.544
1.139955	0.522	0.543
