time	x_norm	y_norm	confidence
0.000000	23.437	-10.252	0.0
0.044814	0.450	0.720	0.58149864007755903
0.051973	0.432	0.663	0.87177132019478554
0.064005	0.427	0.662	0.8903733369103114
0.071940	0.431	0.684	0.86783989732045241
0.083928	0.434	0.731	1.0
0.095964	0.428	0.732	1.0
0.104007	0.426	0.733	1.0
0.115970	0.425	0.732	1.0
0.124132	0.422	0.731	1.0
0.135999	0.420	0.731	1.0
0.147977	0.417	0.729	1.0
0.155948	0.415	0.728	1.0
0.167967	0.414	0.728	1.0
0.179951	0.414	0.728	1.0
0.188025	0.412	0.728	1.0
0.199989	0.410	0.727	1.0
0.207986	0.410	0.729	1.0
0.219997	0.409	0.729	1.0
0.231988	0.408	0.728	1.0
0.239993	0.408	0.730	1.0
0.251952	0.409	0.731	1.0
0.259955	0.407	0.730	1.0
0.272010	0.407	0.729	1.0
0.283950	0.406	0.729	1.0
0.291991	0.411	0.687	1.0
0.304007	0.419	0.572	0.98999999999999999
0.315980	0.413	0.541	1.0
0.323975	0.413	0.551	1.0
0.335997	0.421	0.537	1.0
0.343941	0.421	0.535	1.0
0.355958	0.421	0.537	1.0
0.367993	0.421	0.539	1.0
0.375991	0.422	0.538	1.0
0.388027	0.422	0.538	1.0
0.395989	0.422	0.535	1.0
0.408042	0.422	0.535	1.0
0.419974	0.420	0.535	1.0
0.428002	0.420	0.538	1.0
0.439965	0.419	0.539	1.0
0.452001	0.407	0.539	1.0
0.459947	0.366	0.537	1.0
0.471996	0.354	0.536	1.0
0.479945	0.354	0.534	1.0
0.491980	0.350	0.534	1.0
0.503992	0.349	0.535	1.0
0.511993	0.347	0.538	1.0
0.523984	0.348	0.538	1.0
0.531959	0.347	0.535	1.0
0.543957	0.345	0.535	1.0
0.556007	0.344	0.538	1.0
0.563983	0.344	0.537	1.0
0.575992	0.343	0.538	1.0
0.587971	0.342	0.538	1.0
0.595986	0.340	0.545	1.0
0.608008	0.339	0.542	1.0
0.615940	0.338	0.540	1.0
0.627951	0.337	0.544	1.0
0.639997	0.333	0.544	1.0
0.647977	0.328	0.545	1.0
0.659986	0.326	0.544	1.0
0.668000	0.326	0.544	1.0
0.679990	0.325	0.542	1.0
0.692048	0.325	0.545	1.0
0.699987	0.325	0.547	1.0
0.711997	0.323	0.547	1.0
0.723990	0.322	0.548	1.0
0.731949	0.322	0.548	1.0
0.743989	0.321	0.548	1.0
0.751935	0.321	0.548	1.0
0.763972	0.321	0.550	1.0
0.775987	0.320	0.552	1.0
0.783979	0.319	0.551	1.0
0.795982	0.319	0.550	1.0
0.807958	0.319	0.548	1.0
0.815940	0.317	0.551	1.0
0.828003	0.328	0.544	1.0
0.835967	0.367	0.535	1.0
0.847981	0.404	0.533	1.0
0.859986	0.412	0.535	1.0
0.868037	0.411	0.533	1.0
0.879986	0.410	0.535	1.0
0.887984	0.410	0.539	1.0
0.899960	0.408	0.540	1.0
0.911993	0.409	0.539	1.0
0.919955	0.408	0.540	1.0
0.932073	0.407	0.541	1.0
0.943986	0.407	0.541	1.0
0.951980	0.408	0.542	1.0
0.963988	0.408	0.543	1.0
0.971996	0.407	0.544	1.0
0.983984	0.407	0.545	1.0
0.995965	0.406	0.544	1.0
1.003981	0.407	0.544	1.0
1.015988	0.406	0.544	1.0
1.023952	0.406	0.543	1.0
1.035996	0.406	0.546	1.0
1.047978	0.407	0.545	1.0
1.055939	0.416	0.544	1.0
1.068077	0.443	0.542	1.0
1.079951	0.454	0.537	1.0
1.087996	0.452	0.537	1.0
1.100003	0.452	0.538	1.0
1.107998	0.453	0.540	1.0
1.120009	0.452	0.540	1.0
1.132000	0.451	0.541	1.0
1.139996	0.451	0.542	1.0
1.151982	0.451	0.540	1.0
1.159951	0.451	0.542	1.0
1.172004	0.449	0.543	1.0
1.183952	0.450	0.543	1.0
1.191951	0.451	0.544	1.0
1.204053	0.450	0.544	1.0
1.215967	0.449	0.546	1.0
1.223981	0.450	0.547	1.0
1.235987	0.450	0.549	1.0
1.243943	0.449	0.549	1.0
1.256006	0.449	0.548	1.0
1.268006	0.450	0.549	1.0
1.275951	0.452	0.545	1.0
1.287982	0.475	0.538	1.0
1.295963	0.508	0.532	1.0
1.307995	0.521	0.534	1.0
1.319982	0.520	0.535	1.0
1.327950	0.520	0.536	1.0
1.339993	0.520	0.536	1.0
1.351994	0.520	0.539	1.0
1.359982	0.519	0.538	1.0
1.371963	0.519	0.539	1.0
1.379937	0.518	0.539	1.0
1.391990	0.518	0.541	1.0
1.404032	0.518	0.543	1.0
1.411982	0.518	0.544	1.0
1.423992	0.518	0.544	1.0
1.431962	0.518	0.542	1.0
1.443963	0.517	0.543	1.0
1.455969	0.515	0.544	1.0
1.463949	0.515	0.544	1.0
1.475960	0.519	0.541	1.0
1.488011	0.547	0.538	1.0
1.495984	0.574	0.535	1.0
1.507982	0.577	0.537	1.0
1.515932	0.576	0.538	1.0
1.527955	0.578	0.540	1.0
1.540002	0.576	0.546	1.0
1.547951	0.577	0.543	1.0
1.559950	0.576	0.543	1.0
1.567998	0.577	0.540	1.0
1.579945	0.577	0.542	1.0
1.591989	0.576	0.543	1.0
1.599960	0.575	0.544	1.0
1.611996	0.577	0.544	1.0
1.623999	0.576	0.545	1.0
1.631963	0.575	0.545	1.0
1.644044	0.576	0.547	1.0
1.651943	0.576	0.547	1.0
1.663986	0.575	0.547	1.0
1.675991	0.575	0.545	1.0
1.683978	0.575	0.546	1.0
1.696000	0.575	0.547	1.0
1.704058	0.574	0.547	1.0
1.715954	0.574	0.546	1.0
1.727980	0.574	0.547	1.0
1.735970	0.574	0.547	1.0
1.747997	0.573	0.547	1.0
1.760000	0.573	0.547	1.0
1.768044	0.573	0.546	1.0
1.779983	0.582	0.545	1.0
1.787967	0.612	0.540	1.0
1.800015	0.626	0.539	1.0
1.811980	0.624	0.545	1.0
1.819982	0.623	0.545	1.0
1.832003	0.623	0.548	1.0
1.839955	0.624	0.547	1.0
1.851990	0.624	0.547	1.0
1.863980	0.624	0.548	1.0
1.871971	0.624	0.548	1.0
1.883988	0.623	0.547	1.0
1.895991	0.623	0.548	1.0
1.903992	0.623	0.548	1.0
1.915991	0.624	0.547	1.0
1.923955	0.622	0.548	1.0
1.935973	0.624	0.548	1.0
1.947972	0.622	0.549	1.0
1.955973	0.623	0.547	1.0
1.967986	0.622	0.548	1.0
1.975936	0.622	0.548	1.0
1.988039	0.623	0.547	1.0
2.000008	0.623	0.548	1.0
2.007957	0.623	0.547	1.0
2.020012	0.622	0.549	1.0
2.031988	0.622	0.549	1.0
2.040031	0.622	0.547	1.0
2.051978	0.622	0.549	1.0
2.059942	0.621	0.551	1.0
2.072007	0.622	0.547	1.0
2.083995	0.622	0.549	1.0
2.091963	0.622	0.551	1.0
2.104053	0.621	0.551	1.0
2.111976	0.590	0.547	1.0
2.123995	0.518	0.538	0.98999999999999999
2.136443	0.427	0.523	0.98999999999999999
2.143953	0.347	0.516	0.98999999999999999
2.155993	0.302	0.514	1.0
2.168066	0.296	0.518	1.0
2.175992	0.299	0.515	1.0
2.188055	0.299	0.514	1.0
2.197631	0.300	0.518	1.0
2.208001	0.300	0.521	1.0
2.220049	0.301	0.522	1.0
2.228033	0.300	0.523	1.0
2.240025	0.302	0.522	1.0
2.247987	0.300	0.525	1.0
2.260003	0.299	0.526	1.0
2.271973	0.299	0.527	1.0
2.279944	0.299	0.528	1.0
2.292013	0.299	0.530	1.0
2.304058	0.299	0.529	1.0
2.312038	0.299	0.529	1.0
2.323996	0.293	0.524	1.0
2.331951	0.283	0.522	1.0
2.343982	0.285	0.522	1.0
2.355964	0.285	0.522	1.0
2.363962	0.284	0.521	1.0
2.375991	0.285	0.520	1.0
2.383940	0.284	0.521	1.0
2.395996	0.284	0.523	1.0
2.407985	0.284	0.523	1.0
2.415944	0.284	0.523	1.0
2.427987	0.285	0.522	1.0
2.440005	0.285	0.522	1.0
2.447990	0.285	0.521	1.0
2.459953	0.285	0.521	1.0
2.467969	0.285	0.520	1.0
2.479994	0.286	0.521	1.0
2.491991	0.286	0.522	1.0
2.499995	0.285	0.521	1.0
2.511986	0.300	0.517	1.0
