time	x_norm	y_norm	confidence
0.000000	0.540	0.579	0.98999999999999999
0.010463	0.538	0.578	1.0
0.020926	0.539	0.579	1.0
0.031389	0.539	0.577	1.0
0.041852	0.540	0.576	1.0
0.052315	0.539	0.575	1.0
0.062778	0.540	0.573	1.0
0.073241	0.539	0.571	1.0
0.083704	0.540	0.571	1.0
0.094167	0.540	0.572	1.0
0.104630	0.540	0.573	1.0
0.115094	0.539	0.574	1.0
0.125557	0.538	0.574	1.0
0.136020	0.539	0.577	1.0
0.146483	0.535	0.573	1.0
0.156946	0.496	0.550	0.98999999999999999
0.167409	0.426	0.527	0.98999999999999999
0.177872	0.374	0.512	0.98999999999999999
0.188335	0.363	0.515	1.0
0.198798	0.355	0.517	1.0
0.209261	0.351	0.519	1.0
0.219724	0.348	0.518	1.0
0.230187	0.348	0.523	1.0
0.240650	0.349	0.523	1.0
0.251113	0.349	0.522	1.0
0.261576	0.347	0.524	1.0
0.272039	0.347	0.524	1.0
0.282502	0.346	0.530	1.0
0.292965	0.345	0.531	1.0
0.303428	0.344	0.531	1.0
0.313891	0.345	0.529	1.0
0.324354	0.343	0.528	1.0
0.334817	0.345	0.529	1.0
0.345280	0.343	0.530	1.0
0.355743	0.343	0.532	1.0
0.366206	0.344	0.530	1.0
0.376670	0.343	0.531	1.0
0.387133	0.342	0.531	1.0
0.397596	0.344	0.533	1.0
0.408059	0.343	0.532	1.0
0.418522	0.343	0.532	1.0
0.428985	0.364	0.526	1.0
0.439448	0.418	0.520	0.98999999999999999
0.449911	0.442	0.509	1.0
0.460374	0.450	0.504	1.0
0.470837	0.449	0.509	1.0
0.481300	0.448	0.511	1.0
0.491763	0.449	0.513	1.0
0.502226	0.448	0.509	1.0
0.512689	0.448	0.512	1.0
0.523152	0.447	0.511	1.0
0.533615	0.448	0.509	1.0
0.544078	0.448	0.510	1.0
0.554541	0.447	0.510	1.0
0.565004	0.448	0.510	1.0
0.575467	0.448	0.510	1.0
0.585930	0.448	0.511	1.0
0.596393	0.448	0.512	1.0
0.606856	0.448	0.511	1.0
0.617319	0.448	0.513	1.0
0.627782	0.448	0.514	1.0
0.638246	0.447	0.514	1.0
0.648709	0.447	0.513	1.0
0.659172	0.448	0.513	1.0
0.669635	0.447	0.514	1.0
0.680098	0.448	0.514	1.0
0.690561	0.452	0.515	1.0
0.701024	0.493	0.514	0.98999999999999999
0.711487	0.532	0.511	0.98999999999999999
0.721950	0.542	0.504	1.0
0.732413	0.539	0.506	1.0
0.742876	0.538	0.505	1.0
0.753339	0.538	0.505	1.0
0.763802	0.539	0.505	1.0
0.774265	0.538	0.507	1.0
0.784728	0.538	0.508	1.0
0.795191	0.537	0.509	1.0
0.805654	0.537	0.508	1.0
0.816117	0.537	0.508	1.0
0.826580	0.536	0.509	1.0
0.837043	0.536	0.512	1.0
0.847506	0.536	0.513	1.0
0.857969	0.535	0.511	1.0
0.868432	0.535	0.513	1.0
0.878895	0.534	0.514	1.0
0.889358	0.534	0.513	1.0
0.899822	0.521	0.511	1.0
0.910285	0.462	0.504	0.98999999999999999
0.920748	0.413	0.506	0.98999999999999999
0.931211	0.396	0.511	1.0
0.941674	0.389	0.513	1.0
0.952137	0.389	0.513	1.0
0.962600	0.389	0.513	1.0
0.973063	0.389	0.512	1.0
0.983526	0.389	0.512	1.0
0.993989	0.389	0.514	1.0
1.004452	0.389	0.512	1.0
1.014915	0.390	0.512	1.0
1.025378	0.389	0.513	1.0
1.035841	0.389	0.513	1.0
1.046304	0.390	0.513	1.0
1.056767	0.389	0.513	1.0
1.067230	0.390	0.513	1.0
1.077693	0.390	0.513	1.0
1.088156	0.390	0.515	1.0
1.098619	0.390	0.514	1.0
1.109082	0.390	0.514	1.0
1.119545	0.391	0.514	1.0
1.130008	0.391	0.513	1.0
1.140471	0.392	0.513	1.0
1.150934	0.392	0.513	1.0
1.161398	0.397	0.510	1.0
1.171861	0.424	0.508	1.0
1.182324	0.445	0.504	1.0
1.192787	0.455	0.503	1.0
1.203250	0.456	0.504	1.0
1.213713	0.457	0.507	1.0
1.224176	0.456	0.506	1.0
1.234639	0.456	0.508	1.0
1.245102	0.456	0.507	1.0
1.255565	0.456	0.508	1.0
1.266028	0.456	0.510	1.0
1.276491	0.457	0.509	1.0
1.286954	0.456	0.510	1.0
1.297417	0.456	0.511	1.0
1.307880	0.457	0.510	1.0
1.318343	0.456	0.510	1.0
1.328806	0.456	0.509	1.0
1.339269	0.456	0.511	1.0
1.349732	0.457	0.510	1.0
1.360195	0.456	0.510	1.0
1.370658	0.463	0.506	1.0
1.381121	0.509	0.503	0.98999999999999999
1.391584	0.536	0.493	1.0
1.402047	0.545	0.494	1.0
1.412510	0.543	0.494	1.0
1.422974	0.542	0.497	1.0
1.433437	0.542	0.496	1.0
1.443900	0.542	0.496	1.0
1.454363	0.541	0.501	1.0
1.464826	0.541	0.501	1.0
1.475289	0.540	0.502	1.0
1.485752	0.541	0.504	1.0
1.496215	0.540	0.505	1.0
1.506678	0.539	0.507	1.0
1.517141	0.539	0.507	1.0
1.527604	0.539	0.507	1.0
1.538067	0.538	0.504	1.0
1.548530	0.538	0.506	1.0
1.558993	0.539	0.506	1.0
1.569456	0.538	0.508	1.0
1.579919	0.539	0.508	1.0
1.590382	0.543	0.505	1.0
1.600845	0.579	0.502	0.98999999999999999
1.611308	0.639	0.506	0.98999999999999999
1.621771	0.660	0.501	1.0
