time	x_norm	y_norm	confidence
0.000000	0.539	0.080	0.98999999999999999
0.010463	0.538	0.082	1.0
0.020927	0.537	0.083	1.0
0.031390	0.538	0.084	1.0
0.041853	0.539	0.083	1.0
0.052316	0.521	0.087	1.0
0.062779	0.472	0.103	0.98999999999999999
0.073242	0.464	0.116	1.0
0.083705	0.473	0.122	1.0
0.094168	0.475	0.159	0.52625570671870359
0.104631	1.435	-4.654	0.0
0.115094	0.326	-0.120	0.13112277769819222
0.125557	1.433	-4.641	0.0
0.136020	1.433	-4.641	0.0
0.146483	0.492	0.613	0.21762126132928258
0.156946	0.491	0.633	0.66273316010898642
0.167409	0.487	0.608	0.98999999999999999
0.177872	0.480	0.617	1.0
0.188335	0.475	0.616	1.0
0.198798	0.471	0.623	1.0
0.209261	0.469	0.624	1.0
0.219724	0.469	0.626	1.0
0.230187	0.467	0.630	1.0
0.240650	0.465	0.630	1.0
0.251113	0.464	0.630	1.0
0.261576	0.464	0.633	1.0
0.272039	0.462	0.634	1.0
0.282503	0.461	0.636	1.0
0.292966	0.459	0.640	1.0
0.303429	0.458	0.641	1.0
0.313892	0.458	0.634	1.0
0.324355	0.467	0.582	1.0
0.334818	0.469	0.541	1.0
0.345281	0.468	0.537	1.0
0.355744	0.470	0.542	1.0
0.366207	0.472	0.538	1.0
0.376670	0.470	0.538	1.0
0.387133	0.469	0.541	1.0
0.397596	0.468	0.539	1.0
0.408059	0.467	0.541	1.0
0.418522	0.466	0.539	1.0
0.428985	0.466	0.540	1.0
0.439448	0.465	0.541	1.0
0.449911	0.465	0.541	1.0
0.460374	0.464	0.539	1.0
0.470837	0.461	0.541	1.0
0.481300	0.425	0.529	1.0
0.491763	0.394	0.517	1.0
0.502226	0.379	0.516	1.0
0.512689	0.376	0.518	1.0
0.523152	0.375	0.517	1.0
0.533615	0.374	0.517	1.0
0.544079	0.373	0.517	1.0
0.554542	0.372	0.517	1.0
0.565005	0.372	0.514	1.0
0.575468	0.372	0.512	1.0
0.585931	0.371	0.513	1.0
0.596394	0.372	0.515	1.0
0.606857	0.370	0.519	1.0
0.617320	0.371	0.520	1.0
0.627783	0.369	0.519	1.0
0.638246	0.361	0.516	1.0
0.648709	0.339	0.515	1.0
0.659172	0.338	0.517	1.0
0.669635	0.337	0.518	1.0
0.680098	0.337	0.519	1.0
0.690561	0.336	0.517	1.0
0.701024	0.337	0.517	1.0
0.711487	0.336	0.517	1.0
0.721950	0.336	0.520	1.0
0.732413	0.337	0.518	1.0
0.742876	0.337	0.521	1.0
0.753339	0.337	0.521	1.0
0.763802	0.337	0.520	1.0
0.774265	0.338	0.519	1.0
0.784728	0.337	0.523	1.0
0.795191	0.336	0.526	1.0
0.805655	0.336	0.524	1.0
0.816118	0.335	0.525	1.0
0.826581	0.338	0.524	1.0
0.837044	0.335	0.522	1.0
0.847507	0.336	0.521	1.0
0.857970	0.335	0.521	1.0
0.868433	0.336	0.520	1.0
0.878896	0.346	0.516	1.0
0.889359	0.408	0.510	0.98999999999999999
0.899822	0.429	0.510	1.0
0.910285	0.428	0.514	1.0
0.920748	0.429	0.514	1.0
0.931211	0.430	0.514	1.0
0.941674	0.432	0.514	1.0
0.952137	0.432	0.516	1.0
0.962600	0.430	0.515	1.0
0.973063	0.431	0.515	1.0
0.983526	0.432	0.517	1.0
0.993989	0.433	0.517	1.0
1.004452	0.433	0.517	1.0
1.014915	0.435	0.516	1.0
1.025378	0.440	0.503	1.0
1.035841	0.454	0.483	1.0
1.046304	0.471	0.462	1.0
1.056767	0.489	0.448	0.84593793485407653
1.067231	1.438	-4.639	0.0
1.077694	1.441	-4.656	0.0
1.088157	1.441	-4.656	0.0
1.098620	1.441	-4.656	0.0
1.109083	1.442	-4.655	0.0
1.119546	1.442	-4.655	0.0
1.130009	0.594	0.794	0.14397587676469359
1.140472	0.576	0.800	0.065630895587479282
1.150935	0.640	0.492	0.12476750089018113
1.161398	0.561	0.477	1.0
1.171861	0.563	0.499	1.0
1.182324	0.560	0.506	1.0
1.192787	0.554	0.508	1.0
1.203250	0.555	0.509	1.0
1.213713	0.550	0.508	1.0
1.224176	0.549	0.507	1.0
1.234639	0.546	0.503	1.0
1.245102	0.545	0.507	1.0
1.255565	0.544	0.505	1.0
1.266028	0.544	0.508	1.0
1.276491	0.542	0.511	1.0
1.286954	0.542	0.513	1.0
1.297417	0.540	0.512	1.0
1.307880	0.540	0.512	1.0
1.318343	0.538	0.512	1.0
1.328807	0.538	0.512	1.0
1.339270	0.537	0.512	1.0
1.349733	0.536	0.512	1.0
1.360196	0.536	0.511	1.0
1.370659	0.536	0.514	1.0
1.381122	0.535	0.514	1.0
1.391585	0.536	0.512	1.0
1.402048	0.534	0.511	1.0
1.412511	0.535	0.512	1.0
1.422974	0.535	0.514	1.0
1.433437	0.534	0.514	1.0
1.443900	0.534	0.516	1.0
1.454363	0.535	0.516	1.0
1.464826	0.535	0.515	1.0
1.475289	0.534	0.518	1.0
1.485752	0.535	0.515	1.0
1.496215	0.555	0.508	1.0
1.506678	0.635	0.503	0.98999999999999999
1.517141	0.659	0.506	1.0
1.527604	0.660	0.507	1.0
1.538067	0.661	0.505	1.0
1.548530	0.661	0.504	1.0
1.558993	0.662	0.505	1.0
1.569456	0.663	0.506	1.0
1.579919	0.662	0.506	1.0
1.590383	0.661	0.506	1.0
1.600846	0.662	0.507	1.0
1.611309	0.661	0.507	1.0
1.621772	0.662	0.508	1.0
1.632235	0.662	0.509	1.0
1.642698	0.662	0.509	1.0
1.653161	0.661	0.507	1.0
1.663624	0.662	0.509	1.0
1.674087	0.661	0.509	1.0
1.684550	0.661	0.508	1.0
1.695013	0.662	0.506	1.0
1.705476	0.661	0.507	1.0
1.715939	0.661	0.506	1.0
1.726402	0.661	0.507	1.0
1.736865	0.661	0.506	1.0
1.747328	0.662	0.508	1.0
1.757791	0.662	0.509	1.0
1.768254	0.663	0.510	1.0
1.778717	0.662	0.508	1.0
1.789180	0.663	0.506	1.0
1.799643	0.662	0.506	1.0
1.810106	0.663	0.507	1.0
1.820569	0.662	0.510	1.0
1.831032	0.662	0.512	1.0
1.841495	0.660	0.515	1.0
1.851959	0.658	0.512	1.0
1.862422	0.657	0.512	1.0
1.872885	0.656	0.511	1.0
1.883348	0.654	0.508	1.0
1.893811	0.655	0.511	1.0
1.904274	0.656	0.511	1.0
1.914737	0.656	0.512	1.0
1.925200	0.658	0.512	1.0
1.935663	0.658	0.515	1.0
1.946126	0.660	0.517	1.0
1.956589	0.660	0.516	1.0
1.967052	0.663	0.514	1.0
1.977515	0.670	0.504	1.0
1.987978	0.678	0.483	1.0
1.998441	0.661	0.472	1.0
2.008904	0.581	0.152	0.27426211167646519
2.019367	1.434	-4.654	0.0
2.029830	1.434	-4.654	0.0
2.040293	1.434	-4.654	0.0
2.050756	1.430	-4.639	0.0
2.061219	1.430	-4.639	0.0
2.071682	1.430	-4.639	0.0
2.082145	1.429	-4.649	0.0
2.092608	1.429	-4.649	0.0
2.103071	1.429	-4.649	0.0
2.113535	1.430	-4.647	0.0
2.123998	1.430	-4.647	0.0
2.134461	1.430	-4.647	0.0
2.144924	0.640	0.510	0.28096408843239851
2.155387	0.661	0.503	0.42629414680125305
2.165850	0.641	0.509	0.47133464831804528
2.176313	0.663	0.503	0.59976541493599078
2.186776	0.643	0.509	0.69174668108760728
2.197239	0.657	0.454	1.0
2.207702	0.653	0.470	1.0
2.218165	0.649	0.479	1.0
2.228628	0.646	0.480	1.0
2.239091	0.647	0.481	1.0
2.249554	0.647	0.482	1.0
2.260017	0.645	0.483	1.0
2.270480	0.644	0.483	1.0
2.280943	0.641	0.482	1.0
2.291406	0.642	0.484	1.0
2.301869	0.664	0.469	1.0
2.312332	0.673	0.459	1.0
2.322795	0.667	0.461	1.0
