time	x_norm	y_norm	confidence
0.000000	0.397	0.584	0.98999999999999999
0.051888	0.456	0.586	1.0
0.063868	0.454	0.587	1.0
0.071880	0.456	0.586	1.0
0.083890	0.455	0.586	1.0
0.092005	0.457	0.583	1.0
0.103884	0.456	0.588	1.0
0.115847	0.458	0.587	1.0
0.123860	0.459	0.592	1.0
0.135846	0.457	0.586	1.0
0.143886	0.460	0.586	1.0
0.155869	0.459	0.584	1.0
0.167879	0.459	0.581	1.0
0.175841	0.462	0.584	1.0
0.187883	0.466	0.559	1.0
0.199904	0.466	0.520	1.0
0.207839	0.462	0.512	1.0
0.219841	0.466	0.513	1.0
0.227914	0.466	0.510	1.0
0.239881	0.467	0.510	1.0
0.251881	0.465	0.509	1.0
0.259926	0.462	0.511	1.0
0.271882	0.462	0.514	1.0
0.279841	0.462	0.516	1.0
0.291864	0.459	0.515	1.0
0.303906	0.452	0.514	1.0
0.311847	0.396	0.508	0.98999999999999999
0.323861	0.347	0.509	0.98999999999999999
0.335884	0.331	0.513	1.0
0.343918	0.333	0.507	1.0
0.355867	0.331	0.511	1.0
0.363891	0.328	0.514	1.0
0.375850	0.330	0.514	1.0
0.387852	0.328	0.514	1.0
0.395866	0.327	0.517	1.0
0.407848	0.327	0.517	1.0
0.415837	0.327	0.523	1.0
0.427972	0.325	0.523	1.0
0.439881	0.324	0.521	1.0
0.447834	0.324	0.525	1.0
0.459884	0.325	0.522	1.0
0.471846	0.323	0.525	1.0
0.479847	0.321	0.532	1.0
0.491847	0.323	0.527	1.0
0.499838	0.322	0.526	1.0
0.511857	0.321	0.527	1.0
0.523876	0.345	0.526	1.0
0.531877	0.367	0.529	1.0
0.543911	0.367	0.530	1.0
0.551836	0.367	0.530	1.0
0.563876	0.366	0.530	1.0
0.575857	0.366	0.530	1.0
0.583854	0.363	0.532	1.0
0.595860	0.367	0.531	1.0
0.607894	0.368	0.531	1.0
0.615881	0.366	0.533	1.0
0.627965	0.365	0.535	1.0
0.635840	0.363	0.535	1.0
0.647850	0.362	0.538	1.0
0.659981	0.362	0.536	1.0
0.667903	0.362	0.539	1.0
0.679861	0.363	0.537	1.0
0.687834	0.362	0.537	1.0
0.699902	0.362	0.536	1.0
0.711893	0.363	0.536	1.0
0.719847	0.363	0.536	1.0
0.731888	0.362	0.540	1.0
0.743932	0.363	0.535	1.0
0.751838	0.364	0.536	1.0
0.763898	0.380	0.526	1.0
0.771839	0.417	0.518	1.0
0.783851	0.448	0.511	1.0
0.795894	0.468	0.515	1.0
0.803883	0.463	0.514	1.0
0.815887	0.466	0.517	1.0
