time	x_norm	y_norm	confidence
0.000000	0.414	0.591	0.98999999999999999
0.051888	0.463	0.589	1.0
0.063868	0.461	0.592	1.0
0.071880	0.462	0.593	1.0
0.083890	0.464	0.591	1.0
0.092005	0.464	0.587	1.0
0.103884	0.464	0.594	1.0
0.115847	0.466	0.597	1.0
0.123860	0.466	0.599	1.0
0.135846	0.465	0.593	1.0
0.143886	0.465	0.591	1.0
0.155869	0.467	0.591	1.0
0.167879	0.467	0.586	1.0
0.175841	0.469	0.591	1.0
0.187883	0.471	0.561	1.0
0.199904	0.470	0.518	1.0
0.207839	0.465	0.508	1.0
0.219841	0.469	0.509	1.0
0.227914	0.469	0.506	1.0
0.239881	0.471	0.504	1.0
0.251881	0.467	0.508	1.0
0.259926	0.465	0.505	1.0
0.271882	0.466	0.510	1.0
0.279841	0.465	0.511	1.0
0.291864	0.464	0.510	1.0
0.303906	0.454	0.509	1.0
0.311847	0.402	0.502	1.0
0.323861	0.356	0.499	1.0
0.335884	0.335	0.502	1.0
0.343918	0.335	0.499	1.0
0.355867	0.334	0.500	1.0
0.363891	0.332	0.506	1.0
0.375850	0.334	0.505	1.0
0.387852	0.331	0.507	1.0
0.395866	0.332	0.505	1.0
0.407848	0.331	0.508	1.0
0.415837	0.330	0.514	1.0
0.427972	0.328	0.515	1.0
0.439881	0.328	0.511	1.0
0.447834	0.327	0.516	1.0
0.459884	0.329	0.513	1.0
0.471846	0.328	0.516	1.0
0.479847	0.324	0.526	1.0
0.491847	0.327	0.520	1.0
0.499838	0.325	0.520	1.0
0.511857	0.326	0.520	1.0
0.523876	0.349	0.516	1.0
0.531877	0.372	0.522	1.0
0.543911	0.372	0.523	1.0
0.551836	0.370	0.527	1.0
0.563876	0.369	0.526	1.0
0.575857	0.371	0.527	1.0
0.583854	0.368	0.525	1.0
0.595860	0.370	0.525	1.0
0.607894	0.372	0.527	1.0
0.615881	0.372	0.526	1.0
0.627965	0.370	0.529	1.0
0.635840	0.368	0.531	1.0
0.647850	0.366	0.531	1.0
0.659981	0.367	0.531	1.0
0.667903	0.365	0.534	1.0
0.679861	0.368	0.533	1.0
0.687834	0.366	0.529	1.0
0.699902	0.366	0.529	1.0
0.711893	0.367	0.531	1.0
0.719847	0.367	0.530	1.0
0.731888	0.367	0.534	1.0
0.743932	0.367	0.528	1.0
0.751838	0.368	0.531	1.0
0.763898	0.384	0.521	1.0
0.771839	0.426	0.514	1.0
0.783851	0.455	0.508	1.0
0.795894	0.466	0.511	1.0
0.803883	0.466	0.512	1.0
0.815887	0.469	0.512	1.0
0.823840	0.468	0.513	1.0
0.835853	0.468	0.512	1.0
0.847864	0.468	0.514	1.0
0.855846	0.470	0.512	1.0
0.867901	0.468	0.514	1.0
0.879884	0.471	0.512	1.0
0.887887	0.470	0.513	1.0
0.899892	0.469	0.515	1.0
0.907851	0.469	0.514	1.0
0.919886	0.470	0.510	1.0
0.931938	0.470	0.511	1.0
0.939847	0.470	0.509	1.0
0.951862	0.500	0.507	1.0
0.959849	0.550	0.495	1.0
0.971881	0.590	0.497	1.0
0.983880	0.591	0.497	1.0
0.991856	0.591	0.503	1.0
1.003887	0.590	0.502	1.0
1.015854	0.593	0.500	1.0
1.023847	0.591	0.506	1.0
1.035846	0.592	0.504	1.0
1.043884	0.594	0.502	1.0
1.055885	0.592	0.503	1.0
1.067888	0.594	0.505	1.0
1.075902	0.593	0.505	1.0
1.087879	0.593	0.505	1.0
1.095904	0.593	0.506	1.0
1.107927	0.594	0.504	1.0
1.119852	0.594	0.506	1.0
1.127949	0.597	0.504	1.0
1.139893	0.630	0.494	1.0
1.151886	0.653	0.497	1.0
1.159945	0.657	0.502	1.0
1.171880	0.655	0.500	1.0
1.179850	0.656	0.503	1.0
1.191891	0.655	0.500	1.0
1.203856	0.655	0.497	1.0
1.211850	0.655	0.503	1.0
1.223862	0.655	0.504	1.0
1.231857	0.655	0.509	1.0
1.243948	0.656	0.508	1.0
1.255882	0.655	0.510	1.0
1.263849	0.653	0.512	1.0
1.275889	0.654	0.509	1.0
1.287882	0.657	0.510	1.0
1.295959	0.656	0.511	1.0
1.307895	0.656	0.511	1.0
1.315846	0.639	0.506	1.0
1.327892	0.552	0.476	0.98999999999999999
1.339849	0.448	0.459	0.98999999999999999
1.347888	0.366	0.460	0.98999999999999999
1.359896	0.338	0.467	1.0
1.367894	0.341	0.470	1.0
1.379891	0.342	0.467	1.0
1.391862	0.342	0.470	1.0
1.399856	0.341	0.470	1.0
1.411851	0.341	0.467	1.0
1.423901	0.342	0.473	1.0
1.431896	0.339	0.473	1.0
1.443939	0.340	0.476	1.0
1.451846	0.339	0.479	1.0
1.463894	0.341	0.474	1.0
1.475895	0.340	0.474	1.0
1.483883	0.339	0.479	1.0
1.495890	0.340	0.473	1.0
1.503843	0.340	0.474	1.0
1.515891	0.340	0.479	1.0
1.527932	0.339	0.483	1.0
1.535882	0.342	0.477	1.0
1.547882	0.340	0.475	1.0
1.560006	0.340	0.476	1.0
1.567879	0.346	0.474	1.0
1.579851	0.382	0.471	1.0
1.587831	0.399	0.465	1.0
1.599866	0.401	0.466	1.0
1.611893	0.398	0.470	1.0
1.619930	0.399	0.465	1.0
1.631893	0.400	0.465	1.0
1.639886	0.408	0.468	1.0
1.651892	0.447	0.457	1.0
1.663901	0.473	0.451	1.0
1.671850	0.471	0.461	1.0
1.683853	0.473	0.457	1.0
1.695942	0.472	0.462	1.0
1.703895	0.475	0.455	1.0
1.715890	0.473	0.462	1.0
1.723839	0.474	0.462	1.0
1.735890	0.473	0.459	1.0
