time	x_norm	y_norm
0.000000	0.714	0.451
0.012010	0.727	0.444
0.051972	0.572	0.453
0.064007	0.573	0.450
0.071976	0.575	0.447
0.084009	0.571	0.451
0.096009	0.568	0.455
0.104011	0.563	0.458
0.116007	0.563	0.458
0.127975	0.567	0.453
0.136063	0.566	0.453
0.148015	0.565	0.454
0.155979	0.564	0.456
0.168043	0.562	0.458
0.179999	0.561	0.457
0.187993	0.562	0.458
0.200002	0.566	0.453
0.207953	0.570	0.451
0.220007	0.566	0.454
0.231967	0.571	0.448
0.239961	0.570	0.447
0.252017	0.534	0.444
0.264000	0.490	0.446
0.271990	0.469	0.444
0.283997	0.464	0.447
0.292001	0.464	0.448
0.304040	0.466	0.444
0.316031	0.460	0.449
0.323975	0.452	0.456
0.336089	0.451	0.458
0.343953	0.448	0.459
0.356011	0.446	0.462
0.368015	0.446	0.462
0.375997	0.441	0.464
0.388006	0.440	0.467
0.400013	0.437	0.468
0.408016	0.430	0.474
0.419987	0.428	0.476
0.427961	0.425	0.477
0.440008	0.421	0.480
0.452042	0.420	0.483
0.459989	0.418	0.483
0.472004	0.416	0.485
0.479977	0.382	0.490
0.492017	0.347	0.490
0.504047	0.335	0.496
0.511954	0.330	0.500
0.523992	0.332	0.500
0.536021	0.333	0.497
0.544005	0.329	0.503
0.556009	0.329	0.500
0.563964	0.329	0.500
0.576013	0.329	0.500
0.588015	0.327	0.504
0.596007	0.327	0.504
0.607965	0.325	0.508
0.615953	0.326	0.506
0.627990	0.325	0.507
0.640001	0.325	0.506
0.647950	0.327	0.506
0.660011	0.323	0.509
0.672021	0.324	0.509
0.680005	0.328	0.506
0.691987	0.329	0.503
0.700018	0.328	0.504
0.711969	0.328	0.507
0.724010	0.327	0.507
0.731996	0.327	0.510
0.744002	0.327	0.507
0.752010	0.328	0.506
0.764000	0.326	0.507
0.776028	0.328	0.506
0.784021	0.326	0.508
0.796029	0.330	0.510
0.808023	0.388	0.502
0.816015	0.445	0.500
0.828000	0.476	0.490
0.836004	0.473	0.493
0.847996	0.472	0.494
0.860006	0.467	0.499
0.868151	0.469	0.498
0.879977	0.466	0.500
0.887961	0.468	0.500
