time	x_norm	y_norm	confidence
0.000000	0.559	-0.315	0.98999999999999999
0.010463	0.559	-0.321	1.0
0.020926	0.557	-0.325	1.0
0.031389	0.566	-0.296	1.0
0.041852	0.588	-0.131	0.98999999999999999
0.052315	0.607	0.076	0.98999999999999999
0.062778	0.611	0.196	0.98999999999999999
0.073241	0.609	0.208	1.0
0.083704	0.601	0.204	1.0
0.094167	0.598	0.206	1.0
0.104630	0.597	0.204	1.0
0.115093	0.594	0.200	1.0
0.125556	0.594	0.202	1.0
0.136019	0.596	0.204	1.0
0.146483	0.597	0.210	1.0
0.156946	0.596	0.205	1.0
0.167409	0.599	0.211	1.0
0.177872	0.599	0.209	1.0
0.188335	0.598	0.201	1.0
0.198798	0.600	0.202	1.0
0.209261	0.600	0.206	1.0
0.219724	0.599	0.188	1.0
0.230187	0.601	0.187	1.0
0.240650	0.599	0.193	1.0
0.251113	0.599	0.168	1.0
0.261576	0.598	0.149	1.0
0.272039	0.597	0.081	1.0
0.282502	0.610	-0.004	1.0
0.292965	0.633	-0.022	1.0
0.303428	0.638	-0.007	1.0
0.313891	0.641	-0.007	1.0
0.324354	0.640	0.017	1.0
0.334817	0.640	0.037	1.0
0.345280	0.642	0.046	1.0
0.355743	0.644	0.039	1.0
0.366206	0.644	0.040	1.0
0.376669	0.644	0.045	1.0
0.387132	0.644	0.045	1.0
0.397595	0.642	0.052	1.0
0.408059	0.640	0.052	1.0
0.418522	0.641	0.048	1.0
0.428985	0.638	0.045	1.0
0.439448	0.636	0.045	1.0
0.449911	0.634	0.043	1.0
0.460374	0.633	0.044	1.0
0.470837	0.632	0.045	1.0
0.481300	0.630	0.047	1.0
0.491763	0.630	0.049	1.0
0.502226	0.646	0.044	1.0
0.512689	0.694	0.037	0.98999999999999999
0.523152	0.713	0.042	1.0
0.533615	0.715	0.039	1.0
0.544078	0.716	0.039	1.0
0.554541	0.717	0.037	1.0
0.565004	0.717	0.035	1.0
0.575467	0.717	0.033	1.0
0.585930	0.719	0.028	1.0
0.596393	0.718	0.028	1.0
0.606856	0.717	0.028	1.0
0.617319	0.717	0.024	1.0
0.627782	0.717	0.025	1.0
0.638245	0.715	0.031	1.0
0.648708	0.711	0.024	1.0
0.659171	0.710	0.026	1.0
0.669635	0.710	0.029	1.0
0.680098	0.709	0.031	1.0
0.690561	0.700	0.033	1.0
0.701024	0.702	0.039	1.0
0.711487	0.703	0.044	1.0
0.721950	0.698	0.049	1.0
0.732413	0.701	0.052	1.0
0.742876	0.705	0.054	1.0
0.753339	0.705	0.059	1.0
0.763802	0.709	0.057	1.0
0.774265	0.712	0.052	1.0
0.784728	0.713	0.052	1.0
0.795191	0.716	0.042	1.0
0.805654	0.718	0.036	1.0
0.816117	0.721	0.033	1.0
0.826580	0.721	0.034	1.0
0.837043	0.722	0.033	1.0
0.847506	0.725	0.027	1.0
0.857969	0.724	0.026	1.0
0.868432	0.723	0.025	1.0
0.878895	0.722	0.028	1.0
0.889358	0.725	0.020	1.0
0.899821	0.721	0.023	1.0
0.910284	0.719	0.025	1.0
0.920747	0.723	0.019	1.0
0.931211	0.721	0.022	1.0
0.941674	0.721	0.027	1.0
0.952137	0.719	0.029	1.0
0.962600	0.703	0.033	1.0
0.973063	0.692	0.029	1.0
0.983526	0.693	0.025	1.0
0.993989	0.692	0.024	1.0
1.004452	0.691	0.025	1.0
1.014915	0.692	0.021	1.0
1.025378	0.691	0.021	1.0
1.035841	0.691	0.025	1.0
1.046304	0.688	0.026	1.0
1.056767	0.690	0.025	1.0
1.067230	0.689	0.025	1.0
1.077693	0.688	0.027	1.0
1.088156	0.689	0.031	1.0
1.098619	0.689	0.033	1.0
1.109082	0.686	0.036	1.0
1.119545	0.686	0.037	1.0
1.130008	0.688	0.031	1.0
1.140471	0.687	0.031	1.0
1.150934	0.687	0.033	1.0
1.161397	0.686	0.033	1.0
1.171860	0.686	0.034	1.0
1.182323	0.685	0.034	1.0
1.192787	0.686	0.034	1.0
1.203250	0.688	0.035	1.0
1.213713	0.689	0.037	1.0
1.224176	0.688	0.039	1.0
1.234639	0.689	0.045	1.0
1.245102	0.692	0.048	1.0
1.255565	0.702	0.048	1.0
1.266028	0.717	0.050	1.0
1.276491	0.726	0.069	1.0
1.286954	0.737	0.084	1.0
1.297417	0.740	0.211	0.48053628676296661
1.307880	0.740	0.206	0.32481069870116075
1.318343	0.725	0.261	0.22771765893587356
1.328806	0.726	0.263	0.23520891102074751
1.339269	0.751	0.468	0.17944858062098182
1.349732	0.768	0.455	0.077932967507844161
1.360195	0.793	0.043	0.049780735656487447
1.370658	0.752	0.046	0.98999999999999999
1.381121	0.752	0.070	1.0
1.391584	0.745	0.075	1.0
1.402047	0.741	0.071	1.0
1.412510	0.738	0.070	1.0
