time	x_norm	y_norm
0.000000	0.440	0.688
0.010080	0.439	0.688
0.020160	0.440	0.688
0.030240	0.439	0.685
0.040320	0.439	0.686
0.050400	0.440	0.686
0.060480	0.440	0.687
0.070560	0.440	0.687
0.080640	0.440	0.687
0.090720	0.440	0.687
0.100800	0.440	0.688
0.110880	0.440	0.687
0.120960	0.440	0.688
0.131040	0.441	0.688
0.141120	0.441	0.689
0.151200	0.441	0.689
0.161280	0.442	0.689
0.171360	0.442	0.690
0.181440	0.443	0.689
0.191520	0.443	0.689
0.201600	0.462	0.647
0.211680	0.511	0.528
0.221760	0.520	0.463
0.231840	0.519	0.430
0.241920	0.521	0.437
0.252000	0.524	0.437
0.262080	0.524	0.438
0.272160	0.525	0.436
0.282240	0.525	0.434
0.292320	0.525	0.431
0.302400	0.526	0.433
0.312480	0.527	0.434
0.322560	0.526	0.432
0.332640	0.527	0.433
0.342720	0.526	0.429
0.352800	0.514	0.430
0.362880	0.444	0.421
0.372960	0.408	0.406
0.383040	0.396	0.405
0.393120	0.388	0.407
0.403200	0.386	0.402
0.413280	0.384	0.406
0.423360	0.384	0.408
0.433440	0.384	0.407
0.443520	0.383	0.410
0.453600	0.384	0.412
0.463680	0.384	0.414
0.473760	0.384	0.413
0.483840	0.383	0.413
0.493920	0.383	0.414
0.504000	0.382	0.415
0.514080	0.382	0.416
0.524160	0.382	0.417
0.534240	0.382	0.417
0.544320	0.382	0.417
0.554400	0.381	0.419
0.564480	0.381	0.422
0.574560	0.381	0.422
0.584640	0.381	0.421
0.594720	0.380	0.423
0.604800	0.380	0.425
0.614880	0.380	0.425
0.624960	0.380	0.424
0.635040	0.379	0.423
0.645120	0.379	0.424
0.655200	0.378	0.422
0.665280	0.379	0.421
0.675360	0.379	0.420
0.685440	0.389	0.416
0.695520	0.434	0.404
0.705600	0.469	0.398
0.715680	0.478	0.397
0.725760	0.481	0.403
0.735840	0.484	0.407
0.745920	0.485	0.409
0.756000	0.487	0.412
0.766080	0.487	0.414
0.776160	0.487	0.416
0.786240	0.486	0.418
0.796320	0.486	0.422
0.806400	0.486	0.423
0.816480	0.485	0.425
0.826560	0.485	0.425
0.836640	0.486	0.426
0.846720	0.485	0.427
0.856800	0.486	0.429
0.866880	0.485	0.428
0.876960	0.485	0.429
0.887040	0.486	0.431
0.897120	0.486	0.431
0.907200	0.485	0.432
0.917280	0.486	0.431
0.927360	0.488	0.433
0.937440	0.488	0.435
0.947520	0.486	0.437
0.957600	0.487	0.440
0.967680	0.489	0.439
0.977760	0.488	0.439
0.987840	0.490	0.438
0.997920	0.489	0.438
1.008000	0.489	0.438
1.018080	0.489	0.439
1.028160	0.490	0.441
1.038240	0.489	0.437
1.048320	0.488	0.436
1.058400	0.488	0.436
1.068480	0.487	0.435
1.078560	0.487	0.434
1.088640	0.488	0.439
1.098720	0.488	0.439
1.108800	0.487	0.438
1.118880	0.487	0.437
1.128960	0.489	0.433
1.139040	0.489	0.432
1.149120	0.490	0.432
1.159200	0.492	0.429
1.169280	0.491	0.430
1.179360	0.492	0.428
1.189440	0.492	0.421
1.199520	0.490	0.422
1.209600	0.489	0.420
1.219680	0.470	0.422
1.229760	0.440	0.420
1.239840	0.409	0.416
1.249920	0.390	0.409
1.260000	0.386	0.405
1.270080	0.386	0.405
1.280160	0.385	0.407
1.290240	0.386	0.410
1.300320	0.386	0.417
1.310400	0.386	0.422
1.320480	0.387	0.425
1.330560	0.386	0.426
1.340640	0.386	0.424
1.350720	0.386	0.424
1.360800	0.388	0.429
1.370880	0.388	0.433
1.380960	0.390	0.438
1.391040	0.389	0.441
1.401120	0.388	0.441
1.411200	0.387	0.439
1.421280	0.386	0.437
1.431360	0.386	0.436
1.441440	0.384	0.436
1.451520	0.382	0.436
1.461600	0.379	0.437
1.471680	0.378	0.435
1.481760	0.378	0.434
1.491840	0.373	0.432
1.501920	0.378	0.427
1.512000	0.419	0.416
1.522080	0.447	0.411
1.532160	0.458	0.411
1.542240	0.461	0.419
1.552320	0.463	0.424
1.562400	0.462	0.427
1.572480	0.466	0.427
1.582560	0.475	0.421
1.592640	0.484	0.420
1.602720	0.499	0.417
1.612800	0.509	0.432
1.622880	0.501	0.459
1.632960	0.728	0.416
1.643040	0.728	0.416
1.653120	0.728	0.416
1.663200	0.727	0.422
1.673280	0.727	0.422
1.683360	0.727	0.422
1.693440	0.727	0.434
1.703520	0.727	0.434
1.713600	0.727	0.434
1.723680	0.728	0.453
1.733760	0.728	0.453
1.743840	0.607	0.287
1.753920	0.588	0.312
1.764000	0.584	0.312
1.774080	0.581	0.332
1.784160	0.529	0.537
1.794240	0.524	0.559
1.804320	0.523	0.553
1.814400	0.519	0.548
1.824480	0.521	0.558
1.834560	0.535	0.545
1.844640	0.599	0.520
1.854720	0.634	0.518
1.864800	0.630	0.510
1.874880	0.625	0.505
1.884960	0.622	0.497
1.895040	0.618	0.500
1.905120	0.615	0.492
1.915200	0.612	0.487
1.925280	0.605	0.487
1.935360	0.603	0.481
1.945440	0.601	0.476
1.955520	0.595	0.478
1.965600	0.594	0.475
1.975680	0.592	0.473
1.985760	0.592	0.472
1.995840	0.588	0.478
2.005920	0.568	0.489
2.016000	0.539	0.492
2.026080	0.530	0.497
2.036160	0.534	0.493
2.046240	0.537	0.492
2.056320	0.538	0.502
2.066400	0.540	0.505
2.076480	0.542	0.506
2.086560	0.544	0.516
2.096640	0.545	0.516
2.106720	0.546	0.517
2.116800	0.547	0.516
2.126880	0.549	0.525
2.136960	0.549	0.525
2.147040	0.550	0.524
2.157120	0.551	0.531
2.167200	0.550	0.532
2.177280	0.549	0.530
2.187360	0.549	0.538
2.197440	0.548	0.537
2.207520	0.548	0.536
2.217600	0.546	0.533
2.227680	0.545	0.536
2.237760	0.543	0.535
2.247840	0.543	0.531
2.257920	0.543	0.534
2.268000	0.543	0.531
2.278080	0.542	0.531
2.288160	0.545	0.533
2.298240	0.559	0.524
2.308320	0.596	0.518
2.318400	0.609	0.520
2.328480	0.614	0.521
2.338560	0.613	0.523
2.348640	0.614	0.522
2.358720	0.616	0.516
2.368800	0.616	0.515
2.378880	0.615	0.514
