time	bloc	trial	event
0.053612	1	1	TRIAL_START
6.072771	1	1	TRIAL_END
6.574720	1	2	TRIAL_START
66.683340	1	2	TRIAL_END
67.206617	1	3	TRIAL_START
71.745652	1	3	RESPONSE
71.745889	1	3	CONSEQUENCE
72.009675	1	3	RESPONSE
72.225676	1	3	RESPONSE
72.617663	1	3	RESPONSE
72.618008	1	3	CONSEQUENCE
72.857735	1	3	RESPONSE
73.105670	1	3	RESPONSE
73.649668	1	3	RESPONSE
73.649941	1	3	CONSEQUENCE
73.865700	1	3	RESPONSE
74.089711	1	3	RESPONSE
74.481711	1	3	RESPONSE
74.481952	1	3	CONSEQUENCE
74.769694	1	3	RESPONSE
74.985713	1	3	RESPONSE
75.457695	1	3	RESPONSE
75.457939	1	3	CONSEQUENCE
75.665693	1	3	RESPONSE
75.969686	1	3	RESPONSE
76.225695	1	3	RESPONSE
76.577727	1	3	RESPONSE
76.577981	1	3	CONSEQUENCE
76.793715	1	3	RESPONSE
77.089702	1	3	RESPONSE
77.473732	1	3	RESPONSE
77.473981	1	3	CONSEQUENCE
77.729694	1	3	RESPONSE
78.561723	1	3	RESPONSE
78.561979	1	3	CONSEQUENCE
78.801710	1	3	RESPONSE
79.145811	1	3	RESPONSE
79.625696	1	3	RESPONSE
79.625942	1	3	CONSEQUENCE
79.897702	1	3	RESPONSE
80.185748	1	3	RESPONSE
80.625715	1	3	RESPONSE
80.625966	1	3	CONSEQUENCE
80.825718	1	3	RESPONSE
81.049705	1	3	RESPONSE
81.305723	1	3	RESPONSE
81.601718	1	3	RESPONSE
81.601972	1	3	CONSEQUENCE
81.833736	1	3	RESPONSE
82.073736	1	3	RESPONSE
82.337738	1	3	RESPONSE
82.617764	1	3	RESPONSE
82.618122	1	3	CONSEQUENCE
82.873713	1	3	RESPONSE
83.169738	1	3	RESPONSE
83.449779	1	3	RESPONSE
83.450122	1	3	CONSEQUENCE
83.697743	1	3	RESPONSE
84.193748	1	3	RESPONSE
84.401738	1	3	RESPONSE
84.401999	1	3	CONSEQUENCE
84.617741	1	3	RESPONSE
84.841752	1	3	RESPONSE
85.089743	1	3	RESPONSE
85.353763	1	3	RESPONSE
85.354026	1	3	CONSEQUENCE
85.609742	1	3	RESPONSE
85.897734	1	3	RESPONSE
86.161818	1	3	RESPONSE
86.162310	1	3	CONSEQUENCE
86.393761	1	3	RESPONSE
86.633728	1	3	RESPONSE
86.921739	1	3	RESPONSE
