time	bloc	trial	event
0.028713	1	1	TRIAL_START
6.047707	1	1	TRIAL_END
7.050992	1	2	TRIAL_START
59.557520	1	2	TRIAL_END
60.610259	1	3	TRIAL_START
70.615877	1	3	RESPONSE
70.617276	1	3	CONSEQUENCE
70.832150	1	3	RESPONSE
71.007884	1	3	RESPONSE
71.191899	1	3	RESPONSE
71.375865	1	3	RESPONSE
71.543930	1	3	RESPONSE
71.544199	1	3	CONSEQUENCE
73.007908	1	3	RESPONSE
73.008165	1	3	CONSEQUENCE
73.191895	1	3	RESPONSE
73.367892	1	3	RESPONSE
73.559911	1	3	RESPONSE
73.751893	1	3	RESPONSE
73.951895	1	3	RESPONSE
73.952146	1	3	CONSEQUENCE
74.143894	1	3	RESPONSE
74.359919	1	3	RESPONSE
74.559898	1	3	RESPONSE
74.751903	1	3	RESPONSE
74.752157	1	3	CONSEQUENCE
74.959899	1	3	RESPONSE
75.175906	1	3	RESPONSE
75.407893	1	3	RESPONSE
75.615888	1	3	RESPONSE
75.616124	1	3	CONSEQUENCE
75.824083	1	3	RESPONSE
76.039953	1	3	RESPONSE
76.223931	1	3	RESPONSE
76.431902	1	3	RESPONSE
76.432149	1	3	CONSEQUENCE
76.647887	1	3	RESPONSE
76.847938	1	3	RESPONSE
77.079945	1	3	RESPONSE
77.295934	1	3	RESPONSE
77.296291	1	3	CONSEQUENCE
77.535909	1	3	RESPONSE
77.735916	1	3	RESPONSE
77.959912	1	3	RESPONSE
78.191916	1	3	RESPONSE
78.192252	1	3	CONSEQUENCE
78.439908	1	3	RESPONSE
78.703900	1	3	RESPONSE
78.960193	1	3	RESPONSE
79.199955	1	3	RESPONSE
79.200206	1	3	CONSEQUENCE
79.424023	1	3	RESPONSE
79.591938	1	3	RESPONSE
79.887916	1	3	RESPONSE
80.119912	1	3	RESPONSE
80.120197	1	3	CONSEQUENCE
80.343900	1	3	RESPONSE
80.583979	1	3	RESPONSE
80.807921	1	3	RESPONSE
81.024029	1	3	RESPONSE
81.024335	1	3	CONSEQUENCE
81.279911	1	3	RESPONSE
81.471957	1	3	RESPONSE
81.687935	1	3	RESPONSE
81.920139	1	3	RESPONSE
81.920645	1	3	CONSEQUENCE
82.159964	1	3	RESPONSE
82.391929	1	3	RESPONSE
82.647903	1	3	RESPONSE
82.879912	1	3	RESPONSE
82.880166	1	3	CONSEQUENCE
83.159923	1	3	RESPONSE
83.423967	1	3	RESPONSE
83.695902	1	3	RESPONSE
83.696157	1	3	CONSEQUENCE
83.959934	1	3	RESPONSE
84.175911	1	3	RESPONSE
84.415909	1	3	RESPONSE
84.695925	1	3	RESPONSE
84.696181	1	3	CONSEQUENCE
84.967941	1	3	RESPONSE
85.263932	1	3	RESPONSE
85.559990	1	3	RESPONSE
85.560424	1	3	CONSEQUENCE
85.847928	1	3	RESPONSE
90.627702	1	3	TRIAL_END
