time	x_norm	y_norm	confidence
0.000000	0.812	-0.608	0.0
0.010463	0.238	0.932	1.0
0.020926	0.241	0.932	1.0
0.031389	0.241	0.932	0.94903274679151794
0.041852	0.247	0.942	1.0
0.052315	0.254	0.945	0.99204855694419503
0.062778	0.252	0.947	0.95808737072466843
0.073241	0.252	0.951	0.92824350261568933
0.083704	0.252	0.947	1.0
0.094167	0.257	0.950	1.0
0.104630	0.251	0.947	0.96247774973811262
0.115093	0.251	0.951	0.98062647203266484
0.125556	0.251	0.950	0.92599894464283217
0.136019	0.252	0.952	0.9648757972780263
0.146482	0.256	0.949	0.9366128567911316
0.156945	0.252	0.949	0.96197547702686104
0.167408	0.255	0.926	0.96835086966891859
0.177871	0.274	0.923	0.83489063972557265
0.188334	0.401	0.650	0.35846550540703559
0.198797	0.471	0.457	0.98999999999999999
0.209260	0.475	0.437	1.0
0.219723	0.486	0.418	1.0
0.230186	0.492	0.414	0.96162571767010285
0.240649	0.492	0.411	1.0
0.251112	0.495	0.406	1.0
0.261576	0.498	0.410	1.0
0.272039	0.501	0.405	1.0
0.282502	0.504	0.404	1.0
0.292965	0.505	0.404	1.0
0.303428	0.505	0.398	1.0
0.313891	0.505	0.403	1.0
0.324354	0.504	0.405	1.0
0.334817	0.506	0.408	1.0
0.345280	0.505	0.414	1.0
0.355743	0.507	0.412	1.0
0.366206	0.510	0.412	1.0
0.376669	0.507	0.410	1.0
0.387132	0.509	0.411	1.0
0.397595	0.510	0.414	1.0
0.408058	0.510	0.419	1.0
0.418521	0.501	0.417	1.0
0.428984	0.434	0.427	0.98999999999999999
0.439447	0.376	0.428	0.98999999999999999
0.449910	0.334	0.445	0.98999999999999999
0.460373	0.326	0.444	0.99608206698065338
0.470836	0.327	0.452	0.93669511986434184
0.481299	0.328	0.448	1.0
0.491762	0.326	0.452	0.93319217354568107
0.502225	0.326	0.451	1.0
0.512688	0.325	0.451	0.99718656025357433
0.523152	0.326	0.450	0.92673297999182613
0.533615	0.324	0.456	1.0
0.544078	0.326	0.454	1.0
0.554541	0.325	0.463	0.99763243507935029
0.565004	0.325	0.458	1.0
0.575467	0.325	0.462	1.0
0.585930	0.326	0.457	0.98358143338502257
0.596393	0.326	0.457	1.0
0.606856	0.327	0.457	1.0
0.617319	0.329	0.458	0.99341503832295608
0.627782	0.328	0.456	1.0
