time	bloc	trial	event
-0.152934	1	1	TRIAL_START
5.862579	1	1	TRIAL_END
6.869038	1	2	TRIAL_START
73.451445	1	2	TRIAL_END
74.539493	1	3	TRIAL_START
77.348448	1	3	RESPONSE
77.789281	1	3	CONSEQUENCE
77.790168	1	3	RESPONSE
77.908513	1	3	RESPONSE
78.188421	1	3	RESPONSE
78.404432	1	3	RESPONSE
78.652469	1	3	RESPONSE
78.652744	1	3	CONSEQUENCE
78.956454	1	3	RESPONSE
79.236484	1	3	RESPONSE
79.612450	1	3	RESPONSE
79.612737	1	3	CONSEQUENCE
87.428458	1	3	RESPONSE
87.428718	1	3	CONSEQUENCE
88.156446	1	3	RESPONSE
89.036437	1	3	RESPONSE
89.036794	1	3	CONSEQUENCE
90.332443	1	3	RESPONSE
90.332698	1	3	CONSEQUENCE
90.788517	1	3	RESPONSE
91.348477	1	3	RESPONSE
91.348750	1	3	CONSEQUENCE
91.884507	1	3	RESPONSE
92.604437	1	3	RESPONSE
92.604690	1	3	CONSEQUENCE
93.868435	1	3	RESPONSE
93.868704	1	3	CONSEQUENCE
94.924445	1	3	RESPONSE
94.924706	1	3	CONSEQUENCE
95.220445	1	3	RESPONSE
95.412536	1	3	RESPONSE
95.588446	1	3	RESPONSE
95.772452	1	3	RESPONSE
95.772786	1	3	CONSEQUENCE
95.980477	1	3	RESPONSE
96.148508	1	3	RESPONSE
96.348458	1	3	RESPONSE
96.540534	1	3	RESPONSE
96.764450	1	3	RESPONSE
96.764714	1	3	CONSEQUENCE
97.020444	1	3	RESPONSE
97.260428	1	3	RESPONSE
97.492456	1	3	RESPONSE
97.724610	1	3	RESPONSE
97.724979	1	3	CONSEQUENCE
97.956447	1	3	RESPONSE
98.204456	1	3	RESPONSE
98.444580	1	3	RESPONSE
98.692438	1	3	RESPONSE
98.692712	1	3	CONSEQUENCE
98.916457	1	3	RESPONSE
99.156503	1	3	RESPONSE
99.388488	1	3	RESPONSE
99.612522	1	3	RESPONSE
99.612854	1	3	CONSEQUENCE
99.836450	1	3	RESPONSE
100.084441	1	3	RESPONSE
100.316441	1	3	RESPONSE
100.532431	1	3	RESPONSE
100.532678	1	3	CONSEQUENCE
100.764599	1	3	RESPONSE
100.996450	1	3	RESPONSE
101.220480	1	3	RESPONSE
101.428461	1	3	RESPONSE
101.428736	1	3	CONSEQUENCE
101.604542	1	3	RESPONSE
101.828453	1	3	RESPONSE
102.036443	1	3	RESPONSE
102.236436	1	3	RESPONSE
102.236691	1	3	CONSEQUENCE
102.452467	1	3	RESPONSE
102.668552	1	3	RESPONSE
102.892454	1	3	RESPONSE
103.116422	1	3	RESPONSE
103.116719	1	3	CONSEQUENCE
103.348436	1	3	RESPONSE
103.572477	1	3	RESPONSE
103.796450	1	3	RESPONSE
103.996444	1	3	RESPONSE
103.996690	1	3	CONSEQUENCE
104.220518	1	3	RESPONSE
104.452456	1	3	RESPONSE
104.540014	1	3	TRIAL_END
104.684454	1	4	IET R
104.900548	1	4	IET R
105.545153	1	4	TRIAL_START
115.558041	1	4	TRIAL_END
116.568712	2	5	TRIAL_START
120.578043	2	5	TRIAL_END
120.578615	2	5	HIT
128.588027	2	6	TRIAL_START
129.548424	2	6	RESPONSE
129.852423	2	6	RESPONSE
130.140430	2	6	RESPONSE
130.452448	2	6	RESPONSE
130.724445	2	6	RESPONSE
131.012432	2	6	RESPONSE
131.316428	2	6	RESPONSE
131.604449	2	6	RESPONSE
131.908427	2	6	RESPONSE
132.196426	2	6	RESPONSE
132.484425	2	6	RESPONSE
132.589058	2	6	TRIAL_END
132.589557	2	6	MISS
132.796544	2	7	IET R
133.076593	2	7	IET R
140.606765	2	7	TRIAL_START
141.964426	2	7	RESPONSE
142.260419	2	7	RESPONSE
142.532434	2	7	RESPONSE
144.607430	2	7	TRIAL_END
144.608283	2	7	CONSEQUENCE
144.608498	2	7	HIT
152.636990	2	8	TRIAL_START
154.356452	2	8	RESPONSE
154.668448	2	8	RESPONSE
154.924521	2	8	RESPONSE
155.236425	2	8	RESPONSE
155.548454	2	8	RESPONSE
155.788429	2	8	RESPONSE
156.084514	2	8	RESPONSE
156.364442	2	8	RESPONSE
156.637773	2	8	TRIAL_END
156.638794	2	8	MISS
156.684489	2	9	IET R
164.653050	2	9	TRIAL_START
167.044431	2	9	RESPONSE
168.654050	2	9	TRIAL_END
168.654826	2	9	MISS
176.680141	2	10	TRIAL_START
178.380439	2	10	RESPONSE
178.692446	2	10	RESPONSE
178.996441	2	10	RESPONSE
179.308435	2	10	RESPONSE
179.612439	2	10	RESPONSE
179.924426	2	10	RESPONSE
180.228444	2	10	RESPONSE
180.556446	2	10	RESPONSE
180.681182	2	10	TRIAL_END
180.682639	2	10	CONSEQUENCE
180.682821	2	10	HIT
180.860526	2	11	IET R
188.691800	2	11	TRIAL_START
190.676443	2	11	RESPONSE
190.948724	2	11	RESPONSE
191.196511	2	11	RESPONSE
191.476426	2	11	RESPONSE
191.740445	2	11	RESPONSE
192.020442	2	11	RESPONSE
192.284432	2	11	RESPONSE
192.580594	2	11	RESPONSE
192.693290	2	11	TRIAL_END
192.693917	2	11	CONSEQUENCE
192.694075	2	11	HIT
192.860476	2	12	IET R
200.715575	2	12	TRIAL_START
202.228444	2	12	RESPONSE
202.492427	2	12	RESPONSE
202.740529	2	12	RESPONSE
203.012494	2	12	RESPONSE
203.268468	2	12	RESPONSE
203.516504	2	12	RESPONSE
203.764549	2	12	RESPONSE
204.036488	2	12	RESPONSE
204.276584	2	12	RESPONSE
204.564445	2	12	RESPONSE
204.717332	2	12	TRIAL_END
204.717824	2	12	CONSEQUENCE
204.717935	2	12	HIT
212.748158	2	13	TRIAL_START
215.260449	2	13	RESPONSE
215.572434	2	13	RESPONSE
215.868458	2	13	RESPONSE
216.156440	2	13	RESPONSE
216.420442	2	13	RESPONSE
216.708513	2	13	RESPONSE
216.748882	2	13	TRIAL_END
216.749666	2	13	CONSEQUENCE
216.749835	2	13	HIT
216.996432	2	14	IET R
224.761107	2	14	TRIAL_START
228.762044	2	14	TRIAL_END
228.762799	2	14	HIT
236.787326	2	15	TRIAL_START
237.868463	2	15	RESPONSE
238.140461	2	15	RESPONSE
238.364461	2	15	RESPONSE
238.612554	2	15	RESPONSE
238.868622	2	15	RESPONSE
239.132791	2	15	RESPONSE
239.388439	2	15	RESPONSE
239.652563	2	15	RESPONSE
239.908454	2	15	RESPONSE
240.236452	2	15	RESPONSE
240.780463	2	15	RESPONSE
240.787627	2	15	TRIAL_END
240.788116	2	15	CONSEQUENCE
240.788225	2	15	HIT
248.799103	2	16	TRIAL_START
252.801265	2	16	TRIAL_END
252.801760	2	16	HIT
260.809515	2	17	TRIAL_START
264.818037	2	17	TRIAL_END
264.818788	2	17	HIT
272.848526	2	18	TRIAL_START
276.867566	2	18	TRIAL_END
276.868047	2	18	HIT
284.879609	2	19	TRIAL_START
286.852541	2	19	RESPONSE
287.140549	2	19	RESPONSE
287.420475	2	19	RESPONSE
287.700555	2	19	RESPONSE
287.972582	2	19	RESPONSE
288.236655	2	19	RESPONSE
288.532502	2	19	RESPONSE
288.788511	2	19	RESPONSE
288.881104	2	19	TRIAL_END
288.881895	2	19	CONSEQUENCE
288.882094	2	19	HIT
289.068470	2	20	IET R
289.316506	2	20	IET R
296.907572	2	20	TRIAL_START
300.921830	2	20	TRIAL_END
300.922600	2	20	HIT
308.931420	2	21	TRIAL_START
310.260535	2	21	RESPONSE
310.500488	2	21	RESPONSE
310.740508	2	21	RESPONSE
310.988471	2	21	RESPONSE
311.212533	2	21	RESPONSE
311.460507	2	21	RESPONSE
311.684549	2	21	RESPONSE
311.964509	2	21	RESPONSE
312.196508	2	21	RESPONSE
312.516503	2	21	RESPONSE
312.764507	2	21	RESPONSE
312.932353	2	21	TRIAL_END
312.932987	2	21	CONSEQUENCE
312.933169	2	21	HIT
313.052477	2	22	IET R
320.953011	2	22	TRIAL_START
322.204514	2	22	RESPONSE
322.444582	2	22	RESPONSE
322.684500	2	22	RESPONSE
322.940526	2	22	RESPONSE
323.180528	2	22	RESPONSE
323.428507	2	22	RESPONSE
323.676500	2	22	RESPONSE
323.940543	2	22	RESPONSE
324.180488	2	22	RESPONSE
324.428496	2	22	RESPONSE
324.668496	2	22	RESPONSE
324.924497	2	22	RESPONSE
324.953755	2	22	TRIAL_END
324.954539	2	22	CONSEQUENCE
324.954712	2	22	HIT
325.188522	2	23	IET R
332.984180	2	23	TRIAL_START
336.988173	2	23	TRIAL_END
336.988678	2	23	HIT
345.003922	2	24	TRIAL_START
345.868537	2	24	RESPONSE
346.148614	2	24	RESPONSE
346.372543	2	24	RESPONSE
346.636533	2	24	RESPONSE
346.868543	2	24	RESPONSE
347.172616	2	24	RESPONSE
347.420519	2	24	RESPONSE
347.700525	2	24	RESPONSE
347.980501	2	24	RESPONSE
348.244529	2	24	RESPONSE
348.492562	2	24	RESPONSE
348.764662	2	24	RESPONSE
349.006061	2	24	TRIAL_END
349.006616	2	24	CONSEQUENCE
349.006771	2	24	HIT
357.032714	2	25	TRIAL_START
358.636534	2	25	RESPONSE
358.884531	2	25	RESPONSE
359.116550	2	25	RESPONSE
359.356570	2	25	RESPONSE
359.612551	2	25	RESPONSE
359.876562	2	25	RESPONSE
360.116585	2	25	RESPONSE
360.364544	2	25	RESPONSE
360.604545	2	25	RESPONSE
360.860629	2	25	RESPONSE
361.033771	2	25	TRIAL_END
361.034748	2	25	CONSEQUENCE
361.034915	2	25	HIT
361.108589	2	26	IET R
361.308578	2	26	IET R
369.043812	2	26	TRIAL_START
373.051803	2	26	TRIAL_END
373.052729	2	26	HIT
381.072161	2	27	TRIAL_START
383.132650	2	27	RESPONSE
383.364687	2	27	RESPONSE
383.580549	2	27	RESPONSE
383.820597	2	27	RESPONSE
384.052586	2	27	RESPONSE
384.284633	2	27	RESPONSE
384.500554	2	27	RESPONSE
384.740565	2	27	RESPONSE
384.956561	2	27	RESPONSE
385.072833	2	27	TRIAL_END
385.073384	2	27	CONSEQUENCE
385.073508	2	27	HIT
385.172564	2	28	IET R
385.372765	2	28	IET R
393.103917	2	28	TRIAL_START
394.596571	2	28	RESPONSE
394.884686	2	28	RESPONSE
395.124665	2	28	RESPONSE
395.380613	2	28	RESPONSE
395.588537	2	28	RESPONSE
395.828800	2	28	RESPONSE
396.060588	2	28	RESPONSE
396.308589	2	28	RESPONSE
