time	x_norm	y_norm	confidence
0.000000	0.420	0.826	0.98999999999999999
0.010463	0.418	0.824	1.0
0.020926	0.417	0.823	1.0
0.031389	0.419	0.824	1.0
0.062778	0.418	0.824	1.0
0.073241	0.418	0.828	1.0
0.083704	0.417	0.825	1.0
0.094167	0.417	0.826	1.0
0.104630	0.419	0.829	1.0
0.115093	0.418	0.828	1.0
0.125556	0.418	0.828	1.0
0.136019	0.417	0.830	1.0
0.146482	0.419	0.809	1.0
0.156945	0.418	0.694	0.98999999999999999
0.167408	0.418	0.557	0.98999999999999999
0.177871	0.417	0.452	0.98999999999999999
0.188334	0.421	0.410	1.0
0.198797	0.431	0.406	1.0
0.209260	0.435	0.410	1.0
0.219723	0.434	0.411	1.0
0.230186	0.437	0.416	1.0
0.240650	0.437	0.419	1.0
0.251113	0.438	0.424	1.0
0.261576	0.438	0.422	1.0
0.272039	0.439	0.426	1.0
0.282502	0.440	0.430	1.0
0.292965	0.441	0.430	1.0
0.303428	0.442	0.433	1.0
0.313891	0.443	0.434	1.0
0.324354	0.442	0.436	1.0
0.334817	0.441	0.438	1.0
0.345280	0.440	0.456	1.0
0.355743	0.426	0.474	1.0
0.366206	0.408	0.481	1.0
0.376669	0.403	0.483	1.0
0.387132	0.403	0.483	1.0
0.397595	0.406	0.487	1.0
0.408058	0.407	0.488	1.0
0.418521	0.404	0.485	1.0
0.428984	0.406	0.486	1.0
0.439447	0.407	0.489	1.0
0.449910	0.407	0.489	1.0
0.460373	0.407	0.491	1.0
0.470836	0.407	0.490	1.0
0.481299	0.405	0.491	1.0
0.491762	0.405	0.493	1.0
0.502226	0.404	0.497	1.0
0.512689	0.406	0.500	1.0
0.523152	0.406	0.495	1.0
0.533615	0.405	0.494	1.0
0.544078	0.405	0.493	1.0
0.554541	0.400	0.496	1.0
0.565004	0.392	0.502	1.0
0.575467	0.386	0.502	1.0
0.585930	0.387	0.503	1.0
0.596393	0.386	0.502	1.0
0.606856	0.387	0.501	1.0
0.617319	0.385	0.502	1.0
0.627782	0.386	0.502	1.0
0.638245	0.386	0.505	1.0
0.648708	0.386	0.506	1.0
0.659171	0.388	0.505	1.0
0.669634	0.388	0.508	1.0
0.680097	0.387	0.506	1.0
0.690560	0.387	0.508	1.0
0.701023	0.387	0.507	1.0
0.711486	0.387	0.505	1.0
0.721949	0.393	0.506	1.0
0.732412	0.426	0.499	1.0
0.742875	0.496	0.501	0.98999999999999999
0.753338	0.551	0.492	0.98999999999999999
0.763802	0.557	0.493	1.0
0.774265	0.558	0.498	1.0
0.784728	0.559	0.502	1.0
0.795191	0.559	0.499	1.0
0.805654	0.559	0.502	1.0
0.816117	0.559	0.504	1.0
0.826580	0.558	0.504	1.0
0.837043	0.557	0.504	1.0
0.847506	0.558	0.507	1.0
0.857969	0.557	0.506	1.0
0.868432	0.558	0.507	1.0
0.878895	0.558	0.507	1.0
0.889358	0.557	0.505	1.0
0.899821	0.557	0.506	1.0
0.910284	0.556	0.507	1.0
0.920747	0.556	0.511	1.0
0.931210	0.555	0.508	1.0
0.941673	0.556	0.511	1.0
0.952136	0.556	0.508	1.0
0.962599	0.556	0.503	1.0
0.973062	0.556	0.505	1.0
0.983525	0.562	0.503	1.0
0.993988	0.585	0.500	1.0
1.004451	0.608	0.500	1.0
1.014914	0.620	0.505	1.0
1.025378	0.620	0.507	1.0
1.035841	0.620	0.508	1.0
1.046304	0.619	0.506	1.0
1.056767	0.619	0.503	1.0
1.067230	0.619	0.504	1.0
1.077693	0.619	0.505	1.0
1.088156	0.618	0.506	1.0
1.098619	0.618	0.506	1.0
1.109082	0.618	0.505	1.0
1.119545	0.617	0.503	1.0
1.130008	0.617	0.502	1.0
1.140471	0.618	0.502	1.0
1.150934	0.617	0.502	1.0
1.161397	0.617	0.504	1.0
1.171860	0.616	0.506	1.0
1.182323	0.615	0.508	1.0
1.192786	0.616	0.509	1.0
1.203249	0.616	0.506	1.0
1.213712	0.616	0.505	1.0
1.224175	0.616	0.503	1.0
1.234638	0.616	0.502	1.0
1.245101	0.632	0.500	1.0
1.255564	0.647	0.499	1.0
1.266027	0.650	0.502	1.0
1.276490	0.649	0.503	1.0
1.286954	0.650	0.503	1.0
1.297417	0.650	0.503	1.0
1.307880	0.650	0.503	1.0
1.318343	0.651	0.504	1.0
1.328806	0.651	0.504	1.0
1.339269	0.651	0.505	1.0
1.349732	0.652	0.506	1.0
1.360195	0.651	0.506	1.0
1.370658	0.651	0.505	1.0
1.381121	0.651	0.504	1.0
1.391584	0.651	0.503	1.0
1.402047	0.652	0.505	1.0
1.412510	0.651	0.504	1.0
1.422973	0.651	0.509	1.0
1.433436	0.645	0.511	1.0
1.443899	0.619	0.511	1.0
1.454362	0.602	0.509	1.0
1.464825	0.596	0.510	1.0
1.475288	0.597	0.509	1.0
1.485751	0.596	0.509	1.0
1.496214	0.596	0.508	1.0
1.506677	0.597	0.509	1.0
1.517140	0.598	0.509	1.0
1.527603	0.596	0.509	1.0
1.538066	0.596	0.508	1.0
1.548530	0.597	0.508	1.0
1.558993	0.597	0.509	1.0
1.569456	0.597	0.509	1.0
1.579919	0.597	0.510	1.0
1.590382	0.598	0.511	1.0
1.600845	0.597	0.511	1.0
1.611308	0.598	0.511	1.0
1.621771	0.596	0.512	1.0
1.632234	0.572	0.497	1.0
1.642697	0.510	0.472	0.98999999999999999
1.653160	0.455	0.461	0.98999999999999999
1.663623	0.431	0.448	1.0
1.674086	0.427	0.453	1.0
1.684549	0.429	0.452	1.0
1.695012	0.428	0.452	1.0
1.705475	0.429	0.454	1.0
1.715938	0.430	0.455	1.0
1.726401	0.430	0.456	1.0
1.736864	0.429	0.458	1.0
1.747327	0.430	0.459	1.0
1.757790	0.431	0.457	1.0
1.768253	0.431	0.457	1.0
1.778716	0.431	0.455	1.0
1.789179	0.431	0.454	1.0
1.799642	0.432	0.453	1.0
1.810106	0.432	0.456	1.0
1.820569	0.433	0.458	1.0
1.831032	0.428	0.464	1.0
1.841495	0.414	0.471	1.0
1.851958	0.403	0.476	1.0
1.862421	0.398	0.472	1.0
1.872884	0.398	0.473	1.0
1.883347	0.399	0.472	1.0
1.893810	0.400	0.475	1.0
1.904273	0.400	0.476	1.0
1.914736	0.400	0.477	1.0
1.925199	0.400	0.478	1.0
1.935662	0.400	0.476	1.0
1.946125	0.400	0.475	1.0
1.956588	0.401	0.475	1.0
1.967051	0.401	0.473	1.0
1.977514	0.400	0.475	1.0
1.987977	0.401	0.476	1.0
1.998440	0.399	0.476	1.0
2.008903	0.399	0.477	1.0
2.019366	0.399	0.477	1.0
2.029829	0.400	0.477	1.0
2.040292	0.400	0.475	1.0
2.050755	0.400	0.472	1.0
2.061218	0.429	0.470	1.0
2.071682	0.490	0.472	0.98999999999999999
2.082145	0.536	0.465	0.98999999999999999
2.092608	0.555	0.468	1.0
2.103071	0.554	0.470	1.0
2.113534	0.555	0.470	1.0
2.123997	0.555	0.468	1.0
2.134460	0.555	0.469	1.0
2.144923	0.555	0.471	1.0
2.155386	0.554	0.473	1.0
2.165849	0.553	0.472	1.0
2.176312	0.553	0.471	1.0
2.186775	0.553	0.474	1.0
2.197238	0.552	0.473	1.0
2.207701	0.554	0.472	1.0
2.218164	0.554	0.473	1.0
2.228627	0.554	0.474	1.0
2.239090	0.554	0.475	1.0
2.249553	0.554	0.474	1.0
2.260016	0.554	0.475	1.0
2.270479	0.554	0.474	1.0
2.280942	0.554	0.473	1.0
2.291405	0.553	0.472	1.0
2.301868	0.553	0.472	1.0
2.312331	0.553	0.473	1.0
2.322794	0.554	0.473	1.0
2.333258	0.553	0.473	1.0
2.343721	0.545	0.473	1.0
2.354184	0.497	0.480	0.98999999999999999
2.364647	0.425	0.478	0.98999999999999999
2.375110	0.371	0.470	0.98999999999999999
2.385573	0.354	0.467	1.0
2.396036	0.354	0.468	1.0
2.406499	0.355	0.467	1.0
2.416962	0.356	0.470	1.0
2.427425	0.357	0.472	1.0
2.437888	0.357	0.476	1.0
2.448351	0.357	0.473	1.0
2.458814	0.357	0.475	1.0
2.469277	0.357	0.474	1.0
2.479740	0.357	0.476	1.0
2.490203	0.358	0.474	1.0
2.500666	0.357	0.475	1.0
2.511129	0.357	0.479	1.0
2.521592	0.358	0.474	1.0
2.532055	0.358	0.478	1.0
2.542518	0.357	0.475	1.0
2.552981	0.358	0.475	1.0
2.563444	0.357	0.473	1.0
2.573907	0.357	0.473	1.0
2.584370	0.357	0.470	1.0
2.594834	0.357	0.468	1.0
2.605297	0.357	0.470	1.0
2.615760	0.355	0.469	1.0
2.626223	0.357	0.469	1.0
2.636686	0.356	0.468	1.0
2.647149	0.362	0.467	1.0
2.657612	0.397	0.463	1.0
2.668075	0.462	0.460	0.98999999999999999
2.678538	0.493	0.456	1.0
2.689001	0.500	0.463	1.0
2.699464	0.499	0.464	1.0
2.709927	0.499	0.464	1.0
2.720390	0.499	0.463	1.0
2.730853	0.499	0.468	1.0
2.741316	0.497	0.466	1.0
2.751779	0.498	0.469	1.0
2.762242	0.497	0.470	1.0
2.772705	0.497	0.472	1.0
2.783168	0.497	0.472	1.0
2.793631	0.497	0.474	1.0
2.804094	0.496	0.474	1.0
2.814557	0.496	0.475	1.0
2.825020	0.496	0.471	1.0
2.835483	0.496	0.472	1.0
2.845946	0.496	0.471	1.0
2.856410	0.496	0.472	1.0
2.866873	0.495	0.472	1.0
2.877336	0.496	0.471	1.0
2.887799	0.521	0.464	1.0
2.898262	0.546	0.462	1.0
2.908725	0.555	0.463	1.0
2.919188	0.554	0.466	1.0
2.929651	0.556	0.468	1.0
2.940114	0.556	0.467	1.0
2.950577	0.556	0.466	1.0
