time	bloc	trial	event
0.011200	1	1	TRIAL_START
6.012635	1	1	TRIAL_END
7.014907	1	2	TRIAL_START
64.954335	1	2	TRIAL_END
65.994914	1	3	TRIAL_START
70.413266	1	3	RESPONSE
70.414658	1	3	CONSEQUENCE
70.733333	1	3	RESPONSE
71.133602	1	3	RESPONSE
73.189294	1	3	RESPONSE
73.189549	1	3	CONSEQUENCE
73.613307	1	3	RESPONSE
76.133414	1	3	RESPONSE
76.133843	1	3	CONSEQUENCE
77.285324	1	3	RESPONSE
77.285608	1	3	CONSEQUENCE
78.229350	1	3	RESPONSE
78.229632	1	3	CONSEQUENCE
78.541324	1	3	RESPONSE
78.877330	1	3	RESPONSE
79.453448	1	3	RESPONSE
79.453773	1	3	CONSEQUENCE
79.733536	1	3	RESPONSE
80.397402	1	3	RESPONSE
80.397716	1	3	CONSEQUENCE
80.693349	1	3	RESPONSE
80.973335	1	3	RESPONSE
81.229477	1	3	RESPONSE
81.229892	1	3	CONSEQUENCE
81.517333	1	3	RESPONSE
81.821328	1	3	RESPONSE
82.101457	1	3	RESPONSE
82.101846	1	3	CONSEQUENCE
82.397446	1	3	RESPONSE
82.653368	1	3	RESPONSE
82.917339	1	3	RESPONSE
82.917722	1	3	CONSEQUENCE
83.189321	1	3	RESPONSE
83.477337	1	3	RESPONSE
83.837354	1	3	RESPONSE
83.837624	1	3	CONSEQUENCE
84.357431	1	3	RESPONSE
84.597969	1	3	RESPONSE
84.821371	1	3	RESPONSE
84.821630	1	3	CONSEQUENCE
85.037398	1	3	RESPONSE
85.269373	1	3	RESPONSE
85.668338	1	3	CONSEQUENCE
85.668776	1	3	RESPONSE
85.757419	1	3	RESPONSE
86.429432	1	3	RESPONSE
86.669414	1	3	RESPONSE
86.669713	1	3	CONSEQUENCE
86.901413	1	3	RESPONSE
87.117373	1	3	RESPONSE
87.357378	1	3	RESPONSE
87.613385	1	3	RESPONSE
87.613681	1	3	CONSEQUENCE
87.861432	1	3	RESPONSE
88.101411	1	3	RESPONSE
88.341392	1	3	RESPONSE
88.597465	1	3	RESPONSE
88.597787	1	3	CONSEQUENCE
88.845392	1	3	RESPONSE
89.077394	1	3	RESPONSE
89.333435	1	3	RESPONSE
89.597411	1	3	RESPONSE
89.597694	1	3	CONSEQUENCE
90.101423	1	3	RESPONSE
90.333523	1	3	RESPONSE
90.581390	1	3	RESPONSE
90.581665	1	3	CONSEQUENCE
90.829400	1	3	RESPONSE
91.061482	1	3	RESPONSE
91.269409	1	3	RESPONSE
91.509419	1	3	RESPONSE
91.509713	1	3	CONSEQUENCE
92.085409	1	3	RESPONSE
92.301414	1	3	RESPONSE
92.573429	1	3	RESPONSE
92.573694	1	3	CONSEQUENCE
92.853450	1	3	RESPONSE
93.093425	1	3	RESPONSE
93.349489	1	3	RESPONSE
