time	bloc	trial	event
0.015215	1	1	TRIAL_START
6.031329	1	1	TRIAL_END
6.535309	1	2	TRIAL_START
86.989001	1	2	TRIAL_END
87.618376	1	3	TRIAL_START
91.019587	1	3	RESPONSE
91.024376	1	3	CONSEQUENCE
91.259586	1	3	RESPONSE
91.835584	1	3	RESPONSE
91.835930	1	3	CONSEQUENCE
92.163594	1	3	RESPONSE
92.451635	1	3	RESPONSE
92.731596	1	3	RESPONSE
92.731912	1	3	CONSEQUENCE
93.019623	1	3	RESPONSE
93.307680	1	3	RESPONSE
93.651590	1	3	RESPONSE
93.651875	1	3	CONSEQUENCE
93.891700	1	3	RESPONSE
105.163683	1	3	RESPONSE
105.164039	1	3	CONSEQUENCE
107.631312	1	3	TRIAL_END
108.133951	1	4	TRIAL_START
114.137635	1	4	TRIAL_END
114.641576	1	5	TRIAL_START
120.653497	1	5	TRIAL_END
121.157459	1	6	TRIAL_START
124.162001	1	6	TRIAL_END
124.665157	1	7	TRIAL_START
125.670516	1	7	TRIAL_END
126.174451	1	8	TRIAL_START
127.177632	1	8	TRIAL_END
127.681644	1	9	TRIAL_START
128.682670	1	9	TRIAL_END
129.192567	2	10	TRIAL_START
130.659711	2	10	RESPONSE
132.315680	2	10	RESPONSE
132.699729	2	10	RESPONSE
133.193675	2	10	TRIAL_END
133.194297	2	10	MISS
138.201493	2	11	TRIAL_START
139.491808	2	11	RESPONSE
139.827712	2	11	RESPONSE
140.667706	2	11	RESPONSE
140.931700	2	11	RESPONSE
141.211684	2	11	RESPONSE
141.539772	2	11	RESPONSE
142.205200	2	11	TRIAL_END
142.205746	2	11	CONSEQUENCE
142.205859	2	11	HIT
147.230097	2	12	TRIAL_START
148.531721	2	12	RESPONSE
148.883813	2	12	RESPONSE
149.203731	2	12	RESPONSE
149.499705	2	12	RESPONSE
149.803739	2	12	RESPONSE
150.139819	2	12	RESPONSE
150.851727	2	12	RESPONSE
151.232732	2	12	TRIAL_END
151.233300	2	12	CONSEQUENCE
151.233424	2	12	HIT
151.563725	2	13	IET R
156.254735	2	13	TRIAL_START
158.363756	2	13	RESPONSE
158.971816	2	13	RESPONSE
159.307745	2	13	RESPONSE
159.587832	2	13	RESPONSE
159.883849	2	13	RESPONSE
160.235848	2	13	RESPONSE
160.255044	2	13	TRIAL_END
160.255534	2	13	MISS
165.269468	2	14	TRIAL_START
166.955776	2	14	RESPONSE
167.267772	2	14	RESPONSE
167.571753	2	14	RESPONSE
168.779841	2	14	RESPONSE
169.269625	2	14	TRIAL_END
169.270102	2	14	MISS
169.411806	2	15	IET R
169.675853	2	15	IET R
174.280471	2	15	TRIAL_START
175.843821	2	15	RESPONSE
176.139802	2	15	RESPONSE
176.419778	2	15	RESPONSE
176.699797	2	15	RESPONSE
176.971873	2	15	RESPONSE
177.243869	2	15	RESPONSE
177.547907	2	15	RESPONSE
177.779924	2	15	RESPONSE
178.107852	2	15	RESPONSE
178.280612	2	15	TRIAL_END
178.281268	2	15	CONSEQUENCE
178.281408	2	15	HIT
178.395791	2	16	IET R
178.683780	2	16	IET R
183.289302	2	16	TRIAL_START
184.955838	2	16	RESPONSE
185.251810	2	16	RESPONSE
185.523865	2	16	RESPONSE
186.563815	2	16	RESPONSE
186.803832	2	16	RESPONSE
187.067816	2	16	RESPONSE
187.290267	2	16	TRIAL_END
187.290922	2	16	MISS
187.315868	2	17	IET R
187.579831	2	17	IET R
187.843825	2	17	IET R
192.317821	2	17	TRIAL_START
193.787844	2	17	RESPONSE
194.043929	2	17	RESPONSE
194.307978	2	17	RESPONSE
194.555840	2	17	RESPONSE
194.819890	2	17	RESPONSE
195.051837	2	17	RESPONSE
195.323864	2	17	RESPONSE
195.587856	2	17	RESPONSE
195.819852	2	17	RESPONSE
196.059918	2	17	RESPONSE
196.307850	2	17	RESPONSE
196.318003	2	17	TRIAL_END
196.318535	2	17	MISS
196.563969	2	18	IET R
201.339070	2	18	TRIAL_START
202.644014	2	18	RESPONSE
202.907875	2	18	RESPONSE
203.187871	2	18	RESPONSE
203.443961	2	18	RESPONSE
203.699866	2	18	RESPONSE
203.955886	2	18	RESPONSE
204.203934	2	18	RESPONSE
204.515856	2	18	RESPONSE
204.763937	2	18	RESPONSE
205.035993	2	18	RESPONSE
205.308034	2	18	RESPONSE
205.339337	2	18	TRIAL_END
205.339833	2	18	CONSEQUENCE
205.339943	2	18	HIT
205.691866	2	19	IET R
206.147841	2	19	IET R
210.357419	2	19	TRIAL_START
212.907987	2	19	RESPONSE
213.587909	2	19	RESPONSE
213.851918	2	19	RESPONSE
214.123885	2	19	RESPONSE
214.357974	2	19	TRIAL_END
214.358509	2	19	MISS
214.379909	2	20	IET R
214.651893	2	20	IET R
219.365959	2	20	TRIAL_START
220.475897	2	20	RESPONSE
220.795972	2	20	RESPONSE
221.059914	2	20	RESPONSE
221.299920	2	20	RESPONSE
221.532008	2	20	RESPONSE
221.747931	2	20	RESPONSE
221.979942	2	20	RESPONSE
222.195923	2	20	RESPONSE
222.427898	2	20	RESPONSE
222.627911	2	20	RESPONSE
222.827913	2	20	RESPONSE
223.043916	2	20	RESPONSE
223.211933	2	20	RESPONSE
223.366805	2	20	TRIAL_END
223.367303	2	20	CONSEQUENCE
223.367414	2	20	HIT
223.419953	2	21	IET R
223.603886	2	21	IET R
