time	x_norm	y_norm	confidence
0.000000	0.391	-1.208	0.0
0.010464	0.391	-1.208	0.0
0.020927	0.391	-1.208	0.0
0.031390	0.391	-1.208	0.0
0.041853	0.391	-1.210	0.0
0.052316	0.391	-1.210	0.0
0.062779	0.391	-1.210	0.0
0.073242	0.390	-1.214	0.0
0.083705	0.390	-1.214	0.0
0.094168	0.550	0.663	1.0
0.104631	0.550	0.663	1.0
0.115094	0.549	0.662	1.0
0.125557	0.549	0.662	1.0
0.136020	0.548	0.663	1.0
0.146483	0.548	0.664	1.0
0.156946	0.548	0.664	1.0
0.167409	0.549	0.663	1.0
0.177872	0.548	0.665	1.0
0.188335	0.548	0.664	1.0
0.198798	0.548	0.666	1.0
0.209261	0.548	0.666	1.0
0.219724	0.547	0.667	1.0
0.230187	0.546	0.666	1.0
0.240650	0.548	0.667	1.0
0.251113	0.547	0.666	1.0
0.261576	0.544	0.661	1.0
0.272040	0.500	0.614	0.98999999999999999
0.282503	0.443	0.559	0.98999999999999999
0.292966	0.420	0.532	1.0
0.303429	0.415	0.527	1.0
0.313892	0.416	0.532	1.0
0.324355	0.413	0.533	1.0
0.334818	0.413	0.533	1.0
0.345281	0.412	0.528	1.0
0.355744	0.412	0.529	1.0
0.366207	0.410	0.530	1.0
0.376670	0.411	0.531	1.0
0.387133	0.410	0.528	1.0
0.397596	0.409	0.529	1.0
0.408059	0.670	0.508	0.016355199036785738
0.418522	0.408	0.532	1.0
0.428985	0.673	0.476	0.017716522513569966
0.439448	0.721	0.423	0.045494410174205413
0.449911	0.764	0.427	0.059074554479218555
0.460374	0.791	0.380	0.10465794185334308
0.470837	0.407	0.526	1.0
0.481300	0.682	0.485	0.017286040143925326
0.491763	0.721	0.563	0.02704183941261604
0.502226	0.403	0.530	1.0
0.512689	0.670	0.521	0.026253610481406602
0.523152	0.710	0.557	0.036888473226491345
0.533616	0.749	0.525	0.077430116857258299
0.544079	0.777	0.506	0.11191799344353071
0.554542	0.350	0.515	1.0
0.565005	0.673	0.474	0.025410045522200286
0.575468	0.709	0.459	0.042935752091207563
0.585931	0.741	0.544	0.045392176068543545
0.596394	0.349	0.515	1.0
0.606857	0.664	0.402	0.024832157367360396
0.617320	0.702	0.441	0.04210641448281674
0.627783	0.736	0.449	0.042211234696612795
0.638246	0.348	0.514	1.0
0.648709	0.660	0.375	0.024796553722102061
0.659172	0.690	0.385	0.032285872248969789
0.669635	0.347	0.515	1.0
