time	x_norm	y_norm
0.000000	8.420	7.371
0.010464	8.420	7.371
0.020927	8.420	7.371
0.031390	8.420	7.371
0.041853	8.246	7.216
0.052316	8.246	7.216
0.062779	8.246	7.216
0.073242	8.070	7.060
0.083705	8.070	7.060
0.094168	-9.641	15.194
0.104631	-9.245	14.865
0.115094	-9.260	14.847
0.125557	-9.332	14.828
0.136020	-9.246	14.721
0.146483	-9.207	14.747
0.156946	-9.192	14.772
0.167409	-9.265	14.832
0.177872	-9.240	14.936
0.188335	-9.251	14.878
0.198798	-9.265	14.968
0.209261	-9.195	14.860
0.219724	-9.271	14.920
0.230187	-9.334	14.894
0.240650	-9.191	14.902
0.251113	-9.240	14.859
0.261576	-9.695	14.660
0.272040	-22.632	18.065
0.282503	-135.031	88.855
0.292966	-32.544	30.300
0.303429	-31.832	29.656
0.313892	-31.832	29.656
0.324355	-31.832	29.656
0.334818	-32.553	30.294
0.345281	-10.298	13.957
0.355744	-10.433	14.163
0.366207	-10.444	14.059
0.376670	-10.671	14.124
0.387133	-10.496	13.918
0.397596	-10.712	13.742
0.408059	-10.613	19.560
0.418522	-10.518	14.174
0.428985	7.543	-5.243
0.439448	0.873	0.186
0.449911	0.641	-0.264
0.460374	0.783	-0.118
0.470837	-10.428	14.058
0.481300	2.696	-2.906
0.491763	0.755	-6.471
0.502226	-10.779	13.840
0.512689	-40.840	38.579
0.523152	1.474	-12.610
0.533616	0.516	-1.883
0.544079	0.587	-1.346
0.554542	-10.953	13.942
0.565005	8.441	-5.943
0.575468	0.959	-0.490
0.585931	0.520	-2.534
0.596394	-10.755	14.076
0.606857	7.199	4.876
0.617320	1.141	0.012
0.627783	0.677	-0.379
0.638246	-10.821	13.820
0.648709	7.004	6.492
0.659172	1.498	1.336
0.669635	-11.030	13.741
0.680098	-41.095	38.871
0.690561	1.726	-4.022
0.701024	-2.992	76.501
0.711487	0.512	-2.413
0.721950	-10.519	14.247
0.732413	-41.174	38.947
0.742876	-3.318	14.434
0.753339	-10.676	13.877
0.763802	-41.174	38.947
0.774265	-5.111	15.563
0.784728	-4.449	77.979
0.795192	0.534	-2.360
0.805655	-10.614	13.928
0.816118	-40.090	37.969
0.826581	-11.679	19.781
0.837044	52.553	-17.608
0.847507	106.990	-47.911
0.857970	106.631	-47.712
0.868433	97.692	-42.479
0.878896	91.300	-38.935
0.889359	107.754	-48.058
0.899822	112.852	-50.342
0.910285	117.384	-52.833
0.920748	96.802	-41.520
0.931211	122.492	-55.640
0.941674	91.550	-39.494
0.952137	119.910	-55.351
0.962600	154.257	-74.555
0.973063	84.678	-36.323
0.983526	100.866	-45.508
0.993989	81.916	-34.756
1.004452	85.521	-36.972
1.014915	84.785	-36.553
1.025378	94.815	-42.267
1.035841	81.454	-34.292
1.046304	115.374	-53.456
1.056768	80.173	-33.568
1.067231	81.553	-34.708
1.077694	76.356	-31.750
1.088157	80.870	-34.319
1.098620	61.835	-23.867
1.109083	72.899	-30.234
1.119546	74.106	-30.928
1.130009	75.199	-31.557
1.140472	85.772	-37.551
1.150935	77.025	-32.526
1.161398	71.101	-29.123
1.171861	88.899	-38.600
1.182324	73.819	-30.060
1.192787	85.853	-36.875
1.203250	58.436	-21.457
1.213713	55.090	-14.058
1.224176	-207.840	48.379
1.234639	-91.200	21.993
1.245102	-84.063	20.781
1.255565	-70.596	18.492
1.266028	-70.846	18.613
1.276491	-76.220	19.555
1.286954	-72.997	18.985
1.297417	-78.914	20.026
1.307880	-79.599	20.436
1.318344	-87.976	21.947
1.328807	-80.806	20.630
1.339270	-93.179	22.912
1.349733	-96.404	23.506
1.360196	-71.494	18.983
1.370659	-80.394	20.541
1.381122	-85.527	21.459
1.391585	-80.503	20.551
1.402048	-82.410	21.037
1.412511	-75.354	19.753
1.422974	-76.048	19.872
1.433437	-79.361	20.728
1.443900	-65.428	18.158
1.454363	-65.414	18.170
1.464826	-81.072	21.034
1.475289	-78.224	20.625
1.485752	-210.477	46.954
1.496215	-115.415	28.175
1.506678	-117.393	28.285
1.517141	-134.037	31.449
1.527604	-160.127	36.487
1.538067	-170.251	38.297
1.548530	-213.200	46.579
1.558993	-150.782	34.686
1.569456	-159.161	36.527
1.579920	-155.515	35.849
1.590383	-220.923	48.318
1.600846	-166.570	37.103
1.611309	-139.747	32.086
1.621772	-148.476	33.814
1.632235	-105.508	25.551
1.642698	-141.902	32.447
1.653161	-103.409	25.112
1.663624	-103.732	25.183
