time	x_norm	y_norm
0.000000	0.657	0.433
0.010080	0.657	0.434
0.020160	0.657	0.435
0.030240	0.657	0.436
0.040320	0.656	0.436
0.050400	0.656	0.437
0.060480	0.656	0.437
0.070560	0.656	0.438
0.080640	0.657	0.438
0.090720	0.658	0.444
0.100800	0.658	0.446
0.110880	0.658	0.447
0.120960	0.658	0.445
0.131040	0.657	0.445
0.141120	0.659	0.445
0.151200	0.660	0.445
0.161280	0.659	0.446
0.171360	0.658	0.447
0.181440	0.659	0.444
0.191520	0.659	0.444
0.201600	0.659	0.442
0.211680	0.659	0.441
0.221760	0.659	0.443
0.231840	0.658	0.444
0.241920	0.657	0.445
0.252000	0.618	0.445
0.262080	0.536	0.455
0.272160	0.454	0.461
0.282240	0.427	0.464
0.292320	0.416	0.479
0.302400	0.409	0.477
0.312480	0.407	0.472
0.322560	0.407	0.477
0.332640	0.405	0.477
0.342720	0.404	0.478
0.352800	0.404	0.481
0.362880	0.402	0.483
0.372960	0.402	0.480
0.383040	0.400	0.488
0.393120	0.398	0.489
0.403200	0.398	0.489
0.413280	0.370	0.486
0.423360	0.347	0.492
0.433440	0.340	0.492
0.443520	0.341	0.494
0.453600	0.340	0.493
0.463680	0.339	0.494
0.473760	0.338	0.496
0.483840	0.338	0.496
0.493920	0.339	0.498
0.504000	0.336	0.499
0.514080	0.337	0.496
0.524160	0.335	0.496
0.534240	0.335	0.495
0.544320	0.334	0.497
0.554400	0.334	0.499
0.564480	0.334	0.500
0.574560	0.333	0.501
0.584640	0.331	0.505
0.594720	0.331	0.504
0.604800	0.332	0.503
0.614880	0.331	0.503
0.624960	0.332	0.504
0.635040	0.332	0.502
0.645120	0.332	0.505
0.655200	0.336	0.503
0.665280	0.367	0.496
0.675360	0.384	0.496
0.685440	0.384	0.500
0.695520	0.382	0.499
0.705600	0.381	0.498
0.715680	0.381	0.500
0.725760	0.380	0.500
0.735840	0.381	0.499
0.745920	0.380	0.500
0.756000	0.378	0.501
0.766080	0.379	0.501
0.776160	0.379	0.503
0.786240	0.379	0.500
0.796320	0.380	0.500
0.806400	0.379	0.501
0.816480	0.379	0.503
0.826560	0.392	0.498
0.836640	0.430	0.501
0.846720	0.450	0.498
0.856800	0.451	0.496
0.866880	0.450	0.500
0.876960	0.450	0.500
0.887040	0.449	0.500
0.897120	0.448	0.500
0.907200	0.448	0.503
0.917280	0.448	0.500
0.927360	0.446	0.497
0.937440	0.445	0.495
0.947520	0.445	0.497
0.957600	0.445	0.495
0.967680	0.444	0.492
0.977760	0.444	0.492
0.987840	0.444	0.492
0.997920	0.442	0.490
1.008000	0.442	0.494
1.018080	0.442	0.496
1.028160	0.442	0.500
1.038240	0.441	0.495
1.048320	0.441	0.495
1.058400	0.442	0.502
1.068480	0.442	0.502
1.078560	0.442	0.505
1.088640	0.446	0.505
1.098720	0.480	0.499
1.108800	0.513	0.500
1.118880	0.526	0.500
1.128960	0.527	0.499
1.139040	0.525	0.500
1.149120	0.527	0.499
1.159200	0.525	0.500
1.169280	0.525	0.499
1.179360	0.524	0.500
1.189440	0.524	0.499
1.199520	0.524	0.499
1.209600	0.525	0.500
1.219680	0.524	0.501
1.229760	0.523	0.501
1.239840	0.523	0.500
1.249920	0.523	0.500
1.260000	0.523	0.499
1.270080	0.523	0.500
1.280160	0.522	0.502
1.290240	0.542	0.499
1.300320	0.581	0.495
1.310400	0.613	0.495
1.320480	0.622	0.493
1.330560	0.621	0.493
1.340640	0.621	0.492
1.350720	0.620	0.494
1.360800	0.619	0.496
1.370880	0.618	0.495
1.380960	0.618	0.497
1.391040	0.618	0.498
1.401120	0.618	0.495
1.411200	0.618	0.496
1.421280	0.617	0.496
1.431360	0.619	0.496
1.441440	0.617	0.496
1.451520	0.618	0.496
1.461600	0.618	0.497
1.471680	0.618	0.498
1.481760	0.618	0.499
1.491840	0.618	0.499
1.501920	0.619	0.498
1.512000	0.618	0.498
1.522080	0.617	0.499
1.532160	0.617	0.499
1.542240	0.617	0.499
1.552320	0.618	0.498
