time	x_norm	y_norm
0.000000	0.117	0.603
0.076017	0.343	0.589
0.079999	0.343	0.590
0.092043	0.344	0.590
0.104004	0.343	0.591
0.111982	0.342	0.590
0.124035	0.344	0.590
0.136167	0.343	0.590
0.144038	0.343	0.589
0.156045	0.343	0.591
0.163986	0.344	0.591
0.176003	0.343	0.590
0.188011	0.344	0.591
0.196044	0.349	0.574
0.208045	0.372	0.522
0.216026	0.374	0.519
0.228046	0.373	0.521
0.240042	0.372	0.522
0.248042	0.371	0.521
0.260029	0.371	0.521
0.272063	0.370	0.523
0.280008	0.370	0.526
0.292061	0.369	0.529
0.300002	0.366	0.529
0.312064	0.365	0.531
0.324044	0.365	0.531
0.332039	0.365	0.532
0.344043	0.366	0.532
0.352013	0.363	0.534
0.364019	0.363	0.533
0.376049	0.362	0.535
0.384032	0.360	0.536
0.396046	0.357	0.538
0.408041	0.335	0.544
0.416033	0.328	0.537
0.428050	0.328	0.538
0.436056	0.327	0.539
0.448000	0.328	0.540
0.460024	0.327	0.541
0.468046	0.328	0.541
0.480047	0.326	0.544
0.488046	0.325	0.541
0.500048	0.324	0.542
0.512036	0.325	0.541
0.520046	0.323	0.541
0.532054	0.323	0.542
0.544032	0.323	0.545
0.552029	0.323	0.545
0.564056	0.323	0.543
0.572010	0.343	0.538
0.584046	0.380	0.523
0.596055	0.408	0.517
0.604048	0.415	0.520
0.616037	0.413	0.520
0.628054	0.413	0.521
0.636052	0.413	0.520
0.648056	0.414	0.519
0.656053	0.413	0.521
0.668041	0.413	0.521
0.680039	0.413	0.521
0.688053	0.412	0.521
0.700045	0.411	0.520
0.708003	0.413	0.518
0.720024	0.412	0.518
0.732025	0.411	0.521
0.740013	0.412	0.520
0.752064	0.411	0.521
0.764044	0.410	0.522
0.772046	0.414	0.518
0.784037	0.442	0.511
0.792035	0.463	0.508
0.804055	0.468	0.508
0.816009	0.468	0.511
0.824005	0.468	0.509
0.836085	0.468	0.511
0.843995	0.469	0.511
0.856036	0.471	0.512
0.868054	0.471	0.511
0.876026	0.471	0.512
0.888037	0.472	0.512
0.899999	0.473	0.508
0.908009	0.477	0.506
0.920021	0.507	0.498
0.928047	0.537	0.489
0.940051	0.547	0.490
0.952037	0.549	0.492
0.960050	0.551	0.494
0.972045	0.552	0.495
0.980001	0.553	0.495
0.992043	0.553	0.495
1.004016	0.552	0.495
1.012099	0.552	0.494
1.024043	0.551	0.491
1.036120	0.552	0.493
1.044035	0.551	0.492
1.056031	0.553	0.493
1.064038	0.553	0.492
1.076048	0.554	0.492
1.088017	0.553	0.492
1.096017	0.553	0.492
1.108050	0.554	0.491
1.115990	0.552	0.494
1.128046	0.553	0.492
1.140038	0.553	0.493
1.147995	0.553	0.493
1.160052	0.552	0.493
1.172048	0.562	0.491
1.180003	0.591	0.484
1.192002	0.611	0.483
1.199991	0.615	0.486
1.212050	0.616	0.488
1.224035	0.616	0.490
1.232035	0.615	0.492
1.244035	0.615	0.492
1.252009	0.615	0.491
1.264047	0.616	0.492
1.276011	0.616	0.490
1.283996	0.615	0.491
1.296061	0.616	0.492
1.308044	0.616	0.493
1.316032	0.616	0.496
1.328042	0.616	0.497
1.336034	0.615	0.497
1.348036	0.615	0.493
1.360019	0.615	0.495
1.368006	0.615	0.496
1.380002	0.616	0.497
1.388004	0.616	0.496
1.400119	0.616	0.497
1.412026	0.616	0.496
1.420006	0.616	0.496
1.432041	0.616	0.496
1.444043	0.615	0.496
1.452040	0.615	0.495
1.464057	0.616	0.495
1.472000	0.624	0.495
1.484047	0.652	0.494
1.496058	0.668	0.497
1.504102	0.669	0.499
1.516028	0.668	0.500
1.524008	0.668	0.502
1.536032	0.668	0.503
1.548054	0.668	0.502
1.556011	0.668	0.501
1.568013	0.668	0.500
1.580071	0.667	0.506
1.588046	0.667	0.506
1.600074	0.667	0.506
1.607989	0.666	0.507
1.620048	0.667	0.506
1.632051	0.667	0.506
1.640012	0.666	0.505
1.652046	0.667	0.505
1.660010	0.667	0.505
1.672050	0.667	0.505
1.684034	0.667	0.506
1.691993	0.667	0.506
1.704047	0.667	0.505
1.716047	0.667	0.505
1.724000	0.667	0.504
1.736069	0.666	0.506
1.743986	0.666	0.506
1.756042	0.666	0.505
1.768054	0.667	0.505
1.776037	0.668	0.505
1.788050	0.654	0.501
1.796004	0.584	0.477
1.808046	0.485	0.473
1.820053	0.383	0.477
1.828006	0.310	0.480
1.840049	0.289	0.487
1.852030	0.291	0.486
1.860046	0.290	0.487
1.872086	0.291	0.487
1.879993	0.291	0.489
1.892050	0.289	0.490
1.904055	0.290	0.491
1.911997	0.289	0.491
1.924009	0.289	0.491
1.931999	0.289	0.492
1.944047	0.289	0.494
1.956030	0.289	0.492
1.964138	0.289	0.492
1.976038	0.287	0.493
