time	bloc	trial	event
0.021258	1	1	TRIAL_START
6.039601	1	1	TRIAL_END
7.041887	1	2	TRIAL_START
55.743652	1	2	TRIAL_END
56.792527	1	3	TRIAL_START
60.705541	1	3	RESPONSE
60.707085	1	3	CONSEQUENCE
60.913930	1	3	RESPONSE
61.097573	1	3	RESPONSE
61.297640	1	3	RESPONSE
61.457614	1	3	RESPONSE
61.625536	1	3	RESPONSE
61.625806	1	3	CONSEQUENCE
61.785534	1	3	RESPONSE
62.057594	1	3	RESPONSE
62.249684	1	3	RESPONSE
62.417492	1	3	RESPONSE
62.601498	1	3	RESPONSE
62.601753	1	3	CONSEQUENCE
62.785539	1	3	RESPONSE
62.969499	1	3	RESPONSE
63.155045	1	3	RESPONSE
63.354116	1	3	RESPONSE
63.545511	1	3	RESPONSE
63.545763	1	3	CONSEQUENCE
63.745510	1	3	RESPONSE
63.929559	1	3	RESPONSE
64.129511	1	3	RESPONSE
64.561527	1	3	RESPONSE
64.561786	1	3	CONSEQUENCE
64.801539	1	3	RESPONSE
65.001561	1	3	RESPONSE
65.201497	1	3	RESPONSE
65.393568	1	3	RESPONSE
65.393894	1	3	CONSEQUENCE
65.697512	1	3	RESPONSE
65.969576	1	3	RESPONSE
66.169541	1	3	RESPONSE
66.385632	1	3	RESPONSE
66.386016	1	3	CONSEQUENCE
66.601723	1	3	RESPONSE
66.857878	1	3	RESPONSE
67.065614	1	3	RESPONSE
67.265725	1	3	RESPONSE
67.266005	1	3	CONSEQUENCE
67.473652	1	3	RESPONSE
67.673610	1	3	RESPONSE
67.841627	1	3	RESPONSE
68.017768	1	3	RESPONSE
68.201553	1	3	RESPONSE
68.201807	1	3	CONSEQUENCE
68.377534	1	3	RESPONSE
68.577563	1	3	RESPONSE
68.761578	1	3	RESPONSE
68.953734	1	3	RESPONSE
69.129558	1	3	RESPONSE
69.129820	1	3	CONSEQUENCE
69.313567	1	3	RESPONSE
69.481574	1	3	RESPONSE
69.649705	1	3	RESPONSE
69.817565	1	3	RESPONSE
69.961529	1	3	RESPONSE
69.961796	1	3	CONSEQUENCE
70.129513	1	3	RESPONSE
70.297688	1	3	RESPONSE
70.457563	1	3	RESPONSE
70.609528	1	3	RESPONSE
70.777529	1	3	RESPONSE
70.777815	1	3	CONSEQUENCE
70.937653	1	3	RESPONSE
71.097524	1	3	RESPONSE
71.257523	1	3	RESPONSE
71.433690	1	3	RESPONSE
71.609549	1	3	RESPONSE
71.609831	1	3	CONSEQUENCE
71.769580	1	3	RESPONSE
71.929687	1	3	RESPONSE
72.105519	1	3	RESPONSE
72.265689	1	3	RESPONSE
72.433755	1	3	RESPONSE
72.434033	1	3	CONSEQUENCE
72.593566	1	3	RESPONSE
72.753810	1	3	RESPONSE
72.913551	1	3	RESPONSE
73.065539	1	3	RESPONSE
73.225527	1	3	RESPONSE
73.393559	1	3	RESPONSE
73.393811	1	3	CONSEQUENCE
73.545546	1	3	RESPONSE
73.721550	1	3	RESPONSE
73.881594	1	3	RESPONSE
74.041529	1	3	RESPONSE
74.193502	1	3	RESPONSE
74.193771	1	3	CONSEQUENCE
74.345537	1	3	RESPONSE
74.505733	1	3	RESPONSE
74.649591	1	3	RESPONSE
74.801573	1	3	RESPONSE
74.961572	1	3	RESPONSE
75.121644	1	3	RESPONSE
75.122127	1	3	CONSEQUENCE
75.281600	1	3	RESPONSE
75.441572	1	3	RESPONSE
75.609579	1	3	RESPONSE
75.761578	1	3	RESPONSE
75.929944	1	3	RESPONSE
75.930315	1	3	CONSEQUENCE
76.073771	1	3	RESPONSE
76.225546	1	3	RESPONSE
76.369570	1	3	RESPONSE
76.529556	1	3	RESPONSE
76.673546	1	3	RESPONSE
76.825544	1	3	RESPONSE
76.825809	1	3	CONSEQUENCE
76.961556	1	3	RESPONSE
77.121617	1	3	RESPONSE
77.273546	1	3	RESPONSE
77.449651	1	3	RESPONSE
77.641557	1	3	RESPONSE
77.641821	1	3	CONSEQUENCE
77.793534	1	3	RESPONSE
77.985598	1	3	RESPONSE
78.153576	1	3	RESPONSE
78.313627	1	3	RESPONSE
78.489556	1	3	RESPONSE
78.489827	1	3	CONSEQUENCE
78.649607	1	3	RESPONSE
78.825610	1	3	RESPONSE
78.969613	1	3	RESPONSE
79.137535	1	3	RESPONSE
79.313583	1	3	RESPONSE
79.313915	1	3	CONSEQUENCE
79.473605	1	3	RESPONSE
79.617736	1	3	RESPONSE
79.785606	1	3	RESPONSE
79.945615	1	3	RESPONSE
80.105613	1	3	RESPONSE
80.257536	1	3	RESPONSE
80.257785	1	3	CONSEQUENCE
80.441566	1	3	RESPONSE
80.761564	1	3	RESPONSE
80.937534	1	3	RESPONSE
81.113573	1	3	RESPONSE
81.113926	1	3	CONSEQUENCE
81.297565	1	3	RESPONSE
81.433737	1	3	RESPONSE
81.633578	1	3	RESPONSE
81.833571	1	3	RESPONSE
82.057569	1	3	RESPONSE
82.057819	1	3	CONSEQUENCE
82.465572	1	3	RESPONSE
82.601547	1	3	RESPONSE
82.809595	1	3	RESPONSE
83.009538	1	3	RESPONSE
83.009820	1	3	CONSEQUENCE
83.201605	1	3	RESPONSE
83.385572	1	3	RESPONSE
83.553577	1	3	RESPONSE
83.753635	1	3	RESPONSE
84.025609	1	3	RESPONSE
84.025956	1	3	CONSEQUENCE
84.225600	1	3	RESPONSE
84.417654	1	3	RESPONSE
84.609582	1	3	RESPONSE
84.841583	1	3	RESPONSE
84.841969	1	3	CONSEQUENCE
85.033619	1	3	RESPONSE
85.233618	1	3	RESPONSE
85.433602	1	3	RESPONSE
85.657609	1	3	RESPONSE
85.657919	1	3	CONSEQUENCE
85.857598	1	3	RESPONSE
86.057586	1	3	RESPONSE
86.281602	1	3	RESPONSE
86.489579	1	3	RESPONSE
86.489843	1	3	CONSEQUENCE
86.737599	1	3	RESPONSE
86.793001	1	3	TRIAL_END
86.969593	1	4	IET R
87.798501	1	4	TRIAL_START
97.802288	1	4	TRIAL_END
98.814884	2	5	TRIAL_START
102.818928	2	5	TRIAL_END
102.819471	2	5	HIT
108.593759	2	6	IET R
110.837391	2	6	TRIAL_START
111.769658	2	6	RESPONSE
114.851611	2	6	TRIAL_END
114.852156	2	6	MISS
122.863481	2	7	TRIAL_START
123.889731	2	7	RESPONSE
126.867108	2	7	TRIAL_END
126.867987	2	7	CONSEQUENCE
126.868170	2	7	HIT
128.185687	2	8	IET R
128.889747	2	8	IET R
