time	x_norm	y_norm
0.000000	0.333	0.523
0.012024	0.339	0.528
0.023989	0.326	0.545
0.031978	0.223	0.583
0.043989	0.136	0.699
0.052040	0.105	0.751
0.064020	0.089	0.777
0.075972	0.085	0.786
0.083965	0.084	0.782
0.095994	0.081	0.782
0.107995	0.081	0.774
0.115993	0.083	0.771
0.127995	0.081	0.770
0.135943	0.081	0.767
0.148003	0.082	0.764
0.160012	0.080	0.765
0.167986	0.081	0.766
0.179998	0.082	0.760
0.187998	0.079	0.760
0.199994	0.079	0.759
0.211997	0.142	0.751
0.219987	0.262	0.671
0.232010	0.368	0.577
0.244003	0.423	0.501
0.252024	0.436	0.480
0.264016	0.443	0.476
0.271971	0.443	0.475
0.284010	0.443	0.480
0.296004	0.444	0.484
0.303992	0.446	0.486
0.316002	0.445	0.490
0.324015	0.444	0.491
0.335958	0.445	0.494
0.348023	0.445	0.494
0.356011	0.443	0.498
0.367995	0.443	0.501
0.380001	0.441	0.504
0.388003	0.441	0.505
0.400028	0.441	0.504
0.407971	0.441	0.503
0.419971	0.442	0.504
0.431989	0.439	0.505
0.440012	0.407	0.516
0.452011	0.364	0.535
0.460004	0.347	0.546
0.472002	0.349	0.547
0.484006	0.351	0.543
0.492007	0.350	0.541
0.504032	0.350	0.544
0.516030	0.351	0.546
0.523992	0.352	0.547
0.536005	0.351	0.548
0.543956	0.350	0.549
0.556018	0.352	0.545
0.567998	0.350	0.548
0.576007	0.349	0.552
0.588001	0.349	0.552
0.599995	0.349	0.553
0.607971	0.348	0.556
0.620013	0.348	0.555
0.627995	0.348	0.554
0.640045	0.348	0.556
0.652000	0.348	0.558
0.659992	0.348	0.558
0.672011	0.347	0.560
0.679960	0.348	0.558
0.692002	0.347	0.558
0.703973	0.346	0.558
0.711957	0.346	0.560
0.724018	0.346	0.559
0.735985	0.355	0.553
0.743993	0.393	0.528
0.756023	0.421	0.512
0.763986	0.428	0.510
0.776014	0.427	0.511
0.787974	0.426	0.512
0.795966	0.426	0.514
0.808018	0.426	0.514
0.815961	0.425	0.515
0.828004	0.424	0.514
0.840061	0.426	0.515
0.847957	0.425	0.513
0.860005	0.426	0.514
0.871958	0.425	0.516
0.879975	0.424	0.516
0.891974	0.425	0.516
0.900042	0.424	0.517
0.912004	0.424	0.519
0.923987	0.424	0.520
0.931979	0.423	0.520
0.944007	0.423	0.520
0.952111	0.424	0.520
0.964017	0.424	0.520
0.975967	0.429	0.516
0.983970	0.460	0.500
0.996007	0.484	0.497
1.008008	0.488	0.498
1.016012	0.487	0.499
1.028003	0.486	0.501
1.035949	0.486	0.499
1.047998	0.485	0.501
1.059985	0.485	0.502
1.067978	0.486	0.502
1.079965	0.485	0.503
1.087956	0.485	0.503
1.099990	0.486	0.504
1.112009	0.485	0.504
1.119966	0.484	0.505
1.131990	0.484	0.505
1.143969	0.484	0.506
1.152045	0.484	0.506
1.163976	0.484	0.509
1.171990	0.484	0.510
1.184062	0.484	0.510
1.196010	0.483	0.506
1.203998	0.483	0.507
1.216011	0.483	0.507
1.223966	0.482	0.510
1.236004	0.481	0.513
1.247986	0.482	0.511
1.255982	0.481	0.513
1.267955	0.480	0.513
1.280007	0.480	0.514
1.287998	0.481	0.514
1.299978	0.480	0.515
1.307959	0.481	0.514
1.320018	0.480	0.515
1.332024	0.481	0.516
1.340047	0.491	0.513
1.351981	0.521	0.507
1.359970	0.550	0.502
1.372005	0.556	0.502
1.384010	0.556	0.502
1.391963	0.556	0.501
1.404004	0.556	0.502
1.416002	0.557	0.503
1.424021	0.555	0.503
1.436005	0.556	0.504
1.443956	0.557	0.504
1.455984	0.556	0.505
1.468034	0.556	0.504
1.476002	0.556	0.505
1.488000	0.557	0.505
1.495964	0.556	0.506
1.507970	0.556	0.505
1.520013	0.556	0.505
1.527956	0.557	0.505
1.540083	0.557	0.506
1.552012	0.557	0.506
1.560007	0.557	0.507
1.572002	0.557	0.506
1.579965	0.557	0.506
1.592015	0.557	0.504
1.604000	0.555	0.505
1.611968	0.556	0.504
1.624027	0.566	0.504
1.631957	0.597	0.508
1.644014	0.606	0.512
1.656076	0.608	0.513
1.663954	0.607	0.510
1.676014	0.608	0.509
1.688020	0.607	0.509
1.695969	0.607	0.508
1.707995	0.607	0.509
1.715978	0.607	0.511
1.728026	0.607	0.511
1.740067	0.608	0.511
1.748014	0.607	0.511
1.760015	0.609	0.509
1.768003	0.608	0.508
1.780025	0.608	0.509
1.792024	0.609	0.511
1.799962	0.608	0.512
1.812006	0.609	0.512
1.823981	0.610	0.511
1.831991	0.610	0.510
1.844008	0.609	0.510
1.852031	0.610	0.511
1.864033	0.609	0.512
1.875978	0.609	0.512
1.883986	0.608	0.510
1.895994	0.613	0.510
1.903972	0.640	0.515
1.916026	0.652	0.518
1.928035	0.658	0.518
1.935982	0.658	0.519
1.948019	0.660	0.520
1.960014	0.659	0.520
1.968009	0.660	0.519
1.980019	0.661	0.519
1.988001	0.660	0.519
2.000012	0.660	0.521
2.012019	0.661	0.520
2.020023	0.660	0.522
2.031999	0.659	0.520
2.040019	0.659	0.522
2.052010	0.659	0.521
2.063977	0.659	0.520
2.071981	0.660	0.520
2.084030	0.659	0.520
2.095971	0.660	0.519
2.103997	0.660	0.520
2.116004	0.661	0.519
2.123963	0.668	0.525
2.136046	0.666	0.529
