time	x_norm	y_norm
0.000000	0.529	0.581
0.007976	0.526	0.579
0.019980	0.512	0.562
0.031998	0.512	0.560
0.039980	0.513	0.557
0.051986	0.512	0.558
0.059929	0.511	0.559
0.071955	0.512	0.558
0.083997	0.512	0.557
0.091982	0.511	0.556
0.104029	0.510	0.556
0.111977	0.509	0.559
0.123985	0.508	0.559
0.135986	0.508	0.557
0.143976	0.507	0.557
0.155955	0.508	0.556
0.168001	0.506	0.556
0.175941	0.508	0.554
0.187989	0.506	0.555
0.195959	0.507	0.555
0.207974	0.506	0.555
0.219974	0.508	0.551
0.227960	0.504	0.505
0.239996	0.486	0.461
0.247956	0.473	0.431
0.259948	0.472	0.426
0.271995	0.473	0.427
0.280009	0.473	0.426
0.291971	0.471	0.428
0.304031	0.470	0.429
0.311971	0.473	0.426
0.323978	0.472	0.428
0.331946	0.472	0.429
0.343975	0.471	0.425
0.355963	0.471	0.425
0.363943	0.471	0.426
0.375991	0.470	0.426
0.387983	0.470	0.426
0.395970	0.469	0.427
0.407989	0.469	0.427
0.415975	0.465	0.427
0.427959	0.432	0.425
0.439956	0.399	0.421
0.447977	0.380	0.413
0.459997	0.381	0.413
0.467959	0.382	0.415
0.479985	0.381	0.414
0.491987	0.381	0.414
0.499972	0.380	0.416
0.511991	0.378	0.418
0.523958	0.377	0.419
0.531980	0.378	0.416
0.544001	0.378	0.414
0.551978	0.378	0.415
0.563983	0.377	0.417
0.575988	0.378	0.417
0.583985	0.376	0.416
0.595989	0.375	0.418
0.603965	0.376	0.416
0.615990	0.373	0.420
0.627951	0.374	0.417
0.635945	0.373	0.416
0.647990	0.372	0.417
0.659991	0.372	0.418
0.668048	0.373	0.417
0.679987	0.374	0.417
0.687992	0.374	0.416
0.699984	0.373	0.416
0.711953	0.377	0.417
0.719955	0.410	0.434
0.731981	0.453	0.442
0.739952	0.469	0.439
0.751991	0.465	0.437
0.764004	0.465	0.439
0.771961	0.465	0.436
0.784001	0.465	0.437
