time	x_norm	y_norm
0.000000	0.602	0.561
0.007976	0.597	0.559
0.019980	0.544	0.542
0.031998	0.543	0.541
0.039980	0.542	0.539
0.051986	0.541	0.540
0.059929	0.541	0.541
0.071955	0.541	0.540
0.083997	0.540	0.539
0.091982	0.539	0.539
0.104029	0.538	0.538
0.111977	0.538	0.541
0.123985	0.537	0.541
0.135986	0.537	0.539
0.143976	0.536	0.539
0.155955	0.536	0.538
0.168001	0.535	0.539
0.175941	0.535	0.537
0.187989	0.534	0.538
0.195959	0.534	0.538
0.207974	0.534	0.538
0.219974	0.533	0.535
0.227960	0.507	0.498
0.239996	0.469	0.463
0.247956	0.445	0.439
0.259948	0.442	0.435
0.271995	0.443	0.435
0.280009	0.443	0.434
0.291971	0.442	0.437
0.304031	0.441	0.437
0.311971	0.443	0.435
0.323978	0.443	0.437
0.331946	0.443	0.438
0.343975	0.441	0.434
0.355963	0.441	0.434
0.363943	0.441	0.435
0.375991	0.440	0.435
0.387983	0.440	0.435
0.395970	0.439	0.436
0.407989	0.439	0.436
0.415975	0.435	0.437
0.427959	0.401	0.441
0.439956	0.365	0.445
0.447977	0.342	0.444
0.459997	0.343	0.444
0.467959	0.345	0.445
0.479985	0.344	0.445
0.491987	0.343	0.445
0.499972	0.343	0.446
0.511991	0.342	0.449
0.523958	0.341	0.450
0.531980	0.341	0.448
0.544001	0.340	0.446
0.551978	0.340	0.447
0.563983	0.341	0.448
0.575988	0.341	0.448
0.583985	0.339	0.448
0.595989	0.338	0.450
0.603965	0.338	0.448
0.615990	0.337	0.452
0.627951	0.338	0.449
0.635945	0.336	0.449
0.647990	0.335	0.451
0.659991	0.336	0.451
0.668048	0.337	0.450
0.679987	0.337	0.449
0.687992	0.337	0.449
0.699984	0.336	0.449
0.711953	0.340	0.449
0.719955	0.382	0.454
0.731981	0.429	0.452
0.739952	0.445	0.447
0.751991	0.439	0.446
0.764004	0.440	0.447
0.771961	0.439	0.445
0.784001	0.439	0.446
0.795959	0.440	0.448
0.803974	0.438	0.448
0.816009	0.439	0.448
0.823996	0.439	0.448
0.836003	0.438	0.450
0.848040	0.438	0.451
0.855979	0.437	0.450
0.867997	0.438	0.449
0.875938	0.436	0.449
0.887955	0.437	0.449
0.899950	0.437	0.450
0.907979	0.437	0.449
0.919978	0.438	0.449
0.931968	0.438	0.448
0.940026	0.438	0.448
0.952011	0.437	0.449
0.959945	0.436	0.449
0.971968	0.416	0.449
0.983982	0.398	0.449
0.991962	0.397	0.451
1.003962	0.399	0.449
1.011942	0.399	0.449
1.023992	0.399	0.449
1.035998	0.399	0.450
1.043987	0.399	0.449
1.056024	0.399	0.449
1.068000	0.399	0.449
1.075979	0.397	0.450
1.087953	0.399	0.448
1.095942	0.399	0.448
1.108022	0.399	0.450
1.119981	0.411	0.443
1.127973	0.482	0.441
1.140029	0.550	0.440
1.147935	0.581	0.433
1.159950	0.578	0.432
1.171959	0.577	0.434
1.179931	0.578	0.432
1.191952	0.576	0.433
1.204006	0.575	0.434
1.211976	0.575	0.434
1.223988	0.575	0.432
1.231965	0.575	0.434
1.243994	0.574	0.432
1.256053	0.574	0.432
1.263954	0.575	0.436
1.276004	0.574	0.433
1.283942	0.574	0.435
1.295988	0.575	0.436
1.308002	0.574	0.435
1.315937	0.575	0.434
1.327990	0.575	0.433
1.340061	0.575	0.435
1.347949	0.574	0.436
1.359962	0.575	0.435
1.367947	0.578	0.435
1.379983	0.610	0.440
1.391994	0.634	0.441
1.399975	0.632	0.440
1.411990	0.630	0.442
1.419958	0.630	0.441
1.431949	0.630	0.441
1.444003	0.630	0.444
1.451943	0.631	0.444
1.463999	0.630	0.443
1.475999	0.630	0.444
1.483976	0.630	0.443
1.495990	0.630	0.443
1.503948	0.630	0.443
1.515983	0.630	0.444
1.528002	0.628	0.444
1.535949	0.595	0.442
1.547950	0.558	0.439
1.555999	0.531	0.442
1.568019	0.532	0.443
1.579985	0.532	0.442
1.587944	0.532	0.446
1.599981	0.530	0.448
1.611990	0.530	0.447
1.620028	0.530	0.447
1.631952	0.529	0.447
1.639988	0.529	0.446
1.651982	0.529	0.447
1.663994	0.529	0.447
1.671980	0.529	0.448
1.683983	0.530	0.448
1.691996	0.530	0.448
1.704047	0.529	0.446
1.715987	0.529	0.448
1.723968	0.530	0.448
1.736011	0.530	0.448
1.747957	0.530	0.447
1.756043	0.530	0.448
1.767999	0.530	0.447
1.775953	0.528	0.445
1.787988	0.539	0.444
1.799943	0.583	0.450
1.808005	0.614	0.451
1.819954	0.622	0.444
1.827943	0.618	0.445
1.840044	0.619	0.444
1.851985	0.620	0.444
1.859950	0.620	0.443
1.872014	0.619	0.445
1.883984	0.619	0.444
1.891994	0.620	0.444
1.903964	0.619	0.444
1.911948	0.619	0.444
1.924008	0.618	0.444
1.936003	0.619	0.445
1.944036	0.618	0.444
1.956005	0.619	0.444
1.963978	0.618	0.444
1.975999	0.619	0.443
1.987954	0.618	0.444
1.995947	0.618	0.445
2.007972	0.617	0.446
2.019996	0.617	0.446
2.027981	0.617	0.444
2.040020	0.617	0.446
2.047939	0.616	0.446
2.059995	0.616	0.446
2.072020	0.616	0.444
2.079960	0.617	0.445
2.091962	0.617	0.446
2.099957	0.630	0.445
2.111998	0.656	0.453
2.123998	0.659	0.450
2.131981	0.658	0.450
2.143992	0.659	0.452
2.156040	0.659	0.452
2.163994	0.658	0.451
2.175967	0.658	0.451
2.183946	0.660	0.449
2.195964	0.659	0.451
2.208005	0.659	0.451
2.215982	0.659	0.449
2.228003	0.641	0.444
2.235999	0.559	0.430
2.247995	0.467	0.415
2.260013	0.383	0.402
2.267976	0.347	0.400
