time	bloc	trial	event
-0.009668	1	1	TRIAL_START
5.996223	1	1	TRIAL_END
7.002672	1	2	TRIAL_START
30.208639	1	2	TRIAL_END
31.232161	1	3	TRIAL_START
34.101124	1	3	RESPONSE
34.102791	1	3	CONSEQUENCE
34.381199	1	3	RESPONSE
34.621107	1	3	RESPONSE
34.869115	1	3	RESPONSE
35.093176	1	3	RESPONSE
35.093475	1	3	CONSEQUENCE
35.333111	1	3	RESPONSE
35.557134	1	3	RESPONSE
35.773142	1	3	RESPONSE
35.997133	1	3	RESPONSE
35.997435	1	3	CONSEQUENCE
36.309159	1	3	RESPONSE
36.533166	1	3	RESPONSE
36.781114	1	3	RESPONSE
37.029356	1	3	RESPONSE
37.029872	1	3	CONSEQUENCE
37.301143	1	3	RESPONSE
37.581110	1	3	RESPONSE
37.893221	1	3	RESPONSE
37.893506	1	3	CONSEQUENCE
38.165114	1	3	RESPONSE
38.461212	1	3	RESPONSE
38.821145	1	3	RESPONSE
38.821474	1	3	CONSEQUENCE
39.101168	1	3	RESPONSE
39.445146	1	3	RESPONSE
39.949124	1	3	RESPONSE
39.949470	1	3	CONSEQUENCE
40.325219	1	3	RESPONSE
40.637118	1	3	RESPONSE
40.949120	1	3	RESPONSE
40.949366	1	3	CONSEQUENCE
41.285131	1	3	RESPONSE
41.613198	1	3	RESPONSE
41.893212	1	3	RESPONSE
41.893527	1	3	CONSEQUENCE
42.245124	1	3	RESPONSE
42.605120	1	3	RESPONSE
42.933151	1	3	RESPONSE
42.933441	1	3	CONSEQUENCE
43.317154	1	3	RESPONSE
43.709236	1	3	RESPONSE
44.037115	1	3	RESPONSE
44.037384	1	3	CONSEQUENCE
44.405179	1	3	RESPONSE
44.709170	1	3	RESPONSE
45.005130	1	3	RESPONSE
45.005499	1	3	CONSEQUENCE
45.301137	1	3	RESPONSE
45.613136	1	3	RESPONSE
45.925343	1	3	RESPONSE
45.925802	1	3	CONSEQUENCE
46.221207	1	3	RESPONSE
46.565145	1	3	RESPONSE
46.901142	1	3	RESPONSE
46.901403	1	3	CONSEQUENCE
47.213127	1	3	RESPONSE
47.589191	1	3	RESPONSE
47.877236	1	3	RESPONSE
47.877581	1	3	CONSEQUENCE
48.173150	1	3	RESPONSE
48.493148	1	3	RESPONSE
48.805146	1	3	RESPONSE
48.805412	1	3	CONSEQUENCE
49.101135	1	3	RESPONSE
49.365138	1	3	RESPONSE
49.701153	1	3	RESPONSE
49.701422	1	3	CONSEQUENCE
50.029138	1	3	RESPONSE
50.317138	1	3	RESPONSE
50.645141	1	3	RESPONSE
50.645389	1	3	CONSEQUENCE
50.981152	1	3	RESPONSE
51.261175	1	3	RESPONSE
51.565146	1	3	RESPONSE
51.565497	1	3	CONSEQUENCE
51.925142	1	3	RESPONSE
52.301147	1	3	RESPONSE
54.933225	1	3	RESPONSE
54.933503	1	3	CONSEQUENCE
55.189275	1	3	RESPONSE
55.453218	1	3	RESPONSE
55.693246	1	3	RESPONSE
55.893232	1	3	RESPONSE
55.893606	1	3	CONSEQUENCE
56.205148	1	3	RESPONSE
56.437148	1	3	RESPONSE
56.701155	1	3	RESPONSE
56.701427	1	3	CONSEQUENCE
56.949145	1	3	RESPONSE
57.421430	1	3	RESPONSE
57.933172	1	3	RESPONSE
57.933433	1	3	CONSEQUENCE
58.173134	1	3	RESPONSE
58.445138	1	3	RESPONSE
58.645204	1	3	RESPONSE
59.101180	1	3	RESPONSE
59.101457	1	3	CONSEQUENCE
59.381167	1	3	RESPONSE
59.629166	1	3	RESPONSE
59.909158	1	3	RESPONSE
59.909416	1	3	CONSEQUENCE
60.157155	1	3	RESPONSE
60.405269	1	3	RESPONSE
60.653466	1	3	RESPONSE
