time	x_norm	y_norm
0.000000	0.568	0.544
0.011960	0.554	0.541
0.019931	0.555	0.539
0.032025	0.553	0.538
0.043973	0.554	0.539
0.051932	0.555	0.538
0.063952	0.553	0.537
0.071937	0.553	0.536
0.083983	0.555	0.536
0.096014	0.555	0.536
0.103920	0.554	0.534
0.115980	0.555	0.533
0.127962	0.556	0.533
0.135984	0.556	0.533
0.148047	0.555	0.532
0.155982	0.555	0.529
0.167991	0.556	0.531
0.179941	0.556	0.532
0.187992	0.556	0.530
0.199955	0.555	0.530
0.207968	0.554	0.529
0.219961	0.554	0.527
0.231918	0.554	0.528
0.240021	0.555	0.530
0.251936	0.553	0.535
0.263938	0.545	0.529
0.272069	0.491	0.496
0.283965	0.430	0.476
0.291934	0.394	0.474
0.303968	0.396	0.476
0.315969	0.398	0.472
0.323981	0.395	0.471
0.335927	0.395	0.476
0.343947	0.393	0.477
0.356026	0.394	0.482
0.367963	0.394	0.484
0.375942	0.392	0.486
0.388010	0.392	0.490
0.399965	0.388	0.493
0.407976	0.387	0.495
0.419940	0.388	0.500
0.427925	0.382	0.509
0.440073	0.360	0.507
0.451965	0.352	0.510
0.459972	0.353	0.515
0.472359	0.351	0.511
0.479961	0.350	0.508
0.491968	0.349	0.510
0.503954	0.348	0.515
0.511945	0.349	0.518
0.523943	0.348	0.518
0.535961	0.349	0.521
0.543982	0.348	0.522
0.555971	0.347	0.519
0.563911	0.346	0.522
0.575981	0.345	0.523
0.587971	0.345	0.523
0.595976	0.343	0.524
0.607948	0.343	0.525
0.615941	0.343	0.523
0.627941	0.343	0.523
0.639994	0.342	0.524
0.647961	0.341	0.521
0.659975	0.341	0.524
0.671975	0.342	0.523
0.679964	0.342	0.521
0.691981	0.343	0.519
0.699918	0.355	0.517
0.711935	0.385	0.508
0.724021	0.403	0.506
0.731952	0.405	0.507
0.743978	0.404	0.506
0.751949	0.406	0.506
0.763979	0.402	0.508
0.775980	0.404	0.505
0.783934	0.401	0.511
0.795952	0.403	0.506
0.807988	0.403	0.509
0.815961	0.402	0.507
0.827964	0.402	0.507
0.835954	0.402	0.510
0.847972	0.401	0.510
0.859972	0.403	0.509
0.867935	0.403	0.509
0.879980	0.402	0.510
0.887948	0.402	0.515
0.899925	0.402	0.512
0.911978	0.402	0.510
0.919968	0.404	0.510
0.931964	0.405	0.510
0.943971	0.404	0.509
0.951965	0.404	0.509
0.963970	0.404	0.509
0.971984	0.403	0.514
0.983946	0.404	0.509
0.995985	0.403	0.514
1.003945	0.405	0.510
1.015964	0.406	0.509
1.027965	0.405	0.508
1.035961	0.406	0.511
1.047965	0.406	0.511
1.055988	0.406	0.511
1.067937	0.422	0.506
1.079946	0.460	0.501
1.087953	0.484	0.495
1.099965	0.488	0.492
1.108010	0.486	0.494
1.119972	0.486	0.495
1.131968	0.487	0.496
1.139943	0.487	0.495
1.151978	0.487	0.495
1.163933	0.487	0.496
1.172025	0.485	0.499
1.183970	0.485	0.495
1.191976	0.486	0.496
1.203984	0.485	0.493
1.215977	0.487	0.496
1.223984	0.487	0.490
1.235977	0.488	0.494
1.243972	0.488	0.496
1.255959	0.488	0.495
