time	x_norm	y_norm	confidence
0.000000	-0.196	-0.170	0.98999999999999999
0.010463	-0.196	-0.170	1.0
0.020926	-0.196	-0.169	1.0
0.031389	-0.194	-0.171	1.0
0.041852	-0.194	-0.169	1.0
0.052315	-0.193	-0.169	1.0
0.062778	-0.192	-0.170	1.0
0.073241	-0.192	-0.169	1.0
0.083704	-0.192	-0.169	1.0
0.094167	-0.192	-0.169	1.0
0.104630	-0.191	-0.168	1.0
0.115094	-0.190	-0.169	1.0
0.125557	-0.191	-0.168	1.0
0.136020	-0.192	-0.168	1.0
0.146483	-0.191	-0.169	1.0
0.156946	-0.191	-0.169	1.0
0.167409	-0.192	-0.168	1.0
0.177872	-0.191	-0.168	1.0
0.188335	-0.191	-0.168	1.0
0.198798	-0.191	-0.168	1.0
0.209261	-0.190	-0.169	1.0
0.219724	-0.193	-0.168	1.0
0.230187	-0.192	-0.168	1.0
0.240650	-0.194	-0.168	1.0
0.251113	-0.197	-0.166	1.0
0.261576	-0.199	-0.164	1.0
0.272039	-0.199	-0.164	1.0
0.282502	-0.200	-0.164	1.0
0.292965	-0.202	-0.163	1.0
0.303428	-0.206	-0.162	1.0
0.313891	-0.206	-0.161	1.0
0.324354	-0.207	-0.161	1.0
0.334817	-0.207	-0.159	1.0
0.345280	-0.206	-0.160	1.0
0.355743	-0.206	-0.160	1.0
0.366206	-0.207	-0.160	1.0
0.376670	-0.209	-0.159	1.0
0.387133	-0.210	-0.158	1.0
0.397596	-0.211	-0.157	1.0
0.408059	-0.212	-0.158	1.0
0.418522	-0.212	-0.158	1.0
0.428985	-0.212	-0.158	1.0
0.439448	-0.213	-0.158	1.0
0.449911	-0.214	-0.157	1.0
0.460374	-0.215	-0.157	1.0
0.470837	-0.216	-0.156	1.0
0.481300	-0.216	-0.157	1.0
0.491763	-0.215	-0.157	1.0
0.502226	-0.215	-0.157	1.0
0.512689	-0.216	-0.156	1.0
0.523152	-0.217	-0.156	1.0
0.533615	-0.217	-0.156	1.0
0.544078	-0.217	-0.156	1.0
0.554541	-0.216	-0.157	1.0
0.565004	-0.217	-0.158	1.0
0.575467	-0.216	-0.158	1.0
0.585930	-0.217	-0.157	1.0
0.596393	-0.218	-0.157	1.0
0.606856	-0.217	-0.158	1.0
0.617319	-0.216	-0.158	1.0
0.627782	-0.215	-0.158	1.0
0.638246	-0.216	-0.158	1.0
0.648709	-0.215	-0.159	1.0
0.659172	-0.216	-0.158	1.0
0.669635	-0.216	-0.158	1.0
0.680098	-0.214	-0.158	1.0
0.690561	-0.214	-0.158	1.0
0.701024	-0.215	-0.158	1.0
0.711487	-0.215	-0.158	1.0
0.721950	-0.215	-0.158	1.0
0.732413	-0.215	-0.159	1.0
0.742876	-0.215	-0.159	1.0
0.753339	-0.215	-0.159	1.0
0.763802	-0.215	-0.159	1.0
0.774265	-0.216	-0.159	1.0
0.784728	-0.215	-0.159	1.0
0.795191	-0.215	-0.159	1.0
0.805654	-0.216	-0.159	1.0
0.816117	-0.216	-0.159	1.0
0.826580	-0.210	-0.158	1.0
0.837043	-0.174	-0.141	0.98999999999999999
0.847506	-0.142	-0.116	0.98999999999999999
0.857969	-0.107	-0.091	0.98999999999999999
0.868432	-0.063	-0.052	0.98999999999999999
0.878895	-0.024	-0.010	0.98999999999999999
0.889358	-0.012	0.005	1.0
0.899822	-0.008	0.010	1.0
0.910285	-0.002	0.019	1.0
0.920748	-0.001	0.020	1.0
0.931211	0.001	0.021	1.0
0.941674	-0.000	0.023	1.0
0.952137	0.000	0.026	1.0
0.962600	0.001	0.025	1.0
0.973063	0.002	0.026	1.0
0.983526	-0.000	0.027	1.0
0.993989	0.002	0.026	1.0
1.004452	0.001	0.031	1.0
1.014915	0.002	0.030	1.0
1.025378	0.001	0.031	1.0
1.035841	0.001	0.029	1.0
1.046304	0.001	0.031	1.0
1.056767	0.021	0.048	1.0
1.067230	0.117	0.150	0.98999999999999999
1.077693	0.216	0.253	0.98999999999999999
1.088156	0.314	0.356	0.98999999999999999
1.098619	0.392	0.422	0.98999999999999999
1.109082	0.416	0.458	1.0
1.119545	0.417	0.474	1.0
1.130008	0.424	0.490	1.0
1.140471	0.424	0.488	1.0
1.150934	0.423	0.489	1.0
1.161398	0.423	0.494	1.0
1.171861	0.425	0.494	1.0
1.182324	0.424	0.502	1.0
1.192787	0.425	0.505	1.0
1.203250	0.425	0.508	1.0
1.213713	0.426	0.509	1.0
1.224176	0.425	0.510	1.0
1.234639	0.425	0.510	1.0
1.245102	0.425	0.510	1.0
1.255565	0.425	0.511	1.0
1.266028	0.424	0.512	1.0
1.276491	0.425	0.511	1.0
1.286954	0.421	0.514	1.0
1.297417	0.421	0.513	1.0
1.307880	0.421	0.512	1.0
