time	bloc	trial	event
0.000655	1	1	TRIAL_START
6.004677	1	1	TRIAL_END
7.011274	1	2	TRIAL_START
27.067738	1	2	TRIAL_END
28.105711	1	3	TRIAL_START
35.073736	1	3	RESPONSE
35.087642	1	3	CONSEQUENCE
35.441742	1	3	RESPONSE
35.913904	1	3	RESPONSE
35.914287	1	3	CONSEQUENCE
36.441741	1	3	RESPONSE
36.825732	1	3	RESPONSE
36.825992	1	3	CONSEQUENCE
37.249745	1	3	RESPONSE
37.529732	1	3	RESPONSE
37.833735	1	3	RESPONSE
37.834087	1	3	CONSEQUENCE
38.161748	1	3	RESPONSE
38.465755	1	3	RESPONSE
38.785795	1	3	RESPONSE
38.786152	1	3	CONSEQUENCE
39.081745	1	3	RESPONSE
39.361734	1	3	RESPONSE
39.633750	1	3	RESPONSE
39.634037	1	3	CONSEQUENCE
40.265753	1	3	RESPONSE
40.577752	1	3	RESPONSE
40.578027	1	3	CONSEQUENCE
40.913755	1	3	RESPONSE
41.225808	1	3	RESPONSE
41.777737	1	3	RESPONSE
41.778014	1	3	CONSEQUENCE
42.089750	1	3	RESPONSE
42.409750	1	3	RESPONSE
42.761767	1	3	RESPONSE
42.762079	1	3	CONSEQUENCE
43.113762	1	3	RESPONSE
43.769750	1	3	RESPONSE
43.770029	1	3	CONSEQUENCE
44.153761	1	3	RESPONSE
44.625766	1	3	RESPONSE
44.626020	1	3	CONSEQUENCE
44.953835	1	3	RESPONSE
45.233762	1	3	RESPONSE
45.529774	1	3	RESPONSE
45.530032	1	3	CONSEQUENCE
45.849795	1	3	RESPONSE
46.129780	1	3	RESPONSE
46.441904	1	3	RESPONSE
46.442156	1	3	CONSEQUENCE
46.809762	1	3	RESPONSE
47.129776	1	3	RESPONSE
47.521761	1	3	RESPONSE
47.522027	1	3	CONSEQUENCE
47.905757	1	3	RESPONSE
48.153770	1	3	RESPONSE
48.473780	1	3	RESPONSE
48.474088	1	3	CONSEQUENCE
49.049807	1	3	RESPONSE
49.321777	1	3	RESPONSE
49.322059	1	3	CONSEQUENCE
49.609794	1	3	RESPONSE
50.281856	1	3	RESPONSE
50.282168	1	3	CONSEQUENCE
50.657775	1	3	RESPONSE
51.089767	1	3	RESPONSE
51.090077	1	3	CONSEQUENCE
51.585775	1	3	RESPONSE
51.857773	1	3	RESPONSE
52.153786	1	3	RESPONSE
52.154056	1	3	CONSEQUENCE
52.481766	1	3	RESPONSE
52.833963	1	3	RESPONSE
53.137769	1	3	RESPONSE
53.138034	1	3	CONSEQUENCE
53.473783	1	3	RESPONSE
53.841808	1	3	RESPONSE
54.185780	1	3	RESPONSE
54.186032	1	3	CONSEQUENCE
54.714076	1	3	RESPONSE
55.017786	1	3	RESPONSE
55.018046	1	3	CONSEQUENCE
55.385807	1	3	RESPONSE
55.753796	1	3	RESPONSE
56.193790	1	3	RESPONSE
56.194036	1	3	CONSEQUENCE
56.561794	1	3	RESPONSE
57.169797	1	3	RESPONSE
57.170073	1	3	CONSEQUENCE
57.513793	1	3	RESPONSE
57.841825	1	3	RESPONSE
58.106983	1	3	TRIAL_END
58.129855	1	4	IET R
59.111003	1	4	TRIAL_START
69.129750	1	4	TRIAL_END
70.142821	2	5	TRIAL_START
74.143802	2	5	TRIAL_END
74.145943	2	5	HIT
82.161582	2	6	TRIAL_START
85.857875	2	6	RESPONSE
86.163160	2	6	TRIAL_END
86.163925	2	6	CONSEQUENCE
86.164103	2	6	HIT
94.177360	2	7	TRIAL_START
95.177868	2	7	RESPONSE
95.601898	2	7	RESPONSE
98.190903	2	7	TRIAL_END
98.191467	2	7	CONSEQUENCE
98.191576	2	7	HIT
106.202654	2	8	TRIAL_START
107.553928	2	8	RESPONSE
107.929941	2	8	RESPONSE
108.249942	2	8	RESPONSE
110.211785	2	8	TRIAL_END
110.212333	2	8	MISS
118.233449	2	9	TRIAL_START
119.665959	2	9	RESPONSE
120.033950	2	9	RESPONSE
122.234902	2	9	TRIAL_END
122.235542	2	9	MISS
130.243231	2	10	TRIAL_START
134.246277	2	10	TRIAL_END
134.246805	2	10	HIT
142.262868	2	11	TRIAL_START
146.265186	2	11	TRIAL_END
146.265767	2	11	MISS
154.272784	2	12	TRIAL_START
155.298061	2	12	RESPONSE
155.690254	2	12	RESPONSE
158.274014	2	12	TRIAL_END
158.274847	2	12	CONSEQUENCE
158.274970	2	12	HIT
166.285926	2	13	TRIAL_START
170.303155	2	13	TRIAL_END
170.304068	2	13	HIT
178.325680	2	14	TRIAL_START
179.650117	2	14	RESPONSE
179.962112	2	14	RESPONSE
180.242123	2	14	RESPONSE
182.335040	2	14	TRIAL_END
182.336072	2	14	CONSEQUENCE
182.336235	2	14	HIT
190.346966	2	15	TRIAL_START
194.352639	2	15	TRIAL_END
194.353492	2	15	HIT
