time	x_norm	y_norm
0.000000	0.407	0.495
0.010004	0.403	0.499
0.021816	0.400	0.501
0.029960	0.400	0.500
0.042011	0.460	0.488
0.049776	0.460	0.488
0.061843	0.460	0.488
0.073981	0.459	0.487
0.081784	0.460	0.486
0.093840	0.460	0.484
0.101815	0.460	0.485
0.113823	0.459	0.485
0.125840	0.460	0.485
0.133824	0.461	0.483
0.145798	0.461	0.483
0.157846	0.461	0.482
0.165822	0.462	0.483
0.177788	0.462	0.482
0.185790	0.463	0.482
0.197841	0.463	0.482
0.209817	0.462	0.482
0.217823	0.462	0.480
0.229888	0.458	0.479
0.237813	0.427	0.474
0.249788	0.389	0.475
0.261808	0.365	0.475
0.269780	0.360	0.476
0.281825	0.360	0.477
0.293839	0.359	0.476
0.301816	0.358	0.477
0.313832	0.358	0.479
0.321776	0.357	0.479
0.333803	0.356	0.478
0.345864	0.356	0.480
0.353826	0.356	0.480
0.365861	0.356	0.480
0.373828	0.354	0.483
0.385829	0.355	0.482
0.397849	0.355	0.483
0.405823	0.356	0.484
0.417797	0.373	0.481
0.429844	0.410	0.483
0.437785	0.438	0.485
0.449802	0.446	0.490
0.457794	0.444	0.488
0.469829	0.445	0.489
0.481831	0.444	0.489
0.489817	0.444	0.489
0.501827	0.443	0.491
0.509817	0.443	0.492
0.521789	0.442	0.494
0.533846	0.441	0.494
0.541817	0.440	0.493
0.553856	0.441	0.496
0.565828	0.440	0.495
0.573814	0.441	0.494
0.585818	0.442	0.494
0.593787	0.456	0.494
0.605792	0.481	0.496
0.617808	0.496	0.495
0.625788	0.498	0.493
0.637878	0.498	0.495
0.649832	0.498	0.496
0.657824	0.499	0.498
0.669818	0.498	0.500
0.677839	0.498	0.496
0.689819	0.498	0.494
0.701835	0.497	0.496
0.709775	0.497	0.498
0.721795	0.497	0.500
0.729847	0.497	0.498
0.741825	0.499	0.498
0.753821	0.520	0.492
0.761839	0.553	0.491
0.773825	0.583	0.492
0.785789	0.589	0.494
0.793799	0.589	0.493
0.805830	0.589	0.494
0.813801	0.589	0.494
0.825828	0.589	0.492
0.837823	0.589	0.491
0.845877	0.590	0.493
0.857827	0.588	0.494
0.865794	0.590	0.494
0.877853	0.590	0.494
