time	bloc	trial	event
0.004833	1	1	TRIAL_START
6.014497	1	1	TRIAL_END
7.020957	1	2	TRIAL_START
49.501914	1	2	TRIAL_END
50.546398	1	3	TRIAL_START
54.726683	1	3	RESPONSE
54.728060	1	3	CONSEQUENCE
54.966679	1	3	RESPONSE
55.182820	1	3	RESPONSE
55.414742	1	3	RESPONSE
55.646942	1	3	RESPONSE
55.647385	1	3	CONSEQUENCE
55.894735	1	3	RESPONSE
56.270821	1	3	RESPONSE
56.518767	1	3	RESPONSE
56.519160	1	3	CONSEQUENCE
56.734672	1	3	RESPONSE
56.990681	1	3	RESPONSE
57.230677	1	3	RESPONSE
63.486741	1	3	RESPONSE
63.487009	1	3	CONSEQUENCE
63.782849	1	3	RESPONSE
65.118754	1	3	RESPONSE
65.119011	1	3	CONSEQUENCE
65.374805	1	3	RESPONSE
65.638691	1	3	RESPONSE
65.910773	1	3	RESPONSE
66.158712	1	3	RESPONSE
66.158953	1	3	CONSEQUENCE
66.422692	1	3	RESPONSE
66.686701	1	3	RESPONSE
66.950759	1	3	RESPONSE
67.214942	1	3	RESPONSE
67.215540	1	3	CONSEQUENCE
67.494685	1	3	RESPONSE
67.750797	1	3	RESPONSE
68.022735	1	3	RESPONSE
68.022973	1	3	CONSEQUENCE
68.270733	1	3	RESPONSE
68.510702	1	3	RESPONSE
68.790862	1	3	RESPONSE
69.094687	1	3	RESPONSE
69.094954	1	3	CONSEQUENCE
77.326732	1	3	RESPONSE
77.326993	1	3	CONSEQUENCE
77.550721	1	3	RESPONSE
80.553541	1	3	TRIAL_END
81.555677	1	4	TRIAL_START
91.570129	1	4	TRIAL_END
92.584757	2	5	TRIAL_START
96.585317	2	5	TRIAL_END
96.586276	2	5	HIT
104.595983	2	6	TRIAL_START
108.615860	2	6	TRIAL_END
108.616802	2	6	HIT
116.624563	2	7	TRIAL_START
120.634563	2	7	TRIAL_END
120.635090	2	7	MISS
123.294894	2	8	IET R
123.542819	2	8	IET R
123.838836	2	8	IET R
124.510987	2	8	IET R
125.174818	2	8	IET R
125.742844	2	8	IET R
126.094914	2	8	IET R
126.398846	2	8	IET R
126.727193	2	8	IET R
127.430815	2	8	IET R
128.327039	2	8	IET R
128.606876	2	8	IET R
128.642599	2	8	TRIAL_START
128.958859	2	8	RESPONSE
129.542831	2	8	RESPONSE
129.862917	2	8	RESPONSE
130.318832	2	8	RESPONSE
132.190981	2	8	RESPONSE
132.446903	2	8	RESPONSE
132.644014	2	8	TRIAL_END
132.644858	2	8	MISS
132.886845	2	9	IET R
140.659180	2	9	TRIAL_START
141.302862	2	9	RESPONSE
141.638864	2	9	RESPONSE
141.942884	2	9	RESPONSE
142.286922	2	9	RESPONSE
142.614863	2	9	RESPONSE
142.966979	2	9	RESPONSE
143.446843	2	9	RESPONSE
143.982875	2	9	RESPONSE
144.366856	2	9	RESPONSE
144.659843	2	9	TRIAL_END
144.660819	2	9	MISS
145.014864	2	10	IET R
152.688165	2	10	TRIAL_START
153.366956	2	10	RESPONSE
153.654876	2	10	RESPONSE
153.950980	2	10	RESPONSE
154.230880	2	10	RESPONSE
154.542906	2	10	RESPONSE
154.974859	2	10	RESPONSE
155.318889	2	10	RESPONSE
155.662899	2	10	RESPONSE
155.974862	2	10	RESPONSE
156.334925	2	10	RESPONSE
156.678911	2	10	RESPONSE
156.689073	2	10	TRIAL_END
156.689933	2	10	CONSEQUENCE
156.690185	2	10	HIT
156.998965	2	11	IET R
164.702062	2	11	TRIAL_START
165.470966	2	11	RESPONSE
165.702986	2	11	RESPONSE
165.958903	2	11	RESPONSE
166.190904	2	11	RESPONSE
166.470980	2	11	RESPONSE
166.726910	2	11	RESPONSE
167.030914	2	11	RESPONSE
167.278916	2	11	RESPONSE
167.558918	2	11	RESPONSE
167.830907	2	11	RESPONSE
168.110996	2	11	RESPONSE
168.415006	2	11	RESPONSE
168.703305	2	11	TRIAL_END
168.703980	2	11	CONSEQUENCE
168.704153	2	11	HIT
168.734909	2	12	IET R
168.990917	2	12	IET R
176.723994	2	12	TRIAL_START
177.422946	2	12	RESPONSE
177.670932	2	12	RESPONSE
177.926935	2	12	RESPONSE
178.183155	2	12	RESPONSE
178.438991	2	12	RESPONSE
178.758933	2	12	RESPONSE
179.006941	2	12	RESPONSE
179.342978	2	12	RESPONSE
179.574937	2	12	RESPONSE
179.886929	2	12	RESPONSE
180.079085	2	12	RESPONSE
180.727442	2	12	TRIAL_END
180.728225	2	12	CONSEQUENCE
180.728402	2	12	HIT
180.887059	2	13	IET R
181.078938	2	13	IET R
188.760484	2	13	TRIAL_START
189.415055	2	13	RESPONSE
189.662968	2	13	RESPONSE
189.886970	2	13	RESPONSE
190.150952	2	13	RESPONSE
190.406968	2	13	RESPONSE
190.671051	2	13	RESPONSE
190.926963	2	13	RESPONSE
191.207269	2	13	RESPONSE
191.462957	2	13	RESPONSE
191.750978	2	13	RESPONSE
192.031044	2	13	RESPONSE
192.318955	2	13	RESPONSE
192.583018	2	13	RESPONSE
192.760785	2	13	TRIAL_END
192.761773	2	13	CONSEQUENCE
192.761937	2	13	HIT
192.870960	2	14	IET R
193.127071	2	14	IET R
200.776056	2	14	TRIAL_START
201.455098	2	14	RESPONSE
201.694985	2	14	RESPONSE
201.943029	2	14	RESPONSE
202.206992	2	14	RESPONSE
202.439049	2	14	RESPONSE
202.702998	2	14	RESPONSE
202.951012	2	14	RESPONSE
203.206994	2	14	RESPONSE
203.495044	2	14	RESPONSE
203.735144	2	14	RESPONSE
203.999093	2	14	RESPONSE
204.262987	2	14	RESPONSE
204.543029	2	14	RESPONSE
204.777458	2	14	TRIAL_END
204.778305	2	14	MISS
204.822991	2	15	IET R
205.095031	2	15	IET R
212.788316	2	15	TRIAL_START
213.447142	2	15	RESPONSE
213.687019	2	15	RESPONSE
213.927157	2	15	RESPONSE
214.151038	2	15	RESPONSE
214.415018	2	15	RESPONSE
214.663024	2	15	RESPONSE
214.967113	2	15	RESPONSE
215.263021	2	15	RESPONSE
215.535004	2	15	RESPONSE
215.799018	2	15	RESPONSE
216.047006	2	15	RESPONSE
216.335112	2	15	RESPONSE
216.639046	2	15	RESPONSE
216.789547	2	15	TRIAL_END
216.790076	2	15	CONSEQUENCE
