time	x_norm	y_norm	confidence
0.000000	0.831	0.619	0.98999999999999999
0.011954	0.832	0.621	1.0
0.023963	0.832	0.619	1.0
0.031943	0.641	0.603	1.0
0.043997	0.640	0.604	1.0
0.051963	0.639	0.604	1.0
0.063926	0.595	0.594	1.0
0.075930	0.481	0.575	0.98999999999999999
0.083957	0.406	0.566	0.98999999999999999
0.095961	0.387	0.574	1.0
0.107956	0.388	0.575	1.0
0.116000	0.388	0.572	1.0
0.127950	0.386	0.574	1.0
0.135953	0.387	0.575	1.0
0.148032	0.387	0.577	1.0
0.159928	0.386	0.577	1.0
0.167940	0.386	0.579	1.0
0.179959	0.387	0.581	1.0
0.187971	0.386	0.583	1.0
0.200014	0.386	0.582	1.0
0.211960	0.385	0.583	1.0
0.220031	0.386	0.584	1.0
0.232019	0.384	0.584	1.0
0.243915	0.384	0.583	1.0
0.251940	0.382	0.586	1.0
0.263970	0.382	0.586	1.0
0.271960	0.359	0.569	1.0
0.284004	0.344	0.540	1.0
0.295970	0.346	0.539	1.0
0.303951	0.344	0.540	1.0
0.315959	0.344	0.541	1.0
0.323922	0.343	0.542	1.0
0.335922	0.342	0.543	1.0
0.347921	0.342	0.543	1.0
0.355917	0.342	0.543	1.0
0.367956	0.342	0.545	1.0
0.379952	0.342	0.543	1.0
0.387964	0.341	0.544	1.0
0.399965	0.340	0.545	1.0
0.408013	0.340	0.549	1.0
0.419977	0.339	0.552	1.0
0.431933	0.339	0.553	1.0
0.439928	0.337	0.549	1.0
0.452019	0.337	0.549	1.0
0.459923	0.336	0.549	1.0
0.471949	0.336	0.550	1.0
0.483949	0.336	0.548	1.0
0.491923	0.336	0.550	1.0
0.503960	0.337	0.554	1.0
0.515931	0.353	0.548	1.0
0.523931	0.391	0.541	1.0
0.535931	0.414	0.533	1.0
0.543941	0.413	0.533	1.0
0.555993	0.411	0.537	1.0
0.568015	0.413	0.538	1.0
0.575955	0.412	0.539	1.0
0.588001	0.412	0.540	1.0
0.595924	0.411	0.539	1.0
0.607925	0.412	0.540	1.0
0.619964	0.412	0.539	1.0
0.627985	0.411	0.540	1.0
0.639914	0.411	0.540	1.0
0.651974	0.411	0.538	1.0
0.659952	0.411	0.538	1.0
0.671957	0.410	0.539	1.0
0.679928	0.410	0.537	1.0
0.691977	0.410	0.537	1.0
0.703925	0.410	0.538	1.0
0.711974	0.411	0.537	1.0
0.723930	0.409	0.537	1.0
0.731929	0.409	0.536	1.0
0.743974	0.409	0.534	1.0
0.755970	0.409	0.535	1.0
0.763929	0.412	0.533	1.0
0.775972	0.431	0.530	1.0
0.787997	0.436	0.530	1.0
0.795945	0.434	0.532	1.0
0.807915	0.434	0.529	1.0
0.815922	0.434	0.528	1.0
0.828021	0.434	0.528	1.0
0.839946	0.435	0.528	1.0
0.847975	0.434	0.529	1.0
0.859969	0.433	0.527	1.0
0.867917	0.434	0.528	1.0
0.879931	0.434	0.526	1.0
0.891975	0.440	0.526	1.0
0.899915	0.485	0.521	1.0
0.911968	0.514	0.522	1.0
0.923966	0.517	0.519	1.0
0.931964	0.517	0.517	1.0
0.943985	0.517	0.517	1.0
0.951942	0.518	0.516	1.0
0.963941	0.518	0.516	1.0
0.975935	0.516	0.522	1.0
0.983943	0.515	0.524	1.0
0.995983	0.516	0.526	1.0
1.003924	0.516	0.525	1.0
1.015973	0.516	0.523	1.0
1.028040	0.515	0.524	1.0
1.036000	0.516	0.525	1.0
1.047963	0.515	0.526	1.0
1.059976	0.516	0.526	1.0
1.067924	0.516	0.525	1.0
1.079943	0.516	0.524	1.0
1.087947	0.517	0.522	1.0
1.099969	0.517	0.523	1.0
1.111961	0.518	0.519	1.0
1.120075	0.535	0.516	1.0
1.131970	0.582	0.515	1.0
1.139915	0.600	0.515	1.0
1.151940	0.597	0.515	1.0
1.163940	0.599	0.517	1.0
1.171921	0.599	0.519	1.0
1.183963	0.598	0.516	1.0
1.195960	0.598	0.513	1.0
1.203943	0.597	0.514	1.0
1.215954	0.596	0.514	1.0
1.223965	0.596	0.516	1.0
1.236000	0.596	0.518	1.0
1.247922	0.596	0.517	1.0
1.255920	0.595	0.519	1.0
1.267973	0.596	0.519	1.0
1.275922	0.595	0.518	1.0
1.287994	0.594	0.517	1.0
1.299964	0.595	0.518	1.0
1.307904	0.595	0.521	1.0
1.319960	0.595	0.521	1.0
1.331932	0.597	0.521	1.0
1.339925	0.597	0.519	1.0
1.351942	0.594	0.519	1.0
1.359922	0.586	0.522	1.0
1.371960	0.585	0.522	1.0
1.383951	0.585	0.521	1.0
1.391991	0.585	0.521	1.0
1.403960	0.587	0.520	1.0
1.411974	0.586	0.522	1.0
1.423974	0.585	0.522	1.0
1.435935	0.586	0.522	1.0
1.443940	0.587	0.519	1.0
1.455958	0.587	0.522	1.0
1.467971	0.587	0.523	1.0
1.475952	0.588	0.523	1.0
1.487979	0.586	0.523	1.0
1.495918	0.589	0.525	1.0
1.507966	0.588	0.525	1.0
1.519997	0.588	0.524	1.0
1.528027	0.588	0.524	1.0
1.539915	0.588	0.524	1.0
1.547937	0.587	0.524	1.0
1.559968	0.588	0.525	1.0
1.571959	0.586	0.524	1.0
1.579924	0.587	0.524	1.0
1.591994	0.587	0.523	1.0
1.603963	0.604	0.522	1.0
1.611998	0.640	0.523	1.0
1.623932	0.644	0.524	1.0
1.631924	0.642	0.525	1.0
1.644053	0.642	0.526	1.0
1.655968	0.643	0.526	1.0
1.663969	0.641	0.527	1.0
1.675964	0.642	0.524	1.0
1.683950	0.642	0.523	1.0
1.695971	0.642	0.524	1.0
1.707920	0.642	0.525	1.0
1.715925	0.643	0.526	1.0
1.727980	0.642	0.525	1.0
1.739959	0.642	0.525	1.0
1.747957	0.642	0.523	1.0
1.759979	0.645	0.525	1.0
1.767911	0.646	0.525	1.0
1.779976	0.646	0.526	1.0
1.791966	0.646	0.526	1.0
1.799930	0.645	0.527	1.0
1.811964	0.645	0.525	1.0
1.819950	0.644	0.524	1.0
1.831974	0.643	0.521	1.0
1.844021	0.644	0.523	1.0
1.852000	0.644	0.524	1.0
1.863967	0.645	0.523	1.0
1.875957	0.643	0.519	1.0
1.883967	0.636	0.518	1.0
1.895943	0.569	0.501	0.98999999999999999
1.903915	0.455	0.478	0.98999999999999999
1.915926	0.363	0.465	0.98999999999999999
1.928019	0.331	0.461	1.0
1.935962	0.331	0.464	1.0
1.947974	0.331	0.456	1.0
1.955970	0.331	0.462	1.0
1.967972	0.330	0.464	1.0
1.979979	0.332	0.466	1.0
1.987988	0.332	0.463	1.0
1.999933	0.331	0.463	1.0
2.011975	0.331	0.465	1.0
2.019987	0.330	0.465	1.0
2.031969	0.331	0.469	1.0
2.039914	0.330	0.470	1.0
2.051970	0.329	0.473	1.0
2.063971	0.329	0.475	1.0
2.071927	0.328	0.475	1.0
2.083935	0.327	0.476	1.0
2.091956	0.328	0.478	1.0
2.103912	0.328	0.480	1.0
2.115960	0.328	0.479	1.0
2.123968	0.326	0.474	1.0
2.135967	0.327	0.476	1.0
2.147963	0.328	0.475	1.0
2.155931	0.327	0.475	1.0
2.167940	0.327	0.475	1.0
2.175922	0.327	0.478	1.0
2.187991	0.327	0.478	1.0
2.199981	0.327	0.480	1.0
2.207962	0.327	0.478	1.0
2.219981	0.326	0.479	1.0
2.231974	0.325	0.479	1.0
2.239970	0.326	0.478	1.0
2.251980	0.336	0.476	1.0
2.259953	0.388	0.474	1.0
2.271968	0.425	0.472	1.0
2.283967	0.429	0.471	1.0
2.291983	0.428	0.470	1.0
2.303953	0.428	0.472	1.0
2.311928	0.427	0.472	1.0
2.323964	0.427	0.473	1.0
2.335975	0.427	0.473	1.0
2.343979	0.427	0.473	1.0
2.355973	0.426	0.474	1.0
2.367924	0.426	0.474	1.0
2.375960	0.426	0.476	1.0
2.387960	0.425	0.476	1.0
2.395958	0.426	0.475	1.0
2.407952	0.425	0.475	1.0
2.419962	0.426	0.475	1.0
2.428090	0.425	0.476	1.0
2.439967	0.427	0.476	1.0
2.447914	0.426	0.475	1.0
2.459982	0.427	0.475	1.0
2.471947	0.426	0.477	1.0
2.479921	0.425	0.476	1.0
2.491968	0.431	0.475	1.0
2.503954	0.452	0.475	1.0
2.511973	0.452	0.474	1.0
2.523998	0.452	0.473	1.0
2.531934	0.453	0.475	1.0
2.543943	0.453	0.472	1.0
2.555938	0.453	0.474	1.0
2.563968	0.453	0.475	1.0
2.575958	0.454	0.477	1.0
2.583925	0.454	0.479	1.0
2.595962	0.454	0.478	1.0
2.607949	0.454	0.479	1.0
2.615919	0.454	0.479	1.0
2.627970	0.455	0.479	1.0
2.639922	0.456	0.477	1.0
2.647933	0.457	0.477	1.0
2.659982	0.456	0.478	1.0
2.667916	0.455	0.477	1.0
2.679968	0.457	0.475	1.0
2.691968	0.488	0.469	1.0
2.699987	0.526	0.469	1.0
2.711941	0.533	0.471	1.0
2.719941	0.531	0.469	1.0
2.731942	0.531	0.472	1.0
2.743999	0.533	0.474	1.0
2.751941	0.532	0.473	1.0
2.763973	0.532	0.473	1.0
2.775958	0.531	0.472	1.0
2.783978	0.532	0.468	1.0
2.795938	0.531	0.470	1.0
2.803921	0.531	0.475	1.0
2.815930	0.532	0.477	1.0
2.827985	0.532	0.476	1.0
2.835962	0.533	0.475	1.0
2.847960	0.532	0.476	1.0
2.855915	0.532	0.475	1.0
2.867968	0.533	0.475	1.0
2.879961	0.533	0.475	1.0
2.887909	0.532	0.476	1.0
2.899923	0.533	0.473	1.0
2.911938	0.561	0.471	1.0
2.919935	0.614	0.471	1.0
2.931964	0.636	0.470	1.0
2.939968	0.633	0.470	1.0
2.951963	0.634	0.473	1.0
2.963962	0.636	0.476	1.0
2.971952	0.636	0.475	1.0
2.983963	0.635	0.475	1.0
2.991913	0.635	0.477	1.0
3.003910	0.636	0.476	1.0
3.015966	0.636	0.476	1.0
3.023918	0.636	0.475	1.0
3.035966	0.635	0.476	1.0
3.047963	0.635	0.480	1.0
3.055952	0.635	0.476	1.0
3.067963	0.634	0.478	1.0
3.075922	0.634	0.478	1.0
3.087925	0.634	0.482	1.0
3.099974	0.632	0.482	1.0
3.107915	0.632	0.482	1.0
3.119969	0.631	0.483	1.0
3.127925	0.631	0.482	1.0
3.139955	0.632	0.482	1.0
3.151965	0.630	0.485	1.0
3.159950	0.616	0.488	1.0
3.171921	0.611	0.488	1.0
3.183939	0.613	0.494	1.0
3.191948	0.614	0.513	1.0
