time	x_norm	y_norm
0.000000	0.874	0.640
0.011954	0.876	0.642
0.023963	0.876	0.640
0.031943	0.660	0.625
0.043997	0.659	0.625
0.051963	0.658	0.626
0.063926	0.616	0.621
0.075930	0.506	0.602
0.083957	0.429	0.584
0.095961	0.409	0.591
0.107956	0.410	0.592
0.116000	0.410	0.589
0.127950	0.408	0.591
0.135953	0.409	0.593
0.148032	0.409	0.594
0.159928	0.408	0.595
0.167940	0.408	0.597
0.179959	0.409	0.600
0.187971	0.408	0.602
0.200014	0.408	0.602
0.211960	0.407	0.603
0.220031	0.408	0.604
0.232019	0.406	0.604
0.243915	0.406	0.603
0.251940	0.404	0.607
0.263970	0.404	0.607
0.271960	0.379	0.579
0.284004	0.363	0.541
0.295970	0.364	0.540
0.303951	0.362	0.541
0.315959	0.362	0.542
0.323922	0.362	0.543
0.335922	0.360	0.544
0.347921	0.360	0.544
0.355917	0.361	0.544
0.367956	0.360	0.545
0.379952	0.360	0.544
0.387964	0.359	0.545
0.399965	0.358	0.546
0.408013	0.358	0.551
0.419977	0.357	0.554
0.431933	0.357	0.555
0.439928	0.355	0.549
0.452019	0.355	0.550
0.459923	0.354	0.550
0.471949	0.354	0.551
0.483949	0.354	0.548
0.491923	0.354	0.550
0.503960	0.355	0.556
0.515931	0.372	0.552
0.523931	0.413	0.551
0.535931	0.437	0.544
0.543941	0.436	0.543
0.555993	0.434	0.548
0.568015	0.436	0.550
0.575955	0.435	0.551
0.588001	0.435	0.553
0.595924	0.434	0.550
0.607925	0.435	0.552
0.619964	0.435	0.551
0.627985	0.434	0.552
0.639914	0.434	0.552
0.651974	0.434	0.550
0.659952	0.434	0.550
0.671957	0.433	0.551
0.679928	0.433	0.548
0.691977	0.433	0.548
0.703925	0.433	0.549
0.711974	0.434	0.548
0.723930	0.432	0.548
0.731929	0.432	0.547
0.743974	0.432	0.544
0.755970	0.432	0.546
0.763929	0.435	0.544
0.775972	0.454	0.542
0.787997	0.460	0.542
0.795945	0.458	0.544
0.807915	0.458	0.540
0.815922	0.458	0.539
0.828021	0.458	0.539
0.839946	0.459	0.540
0.847975	0.458	0.541
0.859969	0.457	0.538
0.867917	0.458	0.540
0.879931	0.458	0.537
0.891975	0.465	0.538
0.899915	0.510	0.534
0.911968	0.539	0.535
0.923966	0.541	0.531
0.931964	0.542	0.529
0.943985	0.542	0.529
0.951942	0.543	0.527
0.963941	0.542	0.528
0.975935	0.541	0.535
0.983943	0.540	0.537
0.995983	0.541	0.540
1.003924	0.541	0.539
1.015973	0.541	0.537
1.028040	0.540	0.538
1.036000	0.541	0.539
1.047963	0.539	0.540
1.059976	0.540	0.541
1.067924	0.540	0.539
1.079943	0.541	0.538
1.087947	0.542	0.536
1.099969	0.542	0.536
1.111961	0.542	0.532
1.120075	0.559	0.528
1.131970	0.606	0.522
1.139915	0.622	0.520
1.151940	0.620	0.521
1.163940	0.621	0.523
1.171921	0.622	0.525
1.183963	0.621	0.522
1.195960	0.621	0.518
1.203943	0.620	0.519
1.215954	0.619	0.520
1.223965	0.619	0.522
1.236000	0.619	0.524
1.247922	0.619	0.523
1.255920	0.618	0.525
1.267973	0.619	0.525
1.275922	0.618	0.525
1.287994	0.617	0.524
1.299964	0.618	0.524
1.307904	0.618	0.528
1.319960	0.618	0.528
1.331932	0.619	0.528
1.339925	0.620	0.526
1.351942	0.617	0.526
1.359922	0.609	0.531
1.371960	0.608	0.531
1.383951	0.609	0.530
1.391991	0.608	0.529
1.403960	0.610	0.528
1.411974	0.609	0.530
1.423974	0.609	0.531
1.435935	0.609	0.531
1.443940	0.610	0.528
1.455958	0.610	0.531
1.467971	0.610	0.532
1.475952	0.611	0.532
1.487979	0.610	0.532
1.495918	0.612	0.534
1.507966	0.611	0.534
1.519997	0.611	0.533
1.528027	0.611	0.533
1.539915	0.611	0.532
1.547937	0.610	0.532
1.559968	0.611	0.534
1.571959	0.609	0.533
1.579924	0.610	0.533
1.591994	0.610	0.532
1.603963	0.626	0.528
1.611998	0.661	0.524
1.623932	0.664	0.524
1.631924	0.662	0.526
1.644053	0.663	0.527
1.655968	0.664	0.526
1.663969	0.662	0.528
1.675964	0.662	0.524
1.683950	0.663	0.522
1.695971	0.662	0.524
1.707920	0.662	0.525
1.715925	0.663	0.526
1.727980	0.662	0.525
1.739959	0.663	0.525
1.747957	0.663	0.523
1.759979	0.665	0.524
1.767911	0.666	0.524
1.779976	0.666	0.525
1.791966	0.666	0.525
1.799930	0.665	0.526
1.811964	0.665	0.524
1.819950	0.664	0.524
1.831974	0.664	0.520
1.844021	0.664	0.522
1.852000	0.665	0.523
1.863967	0.665	0.522
1.875957	0.663	0.518
1.883967	0.657	0.517
1.895943	0.593	0.506
1.903915	0.482	0.481
1.915926	0.385	0.456
1.928019	0.349	0.445
1.935962	0.349	0.448
1.947974	0.350	0.440
1.955970	0.350	0.446
1.967972	0.349	0.448
1.979979	0.350	0.450
1.987988	0.351	0.447
1.999933	0.350	0.447
2.011975	0.350	0.450
2.019987	0.349	0.449
2.031969	0.349	0.454
2.039914	0.348	0.455
2.051970	0.347	0.458
2.063971	0.347	0.460
2.071927	0.346	0.460
2.083935	0.345	0.461
2.091956	0.346	0.463
2.103912	0.346	0.465
2.115960	0.345	0.464
2.123968	0.344	0.458
2.135967	0.345	0.460
2.147963	0.346	0.459
2.155931	0.345	0.459
2.167940	0.345	0.459
2.175922	0.345	0.462
2.187991	0.345	0.463
2.199981	0.344	0.464
2.207962	0.344	0.462
2.219981	0.343	0.463
2.231974	0.342	0.463
2.239970	0.343	0.462
2.251980	0.354	0.462
2.259953	0.411	0.469
2.271968	0.450	0.471
2.283967	0.454	0.470
2.291983	0.453	0.469
2.303953	0.453	0.472
2.311928	0.453	0.472
2.323964	0.453	0.472
2.335975	0.453	0.473
2.343979	0.453	0.473
2.355973	0.452	0.474
2.367924	0.451	0.474
2.375960	0.451	0.476
2.387960	0.450	0.476
2.395958	0.451	0.475
2.407952	0.450	0.475
