time	bloc	trial	event
0.009477	1	1	TRIAL_START
6.016251	1	1	TRIAL_END
6.520147	1	2	TRIAL_START
54.144359	1	2	TRIAL_END
54.692414	1	3	TRIAL_START
59.003197	1	3	RESPONSE
59.004683	1	3	CONSEQUENCE
59.227337	1	3	RESPONSE
59.475187	1	3	RESPONSE
59.691182	1	3	RESPONSE
59.947192	1	3	RESPONSE
59.947553	1	3	CONSEQUENCE
69.307218	1	3	RESPONSE
69.307453	1	3	CONSEQUENCE
69.731206	1	3	RESPONSE
74.707558	1	3	TRIAL_END
75.210196	1	4	TRIAL_START
81.216870	1	4	TRIAL_END
81.720855	1	5	TRIAL_START
87.735645	1	5	TRIAL_END
88.239624	1	6	TRIAL_START
91.245868	1	6	TRIAL_END
91.749076	1	7	TRIAL_START
92.752858	1	7	TRIAL_END
93.255267	1	8	TRIAL_START
94.256882	1	8	TRIAL_END
94.760821	1	9	TRIAL_START
95.765879	1	9	TRIAL_END
96.277366	2	10	TRIAL_START
100.279383	2	10	TRIAL_END
100.280162	2	10	HIT
105.288619	2	11	TRIAL_START
108.419197	2	11	RESPONSE
109.075202	2	11	RESPONSE
109.289952	2	11	TRIAL_END
109.290456	2	11	CONSEQUENCE
109.290565	2	11	HIT
109.443245	2	12	IET R
109.811219	2	12	IET R
114.320667	2	12	TRIAL_START
115.403476	2	12	RESPONSE
115.739244	2	12	RESPONSE
116.131284	2	12	RESPONSE
118.328863	2	12	TRIAL_END
118.329400	2	12	CONSEQUENCE
118.329532	2	12	HIT
120.027218	2	13	IET R
120.355213	2	13	IET R
120.723233	2	13	IET R
123.347618	2	13	TRIAL_START
124.091222	2	13	RESPONSE
125.515247	2	13	RESPONSE
125.827232	2	13	RESPONSE
126.115234	2	13	RESPONSE
126.451220	2	13	RESPONSE
126.747213	2	13	RESPONSE
127.075219	2	13	RESPONSE
127.348271	2	13	TRIAL_END
127.349054	2	13	MISS
127.451220	2	14	IET R
127.875237	2	14	IET R
128.227372	2	14	IET R
128.571227	2	14	IET R
129.019241	2	14	IET R
129.363301	2	14	IET R
129.731254	2	14	IET R
130.075251	2	14	IET R
130.443330	2	14	IET R
130.827255	2	14	IET R
131.195336	2	14	IET R
131.563231	2	14	IET R
131.995362	2	14	IET R
132.357132	2	14	TRIAL_START
132.431691	2	14	RESPONSE
132.851233	2	14	RESPONSE
133.291254	2	14	RESPONSE
133.739224	2	14	RESPONSE
134.203227	2	14	RESPONSE
134.603295	2	14	RESPONSE
134.987261	2	14	RESPONSE
135.379280	2	14	RESPONSE
135.963250	2	14	RESPONSE
136.359338	2	14	TRIAL_END
136.360211	2	14	MISS
137.723246	2	15	IET R
138.027381	2	15	IET R
138.443250	2	15	IET R
138.747252	2	15	IET R
139.043250	2	15	IET R
139.339255	2	15	IET R
139.643280	2	15	IET R
139.915247	2	15	IET R
140.219418	2	15	IET R
140.675249	2	15	IET R
141.003263	2	15	IET R
141.347275	2	15	IET R
