time	x_norm	y_norm	confidence
0.000000	0.566	0.536	0.98999999999999999
0.209261	0.566	0.529	1.0
0.219724	0.564	0.533	1.0
0.230187	0.564	0.532	1.0
0.240650	0.559	0.533	1.0
0.251113	0.524	0.527	1.0
0.261576	0.453	0.523	0.98999999999999999
0.272039	0.430	0.529	1.0
0.282502	0.429	0.533	1.0
0.292966	0.429	0.534	1.0
0.303429	0.428	0.534	1.0
0.313892	0.427	0.536	1.0
0.324355	0.426	0.539	1.0
0.334818	0.426	0.537	1.0
0.345281	0.425	0.536	1.0
0.355744	0.424	0.533	1.0
0.366207	0.425	0.534	1.0
0.376670	0.424	0.534	1.0
0.387133	0.425	0.534	1.0
0.397596	0.421	0.534	1.0
0.408059	0.386	0.529	1.0
0.418522	0.355	0.524	1.0
0.428985	0.344	0.526	1.0
0.439448	0.343	0.526	1.0
0.449911	0.343	0.524	1.0
0.460374	0.342	0.524	1.0
0.470837	0.342	0.523	1.0
0.481300	0.341	0.522	1.0
0.491763	0.343	0.523	1.0
0.502226	0.342	0.521	1.0
0.512689	0.342	0.520	1.0
0.523152	0.342	0.519	1.0
0.533615	0.343	0.521	1.0
0.544078	0.342	0.522	1.0
0.554542	0.341	0.525	1.0
0.565005	0.340	0.526	1.0
0.575468	0.339	0.525	1.0
0.585931	0.338	0.522	1.0
0.596394	0.337	0.522	1.0
0.606857	0.335	0.521	1.0
0.617320	0.330	0.521	1.0
0.627783	0.330	0.523	1.0
0.638246	0.330	0.522	1.0
0.648709	0.329	0.523	1.0
0.659172	0.329	0.524	1.0
0.669635	0.329	0.522	1.0
0.680098	0.330	0.520	1.0
0.690561	0.330	0.520	1.0
0.701024	0.330	0.520	1.0
0.711487	0.330	0.523	1.0
0.721950	0.330	0.524	1.0
0.732413	0.330	0.521	1.0
0.742876	0.330	0.517	1.0
0.753339	0.329	0.516	1.0
0.763802	0.331	0.518	1.0
0.774265	0.331	0.519	1.0
0.784728	0.330	0.518	1.0
0.795191	0.333	0.520	1.0
0.805654	0.334	0.517	1.0
0.816118	0.334	0.517	1.0
0.826581	0.336	0.516	1.0
0.837044	0.335	0.519	1.0
0.847507	0.337	0.521	1.0
0.857970	0.336	0.521	1.0
0.868433	0.336	0.522	1.0
0.878896	0.336	0.520	1.0
0.889359	0.335	0.521	1.0
0.899822	0.336	0.518	1.0
0.910285	0.337	0.521	1.0
0.920748	0.337	0.518	1.0
0.931211	0.337	0.520	1.0
0.941674	0.337	0.521	1.0
0.952137	0.336	0.521	1.0
0.962600	0.336	0.521	1.0
0.973063	0.337	0.521	1.0
0.983526	0.336	0.522	1.0
0.993989	0.336	0.521	1.0
