time	x_norm	y_norm	confidence
0.000000	0.246	0.794	1.0
0.007856	0.244	0.795	1.0
0.019902	0.243	0.797	1.0
0.032021	0.390	0.778	1.0
0.039894	0.389	0.778	1.0
0.051896	0.387	0.779	1.0
0.059871	0.387	0.778	1.0
0.071909	0.387	0.778	1.0
0.083908	0.386	0.779	1.0
0.091897	0.386	0.778	1.0
0.103901	0.385	0.778	1.0
0.111870	0.385	0.780	1.0
0.123901	0.385	0.778	1.0
0.135881	0.386	0.779	1.0
0.143873	0.386	0.780	1.0
0.155907	0.387	0.777	1.0
0.167901	0.387	0.778	1.0
0.175917	0.388	0.778	1.0
0.187912	0.388	0.779	1.0
0.195902	0.388	0.778	1.0
0.207909	0.388	0.778	1.0
0.219913	0.388	0.777	1.0
0.227902	0.387	0.740	1.0
0.239871	0.381	0.628	0.98999999999999999
0.247941	0.377	0.578	1.0
0.259943	0.378	0.568	1.0
0.271913	0.384	0.561	1.0
0.279875	0.384	0.561	1.0
0.291901	0.384	0.560	1.0
0.303917	0.384	0.560	1.0
0.311902	0.385	0.560	1.0
0.323862	0.385	0.559	1.0
0.331932	0.385	0.560	1.0
0.343884	0.386	0.560	1.0
0.355906	0.388	0.558	1.0
0.363917	0.387	0.561	1.0
0.375910	0.387	0.558	1.0
0.383868	0.386	0.560	1.0
0.395877	0.363	0.525	1.0
0.407928	0.344	0.500	1.0
0.415928	0.341	0.496	1.0
0.427866	0.343	0.495	1.0
0.439908	0.344	0.495	1.0
0.447942	0.343	0.497	1.0
0.459893	0.343	0.495	1.0
0.467853	0.344	0.497	1.0
0.479909	0.343	0.497	1.0
0.491920	0.343	0.495	1.0
0.499878	0.343	0.494	1.0
0.511917	0.343	0.495	1.0
0.519862	0.342	0.496	1.0
0.531951	0.343	0.498	1.0
0.543995	0.343	0.495	1.0
0.551872	0.344	0.496	1.0
0.563900	0.343	0.495	1.0
0.575912	0.344	0.495	1.0
0.583864	0.344	0.495	1.0
0.595886	0.344	0.494	1.0
0.603855	0.344	0.494	1.0
0.615926	0.344	0.494	1.0
0.627896	0.344	0.493	1.0
0.635901	0.344	0.494	1.0
0.647921	0.354	0.493	1.0
0.655860	0.389	0.488	1.0
0.667913	0.412	0.492	1.0
0.679927	0.415	0.492	1.0
0.687856	0.414	0.491	1.0
0.699918	0.414	0.492	1.0
0.711918	0.415	0.491	1.0
0.719901	0.415	0.491	1.0
0.732013	0.414	0.493	1.0
0.739869	0.414	0.493	1.0
0.751904	0.415	0.493	1.0
0.763919	0.414	0.492	1.0
0.771858	0.414	0.493	1.0
0.783925	0.414	0.491	1.0
0.791852	0.414	0.491	1.0
0.803910	0.413	0.491	1.0
0.815910	0.413	0.494	1.0
0.823911	0.413	0.494	1.0
0.835909	0.413	0.496	1.0
0.847920	0.412	0.496	1.0
0.855900	0.412	0.494	1.0
0.867925	0.411	0.494	1.0
0.875860	0.413	0.496	1.0
0.887870	0.431	0.492	1.0
0.899912	0.447	0.494	1.0
0.907914	0.450	0.495	1.0
0.919904	0.449	0.494	1.0
0.927930	0.449	0.494	1.0
0.939914	0.450	0.495	1.0
0.951917	0.451	0.494	1.0
0.959852	0.450	0.494	1.0
0.971911	0.451	0.494	1.0
0.983910	0.451	0.495	1.0
0.991910	0.451	0.495	1.0
1.003902	0.451	0.495	1.0
1.011893	0.453	0.496	1.0
1.023899	0.481	0.490	1.0
1.035906	0.513	0.492	1.0
1.043920	0.523	0.492	1.0
1.055918	0.527	0.491	1.0
1.063875	0.527	0.493	1.0
1.075916	0.528	0.494	1.0
1.087906	0.529	0.495	1.0
1.095886	0.528	0.493	1.0
1.107910	0.528	0.496	1.0
1.119909	0.528	0.495	1.0
1.127902	0.529	0.494	1.0
1.139875	0.529	0.495	1.0
1.147883	0.529	0.495	1.0
1.159907	0.529	0.497	1.0
1.171917	0.532	0.498	1.0
1.179940	0.535	0.497	1.0
1.191890	0.541	0.497	1.0
1.199910	0.548	0.499	1.0
1.211960	0.554	0.506	1.0
1.223864	0.559	0.521	1.0
1.231908	0.560	0.509	0.86184040110688198
1.243881	0.556	0.464	0.81401144683165394
1.255900	0.551	0.443	0.85780714044246453
1.263905	0.551	0.406	0.77990919135390813
1.275910	0.650	0.411	0.70855489974104013
1.283862	0.602	0.371	0.97123379085102146
1.295928	0.603	0.362	1.0
1.307899	0.600	0.383	0.83439693059201325
1.315916	0.598	0.394	0.97131537937562062
1.327866	0.593	0.586	0.82569705960190964
1.335914	0.591	0.554	1.0
1.347939	0.588	0.536	1.0
1.359908	0.585	0.526	1.0
1.367906	0.584	0.525	1.0
1.379911	0.583	0.523	1.0
1.391907	0.584	0.521	1.0
1.399920	0.583	0.519	1.0
1.411924	0.583	0.518	1.0
1.419869	0.582	0.516	1.0
1.431923	0.582	0.515	1.0
1.443921	0.582	0.515	1.0
1.451918	0.582	0.515	1.0
1.463914	0.582	0.513	1.0
1.471897	0.582	0.512	1.0
1.483910	0.581	0.507	1.0
1.495940	0.591	0.502	1.0
1.503904	0.606	0.496	1.0
1.515880	0.608	0.500	1.0
1.527900	0.609	0.500	1.0
1.535900	0.608	0.498	1.0
1.547910	0.610	0.497	1.0
1.555898	0.609	0.498	1.0
1.567908	0.608	0.498	1.0
1.579956	0.608	0.498	1.0
1.587902	0.608	0.498	1.0
1.599927	0.608	0.500	1.0
1.607883	0.608	0.501	1.0
1.619875	0.606	0.500	1.0
1.631899	0.607	0.500	1.0
1.639897	0.606	0.500	1.0
1.651910	0.606	0.500	1.0
1.663911	0.607	0.500	1.0
1.671897	0.606	0.500	1.0
1.683920	0.607	0.500	1.0
1.691909	0.607	0.499	1.0
1.703881	0.607	0.500	1.0
1.715925	0.607	0.501	1.0
1.723903	0.606	0.500	1.0
1.735907	0.607	0.501	1.0
1.747906	0.607	0.502	1.0
1.755894	0.607	0.501	1.0
1.767915	0.606	0.502	1.0
1.775921	0.606	0.503	1.0
1.787888	0.605	0.502	1.0
1.799909	0.605	0.503	1.0
1.807904	0.605	0.502	1.0
1.819935	0.604	0.503	1.0
1.827900	0.604	0.503	1.0
1.839899	0.604	0.502	1.0
1.851917	0.603	0.500	1.0
1.859864	0.603	0.500	1.0
1.871890	0.605	0.498	1.0
1.883881	0.622	0.492	1.0
1.891876	0.637	0.496	1.0
1.903917	0.641	0.494	1.0
1.911917	0.639	0.496	1.0
1.923906	0.640	0.497	1.0
1.935917	0.639	0.498	1.0
1.943916	0.639	0.498	1.0
1.955919	0.639	0.500	1.0
1.963901	0.639	0.500	1.0
1.975893	0.640	0.499	1.0
1.987881	0.640	0.499	1.0
1.995861	0.640	0.500	1.0
2.007901	0.640	0.500	1.0
2.019910	0.639	0.501	1.0
2.027896	0.641	0.500	1.0
2.039902	0.639	0.500	1.0
2.047967	0.639	0.500	1.0
2.059913	0.640	0.499	1.0
2.071865	0.639	0.500	1.0
2.079912	0.639	0.498	1.0
2.091896	0.640	0.499	1.0
2.099877	0.639	0.499	1.0
2.111916	0.640	0.499	1.0
2.123902	0.640	0.498	1.0
2.131916	0.640	0.499	1.0
2.143927	0.640	0.499	1.0
2.155880	0.639	0.498	1.0
2.164005	0.644	0.487	1.0
2.175917	0.655	0.476	1.0
2.183878	0.656	0.475	1.0
2.195904	0.656	0.476	1.0
2.207898	0.655	0.474	1.0
2.215917	0.656	0.474	1.0
2.227937	0.656	0.474	1.0
2.235873	0.656	0.476	1.0
2.247919	0.656	0.476	1.0
2.259860	0.655	0.474	1.0
2.267869	0.656	0.472	1.0
2.279909	0.656	0.473	1.0
2.291902	0.656	0.473	1.0
2.299914	0.656	0.472	1.0
2.311916	0.656	0.473	1.0
2.319864	0.656	0.475	1.0
2.331967	0.656	0.475	1.0
2.343926	0.642	0.473	1.0
2.351922	0.583	0.462	0.98999999999999999
2.363921	0.513	0.452	0.98999999999999999
2.371904	0.440	0.449	0.98999999999999999
2.383922	0.380	0.440	0.98999999999999999
2.395912	0.362	0.441	1.0
2.403861	0.363	0.443	1.0
2.415891	0.363	0.441	1.0
2.427917	0.363	0.442	1.0
2.435912	0.362	0.443	1.0
2.447976	0.363	0.443	1.0
2.455863	0.363	0.443	1.0
2.467915	0.363	0.444	1.0
2.479910	0.363	0.442	1.0
2.487894	0.362	0.442	1.0
2.499928	0.362	0.441	1.0
2.507875	0.362	0.440	1.0
2.519888	0.362	0.441	1.0
2.531916	0.348	0.439	1.0
2.539876	0.329	0.438	1.0
2.551917	0.325	0.441	1.0
2.563922	0.326	0.442	1.0
2.571908	0.326	0.438	1.0
2.583914	0.326	0.439	1.0
2.591856	0.327	0.440	1.0
2.603878	0.327	0.440	1.0
2.615931	0.327	0.440	1.0
2.623873	0.328	0.441	1.0
2.635911	0.328	0.440	1.0
2.643876	0.328	0.441	1.0
2.655909	0.328	0.441	1.0
2.667914	0.328	0.440	1.0
2.675875	0.328	0.442	1.0
2.687919	0.328	0.442	1.0
2.699909	0.328	0.442	1.0
2.707883	0.328	0.441	1.0
2.719924	0.328	0.441	1.0
2.727863	0.328	0.442	1.0
2.739918	0.330	0.441	1.0
2.751911	0.329	0.441	1.0
2.759898	0.329	0.441	1.0
2.771918	0.329	0.442	1.0
2.779870	0.329	0.442	1.0
2.791864	0.330	0.441	1.0
2.803922	0.329	0.441	1.0
2.811875	0.329	0.440	1.0
2.823907	0.329	0.440	1.0
2.835912	0.329	0.440	1.0
2.843915	0.329	0.440	1.0
2.855919	0.334	0.440	1.0
2.863896	0.369	0.433	1.0
2.875932	0.394	0.434	1.0
2.887899	0.404	0.437	1.0
2.895884	0.407	0.438	1.0
2.907922	0.407	0.439	1.0
2.915929	0.407	0.441	1.0
2.927896	0.408	0.441	1.0
2.939918	0.407	0.441	1.0
2.947915	0.408	0.439	1.0
2.959907	0.408	0.439	1.0
2.971885	0.407	0.439	1.0
2.979913	0.407	0.439	1.0
2.991918	0.407	0.440	1.0
2.999886	0.407	0.440	1.0
3.011937	0.408	0.439	1.0
3.023896	0.407	0.439	1.0
3.031906	0.408	0.439	1.0
3.043917	0.409	0.437	1.0
3.051866	0.408	0.439	1.0
3.063926	0.408	0.439	1.0
3.075882	0.408	0.440	1.0
3.083869	0.407	0.441	1.0
3.095902	0.414	0.437	1.0
3.107916	0.442	0.439	1.0
3.115913	0.460	0.443	1.0
3.127906	0.462	0.445	1.0
3.135869	0.461	0.446	1.0
3.147991	0.462	0.448	1.0
3.159871	0.462	0.448	1.0
3.167883	0.463	0.448	1.0
3.179918	0.463	0.447	1.0
3.187868	0.464	0.447	1.0
3.199938	0.464	0.447	1.0
3.211920	0.464	0.448	1.0
3.219860	0.464	0.447	1.0
3.231915	0.464	0.446	1.0
3.243899	0.464	0.447	1.0
3.251931	0.464	0.447	1.0
3.263899	0.464	0.446	1.0
3.271889	0.463	0.447	1.0
3.283932	0.467	0.447	1.0
3.295920	0.503	0.442	1.0
3.303916	0.536	0.445	1.0
3.315933	0.546	0.443	1.0
3.323912	0.550	0.444	1.0
3.335939	0.552	0.449	1.0
3.347952	0.553	0.450	1.0
3.355871	0.553	0.448	1.0
3.367928	0.553	0.450	1.0
3.379919	0.553	0.449	1.0
3.387908	0.553	0.449	1.0
3.399976	0.553	0.450	1.0
3.407876	0.552	0.452	1.0
3.419925	0.553	0.453	1.0
3.431913	0.553	0.452	1.0
3.439933	0.553	0.452	1.0
3.451885	0.552	0.452	1.0
3.459913	0.552	0.453	1.0
3.471926	0.553	0.452	1.0
3.483921	0.553	0.454	1.0
3.491903	0.553	0.455	1.0
3.503918	0.553	0.456	1.0
3.515931	0.552	0.457	1.0
