time	x_norm	y_norm	confidence
0.000000	0.249	0.818	0.98999999999999999
0.007856	0.247	0.819	1.0
0.019902	0.246	0.821	1.0
0.032021	0.391	0.801	1.0
0.039894	0.390	0.802	1.0
0.051896	0.389	0.802	1.0
0.059871	0.388	0.800	1.0
0.071909	0.388	0.801	1.0
0.083908	0.387	0.803	1.0
0.091897	0.387	0.801	1.0
0.103901	0.387	0.802	1.0
0.111870	0.387	0.803	1.0
0.123901	0.387	0.800	1.0
0.135881	0.388	0.802	1.0
0.143873	0.388	0.804	1.0
0.155907	0.388	0.800	1.0
0.167901	0.388	0.801	1.0
0.175917	0.389	0.801	1.0
0.187912	0.389	0.800	1.0
0.195902	0.389	0.800	1.0
0.207909	0.389	0.801	1.0
0.219913	0.389	0.801	1.0
0.227902	0.389	0.764	1.0
0.239871	0.384	0.655	0.98999999999999999
0.247941	0.380	0.604	1.0
0.259943	0.382	0.594	1.0
0.271913	0.388	0.587	1.0
0.279875	0.388	0.587	1.0
0.291901	0.388	0.586	1.0
0.303917	0.388	0.588	1.0
0.311902	0.389	0.586	1.0
0.323862	0.389	0.586	1.0
0.331932	0.389	0.586	1.0
0.343884	0.390	0.585	1.0
0.355906	0.391	0.585	1.0
0.363917	0.391	0.586	1.0
0.375910	0.391	0.585	1.0
0.383868	0.391	0.586	1.0
0.395877	0.368	0.554	1.0
0.407928	0.347	0.527	1.0
0.415928	0.345	0.523	1.0
0.427866	0.347	0.523	1.0
0.439908	0.348	0.522	1.0
0.447942	0.347	0.523	1.0
0.459893	0.346	0.522	1.0
0.467853	0.347	0.523	1.0
0.479909	0.347	0.522	1.0
0.491920	0.347	0.523	1.0
0.499878	0.348	0.523	1.0
0.511917	0.347	0.523	1.0
0.519862	0.347	0.523	1.0
0.531951	0.347	0.523	1.0
0.543995	0.347	0.523	1.0
0.551872	0.348	0.523	1.0
0.563900	0.348	0.522	1.0
0.575912	0.348	0.520	1.0
0.583864	0.349	0.521	1.0
0.595886	0.348	0.519	1.0
0.603855	0.349	0.521	1.0
0.615926	0.349	0.521	1.0
0.627896	0.348	0.520	1.0
0.635901	0.348	0.521	1.0
0.647921	0.358	0.519	1.0
0.655860	0.397	0.512	0.98999999999999999
0.667913	0.417	0.515	1.0
0.679927	0.419	0.513	1.0
0.687856	0.418	0.513	1.0
0.699918	0.418	0.513	1.0
0.711918	0.418	0.511	1.0
0.719901	0.418	0.512	1.0
0.732013	0.417	0.514	1.0
0.739869	0.418	0.514	1.0
0.751904	0.418	0.514	1.0
0.763919	0.417	0.514	1.0
0.771858	0.417	0.513	1.0
0.783925	0.417	0.512	1.0
0.791852	0.417	0.513	1.0
0.803910	0.416	0.513	1.0
0.815910	0.417	0.515	1.0
0.823911	0.416	0.516	1.0
0.835909	0.416	0.516	1.0
0.847920	0.416	0.518	1.0
0.855900	0.415	0.516	1.0
0.867925	0.415	0.517	1.0
0.875860	0.416	0.519	1.0
0.887870	0.436	0.513	1.0
0.899912	0.451	0.513	1.0
0.907914	0.452	0.513	1.0
0.919904	0.452	0.512	1.0
0.927930	0.453	0.514	1.0
0.939914	0.453	0.513	1.0
0.951917	0.454	0.514	1.0
0.959852	0.454	0.514	1.0
0.971911	0.454	0.514	1.0
0.983910	0.454	0.515	1.0
0.991910	0.454	0.515	1.0
1.003902	0.454	0.515	1.0
1.011893	0.456	0.514	1.0
