time	x_norm	y_norm
0.000000	0.392	0.652
0.053122	0.292	0.468
0.059885	0.292	0.458
0.071854	0.292	0.459
0.083897	0.291	0.459
0.091898	0.288	0.457
0.103899	0.286	0.456
0.111953	0.285	0.458
0.123895	0.286	0.456
0.135887	0.284	0.459
0.143888	0.283	0.456
0.155863	0.283	0.458
0.163846	0.282	0.460
0.175983	0.283	0.458
0.187889	0.283	0.459
0.195879	0.283	0.459
0.207888	0.283	0.456
0.219888	0.283	0.454
0.227888	0.282	0.453
0.239932	0.283	0.456
0.247843	0.283	0.459
0.259860	0.285	0.457
0.271908	0.320	0.466
0.279855	0.400	0.515
0.291890	0.454	0.537
0.299872	0.464	0.551
0.311912	0.463	0.551
0.323897	0.463	0.554
0.331851	0.463	0.554
0.343918	0.461	0.555
0.355919	0.459	0.556
0.363841	0.461	0.558
0.375894	0.461	0.558
0.383825	0.461	0.559
0.395894	0.460	0.561
0.407880	0.460	0.564
0.415849	0.459	0.566
0.427900	0.458	0.565
0.439903	0.456	0.562
0.447853	0.459	0.562
0.459939	0.440	0.566
0.467876	0.376	0.565
0.479891	0.325	0.568
0.491882	0.311	0.576
0.499873	0.314	0.575
0.511917	0.314	0.570
0.519838	0.314	0.570
0.531847	0.314	0.574
0.543969	0.314	0.575
0.551837	0.314	0.576
0.563890	0.313	0.573
0.575903	0.313	0.572
0.583880	0.313	0.573
0.595895	0.313	0.574
0.603897	0.313	0.574
0.615860	0.314	0.576
0.627866	0.311	0.577
0.635851	0.312	0.575
0.647895	0.312	0.576
0.655864	0.311	0.578
0.667892	0.311	0.576
0.679890	0.311	0.576
0.687844	0.312	0.576
0.699851	0.310	0.579
0.711887	0.310	0.579
0.719848	0.311	0.577
0.731891	0.311	0.577
0.739946	0.311	0.578
0.751889	0.311	0.576
0.763892	0.311	0.574
0.771896	0.310	0.576
0.783895	0.312	0.576
0.791856	0.311	0.578
0.803851	0.312	0.576
0.815860	0.312	0.575
0.823857	0.310	0.571
0.835886	0.312	0.574
0.847895	0.311	0.574
0.855947	0.312	0.577
0.867882	0.312	0.579
0.875895	0.315	0.575
0.887860	0.353	0.573
0.899851	0.406	0.581
0.907911	0.430	0.588
0.919890	0.427	0.585
0.927845	0.426	0.588
0.939977	0.427	0.588
0.951888	0.426	0.586
0.959850	0.426	0.587
0.971875	0.426	0.586
0.983902	0.426	0.584
0.991864	0.426	0.585
1.003852	0.426	0.587
1.011917	0.427	0.586
1.023893	0.426	0.588
1.035876	0.426	0.586
1.043906	0.425	0.587
1.055853	0.426	0.585
1.063844	0.425	0.586
1.075885	0.425	0.587
1.087858	0.430	0.587
1.095839	0.475	0.582
1.107886	0.528	0.585
1.119881	0.559	0.583
1.127920	0.561	0.579
1.139937	0.559	0.581
1.147840	0.561	0.584
1.159849	0.561	0.581
1.171863	0.560	0.582
1.179858	0.559	0.582
1.191889	0.559	0.580
1.199827	0.561	0.579
1.211939	0.559	0.582
1.223883	0.560	0.580
1.231876	0.560	0.581
1.243873	0.559	0.581
1.255902	0.560	0.582
1.263840	0.558	0.580
1.275917	0.558	0.578
1.283829	0.557	0.578
1.295883	0.559	0.577
1.307880	0.559	0.578
1.315878	0.559	0.579
