time	bloc	trial	event
-0.010438	1	1	TRIAL_START
5.990206	1	1	TRIAL_END
6.992588	1	2	TRIAL_START
24.929732	1	2	TRIAL_END
25.971603	1	3	TRIAL_START
33.698000	1	3	RESPONSE
33.711086	1	3	CONSEQUENCE
33.930035	1	3	RESPONSE
34.185947	1	3	RESPONSE
35.225971	1	3	RESPONSE
35.227032	1	3	CONSEQUENCE
35.425975	1	3	RESPONSE
35.658221	1	3	RESPONSE
35.881962	1	3	RESPONSE
38.097988	1	3	RESPONSE
38.098236	1	3	CONSEQUENCE
38.314026	1	3	RESPONSE
38.537978	1	3	RESPONSE
39.242085	1	3	RESPONSE
39.242326	1	3	CONSEQUENCE
39.497977	1	3	RESPONSE
39.673988	1	3	RESPONSE
40.338006	1	3	RESPONSE
40.338267	1	3	CONSEQUENCE
40.562045	1	3	RESPONSE
40.794209	1	3	RESPONSE
41.202104	1	3	RESPONSE
41.202450	1	3	CONSEQUENCE
41.458004	1	3	RESPONSE
41.706082	1	3	RESPONSE
42.106004	1	3	RESPONSE
42.106242	1	3	CONSEQUENCE
42.362069	1	3	RESPONSE
42.609994	1	3	RESPONSE
42.993998	1	3	RESPONSE
42.994275	1	3	CONSEQUENCE
43.249998	1	3	RESPONSE
43.474056	1	3	RESPONSE
43.746026	1	3	RESPONSE
44.050038	1	3	RESPONSE
44.050306	1	3	CONSEQUENCE
44.354163	1	3	RESPONSE
44.610204	1	3	RESPONSE
44.938030	1	3	RESPONSE
44.938326	1	3	CONSEQUENCE
45.217991	1	3	RESPONSE
45.490039	1	3	RESPONSE
46.081998	1	3	RESPONSE
46.082239	1	3	CONSEQUENCE
46.354014	1	3	RESPONSE
46.610043	1	3	RESPONSE
47.066008	1	3	RESPONSE
47.066265	1	3	CONSEQUENCE
47.338004	1	3	RESPONSE
47.626328	1	3	RESPONSE
48.034003	1	3	RESPONSE
48.034248	1	3	CONSEQUENCE
48.290061	1	3	RESPONSE
48.578030	1	3	RESPONSE
48.994039	1	3	RESPONSE
